bill_number,session,session_type,bill_type,title,keywords,status,primary_sponsors,sponsors,cosponsors,house_committee,senate_committee,long_title,summary,bill_url
SB17-124,2017,RS,Bill,Colorado Uniform Trust Decanting Act,State Government,Introduced; Passed; Became Law,Senator Dominick Moreno; Senator Beth Humenik; Representative Dan Nordberg; Representative Edie Hooton,Sen. A. Kerr; Sen. J. Tate; Rep. J. Arndt; Rep. D. Thurlow,Sen. K. Priola,Business Affairs and Labor,Finance,"Concerning a correction to the ""Colorado Uniform Trust Decanting Act"".",Statutory Revision Committee. Section 15-16-919 (2)(j)(I) of the 'Colorado Uniform Trust Decanting Act' refers to a second trust when discussing the decanting power of an authorized fiduciary. This conflicts with the uniform law commission's corrected version of the 'Colorado Uniform Trust Decanting Act'. The bill changes one reference to the second trust to the first trust. (Note: This summary applies to this bill as introduced.),https://leg.colorado.gov/bills/SB17-124
SB17-125,2017,RS,Bill,Lump-sum Compensation For Exonerated Persons,Courts & Judicial,Introduced; Passed; Became Law,Senator Lucia Guzman; Representative Dan Pabon,,Sen. L. Crowder; Sen. S. Fenberg; Sen. R. Fields; Sen. L. Garcia; Sen. O. Hill; Sen. M. Jones; Sen. D. Kagan; Sen. J. Kefalas; Sen. A. Kerr; Sen. M. Merrifield; Sen. D. Moreno; Sen. J. Tate; Sen. N. Todd; Sen. A. Williams,Judiciary,Judiciary,Concerning allowing certain persons who have been exonerated of crimes to receive in lump-sum payments compensation that is owed to them by the state.,"Current law requires the state to compensate persons who were wrongly convicted of crimes and subsequently incarcerated. Such compensation is paid in annual payments of $100,000 until the state's duty of compensation is satisfied. The bill allows an exonerated person to elect to receive the remaining balance of the state's duty of compensation in a lump sum by: Notifying the state court administrator, the governor, and the general assembly of such election; Completing a personal financial management instruction course; and Acquiring and committing to maintain a qualified health insurance plan. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/SB17-125
SB17-126,2017,RS,Bill,Domestic Violence Fatality Review Board,State Government,Introduced; Passed; Became Law,Senator Lucia Guzman; Senator Bob Gardner; Representative Millie Hamner; Representative Yeulin Willett,,Sen. I. Aguilar; Sen. L. Court; Sen. K. Donovan; Sen. S. Fenberg; Sen. R. Fields; Sen. M. Jones; Sen. D. Kagan; Sen. J. Kefalas; Sen. A. Kerr; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. K. Priola; Sen. J. Tate; Sen. N. Todd; Sen. A. Williams; Sen. R. Zenzinger,Public Health Care & Human Services,Judiciary,"Concerning the Colorado domestic violence fatality review board, and, in connection therewith, making an appropriation.","Colorado domestic violence fatality review board - created - cash fund - appropriation. The act creates the Colorado domestic violence fatality review board (board) in the department of law (department). The review board includes the attorney general or his or her designee, who acts as chair, and at least 17 other members, to be appointed by the attorney general. The review board shall: Coordinate with local and regional domestic violence review teams (review teams) to collect data; Review and analyze the data; and Prepare recommendations for the general assembly. The board shall submit a written report of its recommendations to the health and human services and judiciary committees of the senate and the public health care and human services and judiciary committees of the house of representatives on or before December 1, 2018, and on or before December 1 each year thereafter through December 1, 2021. The report may include, but is not limited to, the following: Recommendations for improving communication between public and private organizations and agencies; The number of domestic violence fatalities and near-death incidents that occurred in each county during the preceding year and the factors associated with each fatality; Recommendations for reducing the incidence of domestic violence in the state, and for improving responses to domestic violence incidents by the legal system and by communities; and Recommendations directed at primary prevention of domestic violence. A city, county, or district court may establish a review team to review fatal and near-fatal incidents of domestic violence, related domestic violence matters, and suicides related to domestic abuse. Each review team shall collect data and report it to their communities and to the review board. A local or regional child fatality prevention review team may operate as a domestic violence review team. The act creates the Colorado domestic violence fatality review board cash fund (fund) and authorizes the department and the review board to seek, accept, and expend gifts, grants, and donations to the fund from private or public sources. The board is repealed, effective September 1, 2022. $19,750 is appropriated from the general fund and the Colorado domestic violence fatality review board cash fund to the department for implementation of the board. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/SB17-126
SB17-127,2017,RS,Bill,Originator Exemption Mortgages To Family Members,Financial Services & Commerce,Introduced; Passed; Became Law,Senator Jack Tate; Representative Dan Pabon,,Sen. K. Grantham; Sen. C. Holbert; Sen. D. Moreno,Business Affairs and Labor,"Business, Labor, & Technology",Concerning an expansion of the exemption from the requirements that apply to a mortgage loan originator to include up to three loans per year without compensation between family members.,"Current law defines a mortgage loan originator as an individual who offers or negotiates terms of a residential mortgage loan, including to any family member, but there is an exemption for a parent who acts as a loan originator in providing loan financing to his or her child. The bill expands the exemption to include up to 3 loans per year without compensation, other than interest, between family members, and directs the board of mortgage loan originators to define 'family member' by rule. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/SB17-127
SB17-128,2017,RS,Bill,Higher Education Behavior Policies,Higher Education,Introduced; Lost,Senator Rhonda Fields; Representative Jeff Bridges,,,,"State, Veterans, & Military Affairs",Concerning policies relating to violations of codes of behavior at institutions of higher education.,"The bill requires all higher education institutions that receive money from the college opportunity fund (institutions) to adopt policies on sexual assault, domestic violence, dating violence, stalking, and hate crimes involving a student, faculty, or staff member consistent with the provisions of the bill. The bill requires the policy to be published in handbooks and on the institution's website. Institutions are required to review and, if necessary, update the policies every 2 years. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/SB17-128
SB17-129,2017,RS,Bill,Clerk And Recorder Preserve Plats Electronically,Local Government,Introduced; Passed; Became Law,Senator Jerry Sonnenberg; Representative Jeni Arndt; Representative Jon Becker,,Sen. R. Baumgardner; Sen. J. Cooke; Sen. B. Gardner; Sen. B. Martinez Humenik; Sen. K. Priola; Sen. J. Tate,Local Government,Local Government,Concerning the electronic preservation of a plat recorded by a county clerk and recorder.,"The bill permits a county clerk and recorder to preserve an original plat in an electronic format, with the plat scanned at a minimum resolution of 300 dots per inch. If an electronic filing system is established, then the board of county commissioners is authorized to provide additional funding and space suitable for a county surveyor or any other appropriate local government official to store original mylar, paper, or polyester sheets of subdivision plats and land survey plats. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/SB17-129
SB17-130,2017,RS,Bill,Sprinkler Fitter Registration Minimum Experience Requirements,Business & Economic Development,Introduced; Lost,Senator Kevin Priola; Representative Phil Covarrubias; Representative Polly Lawrence,,Sen. R. Baumgardner; Sen. J. Cooke; Sen. D. Coram; Sen. L. Crowder; Sen. B. Gardner; Sen. K. Grantham; Sen. C. Holbert; Sen. K. Lambert; Sen. K. Lundberg; Sen. V. Marble; Sen. T. Neville; Sen. R. Scott; Sen. J. Smallwood; Sen. J. Sonnenberg,"State, Veterans, and Military Affairs","Business, Labor, & Technology",Concerning alignment of the number of hours of practical experience required to register as a sprinkler fitter with the number of hours of practical experience required to become licensed as a journeyman plumber.,"Under current law, a person must have performed at least 8,000 hours of practical work experience on fire suppression systems over the previous 5 years to register as a sprinkler fitter. This minimum experience requirement is nearly equivalent to the practical experience required to become licensed as a master plumber, which requires at least 8,500 hours of practical experience. The bill aligns the practical experience required to become registered as a sprinkler fitter with the practical experience required to become licensed as a journeyman plumber, which requires 6,800 hours of practical experience. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/SB17-130
SB17-131,2017,RS,Bill,Uniform Wage Garnishment Act,Civil Law,Introduced; Lost,Senator Bob Gardner,,,,"Business, Labor, & Technology","Concerning the ""Uniform Wage Garnishment Act"".",Colorado Commission on Uniform State Laws. The bill adopts the 'Uniform Wage Garnishment Act' (uniform act) and amends existing statutory provisions relating to wage garnishments covered by the uniform act. (Note: This summary applies to this bill as introduced.),https://leg.colorado.gov/bills/SB17-131
SB17-132,2017,RS,Bill,Revised Uniform Law On Notarial Acts,State Government,Introduced; Passed; Became Law,Senator Bob Gardner; Representative Cole Wist; Representative Jovan Melton,,Sen. L. Crowder; Sen. K. Grantham; Sen. O. Hill; Sen. T. Neville; Sen. J. Tate,"State, Veterans, and Military Affairs","Business, Labor, & Technology","Concerning enactment of the ""Revised Uniform Law on Notarial Acts"" as amended.","Colorado Commission on Uniform State Laws. The bill enacts the 'Revised Uniform Law on Notarial Acts' (the 'Act'), as amended by the National Conference of Commissioners on Uniform State Laws in 2016. The Act responds to current transactions and practices (in particular electronic records); seeks to promote uniformity among state laws regarding notarial acts; enhances the integrity of the notarial process; and provides for the recognition of notarial acts performed in this state, in other states, under the authority of a federally recognized Indian tribe, under federal authority, and in foreign jurisdictions. The bill postpones the sunset review of the notaries law from July 1, 2018, to September 1, 2023 and relocates the notaries law from the title governing professions and occupations to the secretary of state's article. The bill also creates a working group to study and make recommendations by December 1, 2017, regarding electronic remote notarization. The secretary of state must promulgate rules regarding electronic remote notarization, after which notaries may perform a notarial act by electronic remote notarization in compliance with the rules. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/SB17-132
SB17-133,2017,RS,Bill,Insurance Commissioner Investigation Of Provider Complaints,Health Care & Health Insurance,Introduced; Lost,Senator Jack Tate; Representative Dave Young,,,,"Business, Labor, & Technology","Concerning complaints by health care providers to the commissioner of insurance regarding the improper handling of benefit claims by health insurance carriers, and, in connection therewith, requiring additional reporting by the commissioner to the general assembly, requiring a determination by the commissioner of unfair or deceptive health insurance carrier practices, and imposing penalties.","Currently, the commissioner of insurance may investigate complaints by health care providers regarding the improper handling or denial of benefits by a health insurance company. The bill requires the commissioner to investigate provider complaints and notify the provider of the results of the investigation. The commissioner is directed to include information on provider complaints in an existing annual report to the general assembly. The commissioner must determine if there is a pattern of misconduct by a health insurance company and, if there is a pattern, must impose an appropriate remedy or penalty as an unfair or deceptive practice. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/SB17-133
SB17-134,2017,RS,Bill,Alcohol Beverage Licensee Penalty Application,"Liquor, Tobacco, & Marijuana",Introduced; Passed; Became Law,Senator Jack Tate; Representative Leslie Herod; Representative Dan Nordberg,,Sen. I. Aguilar; Sen. R. Baumgardner; Sen. R. Fields; Sen. K. Grantham; Sen. O. Hill; Sen. D. Kagan; Sen. A. Kerr; Sen. M. Merrifield; Sen. D. Moreno; Sen. T. Neville,Business Affairs and Labor,"Business, Labor, & Technology",Concerning the exclusion of certain areas of an alcohol beverage licensee's operation in the application of penalties for certain violations.,"The bill limits penalties for violations relating to the sale of alcohol beverages to a visibly intoxicated or underage person that occur in a sales room for licensees operating a beer wholesaler, winery, limited winery, or distillery, or in a retail establishment, for licensees operating a brew pub, vintner's restaurant, or distillery pub, by prohibiting the licensing authority from: Basing any fine on the estimated gross revenues of any manufacturing or wholesale activities of the licensee; and Extending any suspension to the manufacturing or wholesale activities of the licensee. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/SB17-134
SB17-135,2017,RS,Bill,Remove Medical Release Requirement For Animal Chiropractic,Business & Economic Development,Introduced; Lost,Senator Vicki Marble; Representative Kimmi Lewis,,Sen. J. Cooke; Sen. L. Crowder; Sen. K. Grantham; Sen. O. Hill; Sen. C. Jahn; Sen. D. Kagan; Sen. K. Lundberg; Sen. T. Neville; Sen. A. Williams,"Agriculture, Livestock, & Natural Resources","Agriculture, Natural Resources, & Energy",Concerning the removal of the requirement that licensed chiropractors who are registered to perform animal chiropractic obtain a veterinary medical clearance by a licensed veterinarian before performing an act that falls within an animal chiropractor's scope of practice on an animal patient.,"Under current law, a licensed chiropractor, whether or not he or she is registered with the state board of chiropractic examiners to perform animal chiropractic, must obtain a veterinary medical clearance from a licensed veterinarian before performing an act that falls within the chiropractor's scope of practice on an animal patient. The bill removes the veterinary medical clearance requirement for chiropractors who are registered with the state board as animal chiropractors. A licensed chiropractor who is registered as an animal chiropractor and performs animal chiropractic on an animal patient is encouraged, in a timely manner, to consult with a veterinarian treating the animal patient. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/SB17-135
SB17-136,2017,RS,Bill,Reporting And Limiting Civil Forfeiture,"Crimes, Corrections, & Enforcement",Introduced; Lost,Senator Tim Neville; Senator Daniel Kagan; Representative Leslie Herod; Representative Stephen Humphrey,Sen. I. Aguilar; Sen. L. Court; Sen. L. Crowder; Sen. S. Fenberg; Sen. L. Guzman; Sen. O. Hill; Sen. C. Holbert; Sen. A. Kerr; Sen. K. Lambert; Sen. K. Lundberg; Sen. V. Marble; Sen. D. Moreno; Sen. K. Priola; Sen. J. Sonnenberg; Sen. J. Tate; Sen. N. Todd; Sen. A. Williams; Rep. K. Becker; Rep. J. Bridges; Rep. J. Coleman; Rep. D. Esgar; Rep. J. Everett; Rep. S. Lebsock; Rep. T. Leonard; Rep. H. McKean; Rep. J. Melton; Rep. C. Navarro; Rep. P. Neville; Rep. B. Pettersen; Rep. K. Ransom; Rep. D. Williams,,,Judiciary,Concerning civil forfeiture reform.,"The bill requires the division of criminal justice in the department of public safety (division) to establish and maintain a website containing: Specified information on each criminal forfeiture involving property; and Specified information on how each governmental agency that received proceeds from forfeitures used those proceeds. The bill requires each governmental agency involved in seizing property under forfeiture statutes (seizing agency) to update the information posted on the division's website and establishes consequences if a seizing agency fails to update the website in a timely manner. The executive director of the department of public safety (executive director) is authorized to adopt rules concerning the website. The state auditor is required to annually perform a financial audit of seized property and expenditures of forfeiture proceeds and submit a report on the audit to certain committees of the general assembly and to the executive director. The executive director shall submit an annual report to certain committees and officers summarizing seizure and forfeiture activities in the state. The bill prohibits a seizing agency from transferring or referring seized property to a federal governmental agency for forfeiture litigation unless the property includes currency in excess of $100,000. The bill authorizes the division to charge a seizing agency a fee when the seizing agency updates the website to offset the division's costs of developing and maintaining the website. The bill establishes a cash fund for the fees. The bill clarifies that information and reports developed pursuant to the bill are public records subject to inspection under the 'Colorado Open Records Act'. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/SB17-136
SB17-137,2017,RS,Bill,Sunset Health Service Corps Advisory Council,Health Care & Health Insurance; Higher Education,Introduced; Passed; Became Law,Senator Nancy Todd; Senator Michael Merrifield; Representative Dominique Jackson,,Sen. J. Kefalas; Sen. A. Kerr; Sen. D. Moreno; Sen. R. Zenzinger,"Health, Insurance, & Environment",Education,Concerning the continuation of the Colorado health service corps advisory council.,Sunset Process - Senate Education Committee. The Colorado health service corps advisory council reviews applications and makes recommendations for participation in the Colorado health service corps program (program). The program awards educational loan repayment for medical professionals who agree to provide primary health services in federally designated health professional shortage areas in Colorado. The bill continues the Colorado health service corps advisory council indefinitely. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.),https://leg.colorado.gov/bills/SB17-137
SB17-138,2017,RS,Bill,Election Watchers,Elections & Redistricting,Introduced; Lost,Senator Jack Tate; Representative Mike Foote,,,,"State, Veterans, & Military Affairs",Concerning the role of election watchers in connection with the conduct of elections.,"In connection with the role of watchers in elections, the bill does the following: Section 1 of the bill authorizes each political party participating in a primary election to have at least one watcher at any one time in each voter service and polling center in the county and at each place where votes are counted. This section requires the chairperson of the county central committee of each political party to select the names of the persons who will represent their political party in each precinct in the county as a watcher. If such chairperson is not able to make the appointments, the chairperson of the state central committee of the political party or another official of the state political party are required to make the appointments. The date by which the chairperson is required to submit the names of the watchers is specified. Section 2 requires that, in the case of an issue committee, the registered agent of the issue committee is the authorized representative of the issue committee entitled to appoint one or more watchers. The date by which the appointing authority is required to submit the names of the appointees is specified. Section 3 imposes the same requirements with respect to proponents and opponents of a ballot issue. Section 4 specifies procedures to be followed if a watcher sees a potential discrepancy. This section of the bill also allows the watcher to observe the process of signature verification. This section of the bill additionally contains an oath or affirmation that a person appointed as a watcher is to recite before beginning his or her service. Section 5 removes an existing exception to a prohibition on the sale, disclosure, or release of a photocopied or microfilmed image of an elector's signature to effect an overall ban on the sale, disclosure, or release of certain confidential personal information. Section 6 gives county clerk and recorders the same access to the criminal history records of watchers as they currently have with respect to election judges and gives the secretary of state the power to require that certain duties may only be performed by watchers for whom the county clerk and recorder has requested their criminal justice records. This section further clarifies that such duties performed by a watcher include observing electors' records in the statewide voter registration system. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/SB17-138
SB17-139,2017,RS,Bill,Extend Credit For Out-of-state Tobacco Sales,Fiscal Policy & Taxes,Introduced; Passed; Did Not Become Law,Senator Owen Hill; Senator Angela Williams; Representative Dan Pabon,,Sen. R. Baumgardner; Sen. J. Cooke; Sen. K. Grantham; Sen. C. Holbert; Sen. D. Kagan; Sen. K. Lambert; Sen. V. Marble; Sen. T. Neville; Sen. R. Scott; Sen. J. Smallwood; Sen. J. Sonnenberg; Sen. J. Tate,Finance,Finance,Concerning the extension of the credit for tobacco products that a distributor ships or transports to an out-of-state consumer.,"Currently and until September 1, 2018, a distributor can claim a credit for taxes paid on tobacco products that are shipped or transported by the distributor to a consumer outside of the state. The bill makes the credit permanent. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/SB17-139
SB17-140,2017,RS,Bill,Torrens Title Registration System,Local Government,Introduced; Passed; Became Law,Senator Jerry Sonnenberg; Representative Jeni Arndt; Representative Jon Becker,,Sen. R. Baumgardner; Sen. J. Cooke; Sen. L. Crowder; Sen. B. Gardner; Sen. B. Martinez Humenik; Sen. K. Priola,Local Government,Local Government,Concerning the Torrens title registration system.,"Beginning January 1, 2018, the bill closes the Torrens title registration system to new applications to register land title in this state. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/SB17-140
SB17-141,2017,RS,Bill,Low-risk Sex Offender Community-based Treatment,"Crimes, Corrections, & Enforcement",Introduced; Lost,Senator Irene Aguilar; Representative Leslie Herod,,,,Judiciary,Concerning allowing low-risk sex offenders to receive required sex offender treatment in a community-based program.,"The bill requires the sex offender management board, in collaboration with the department of corrections, the judicial department, and the parole board, and in consultation with sex offender research experts, to establish evidence-based criteria for the release of low-risk offenders. The bill requires the department of corrections to allow a low-risk sex offender to complete his or her required treatment in a community-based program if the department does not have sufficient prison-based treatment for the offender. The bill prohibits the parole board from denying parole to a low-risk sex offender because the offender did not complete treatment if the offender is seeking release to complete treatment in a community-based program. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/SB17-141
SB17-142,2017,RS,Bill,Breast Density Notification Required,Health Care & Health Insurance,Introduced; Passed; Became Law,Senator Angela Williams; Representative Jessie Danielson,Sen. K. Donovan; Sen. R. Fields; Sen. L. Garcia; Sen. A. Kerr; Sen. B. Martinez Humenik; Sen. D. Moreno; Sen. N. Todd; Rep. A. Benavidez; Rep. J. Buckner; Rep. J. Coleman; Rep. T. Exum; Rep. L. Herod; Rep. D. Jackson; Rep. B. McLachlan; Rep. J. Melton; Rep. D. Michaelson Jenet; Rep. B. Pettersen; Rep. J. Salazar; Rep. J. Singer; Rep. F. Winter,Sen. D. Coram; Sen. L. Guzman; Sen. M. Jones; Sen. M. Merrifield; Sen. K. Priola,Public Health Care & Human Services,Health & Human Services,Concerning the requirement to include notification to a patient regarding the patient's breast tissue classification with the required mammography report.,"The bill requires that each mammography report provided to a patient include information that identifies the patient's breast tissue classification based on the breast imaging reporting and data system established by the American college of radiology. If the health care facility that performed the mammography determines that a patient has dense breast tissue, the facility is required to notify the patient of the determination using specific language. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/SB17-142
SB17-143,2017,RS,Bill,Cleanup Alcohol Beverage Retail Sales,"Liquor, Tobacco, & Marijuana",Introduced; Lost,Senator Angela Williams; Representative Dan Nordberg; Representative Alec Garnett,Sen. L. Court; Sen. S. Fenberg; Sen. O. Hill; Sen. D. Kagan; Sen. A. Kerr; Sen. J. Tate; Sen. N. Todd,,,"Business, Labor, & Technology",Concerning the retail sale of alcohol beverages.,"In the 2016 legislative session, the general assembly enacted Senate Bill 16-197, which changed the system for licensing establishments that are authorized to sell alcohol beverages in sealed containers to customers for consumption off the licensed premises, referred to as the 'retail sale' or 'sale at retail' of alcohol beverages. Some of the changes made by the 2016 legislation include: Authorizing persons licensed to sell at retail on or before January 1, 2016, to obtain multiple retail licenses, subject to a tiered schedule, to restrictions based on proximity to another retail licensed premises, and to other requirements and limitations; Allowing retail liquor stores to sell a broad array of nonalcohol products, subject to a 20% limit on gross sales revenue from the sale of nonalcohol products; Requiring retail licensees to check the identification of consumers purchasing alcohol beverages to verify that they are at least 21 years of age; Prohibiting employees of certain alcohol beverage licensees who are under 21 years of age from selling malt, vinous, or spirituous liquors; and Changing the hours during which fermented malt beverages may be sold from between 5 a.m. and 12 midnight to between 8 a.m. and 12 midnight. The bill modifies portions of the 2016 legislation as follows: Modifies the definition of a liquor-licensed drugstore to specify that the licensee need not be a drugstore but must have a licensed drugstore within its premises ( section 1 ); Excludes revenues from the sale of cigarettes, tobacco products, nicotine products, and lottery products from the calculation of the cap on a retail liquor store's gross revenues from the sale of nonalcohol products ( sections 1 and 3 ); Imposes the proximity restrictions on a retail liquor store that is seeking permission to relocate its premises to ensure the new location is not within 1,500 feet of another business licensed to sell at retail, or, if in a small town, within 3,000 feet of another business with a retail sales license ( section 2 ); Allows a liquor-licensed drugstore that applied for a new liquor-licensed drugstore license before October 1, 2016, to obtain multiple retail licenses, subject to the schedule established in the 2016 legislation ( section 4 ); Allows a corporation member of a controlled group of corporations that owns or has an interest in a liquor-licensed drugstore to obtain interests in additional liquor-licensed drugstores in the same manner as any other member of the controlled group, but the entire group is subject to the limits on the total number of multiple licenses allowed under current law; ( section 4 ) Restores the hours for permitted sales of fermented malt beverages to between 5 a.m. and 12 midnight ( section 5 ); Clarifies that employees of a licensed tavern or lodging and entertainment facility that regularly serves meals, which employees are under 21 years of age, are not prohibited from selling alcohol beverages ( section 5 ); Repeals the requirement that retail sales licensees check customers' identification to verify their age ( sections 4 and 5 ); and Exempts liquor-licensed drugstores from the prohibition against having an automated teller machine on the premises from which individuals enrolled in public assistance programs administered by the department of human services may obtain cash benefits through the electronic benefits transfer service ( section 6 ). (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/SB17-143
SB17-144,2017,RS,Bill,Sunset Review Education Data Advisory Committee,Education & School Finance (Pre & K-12),Introduced; Passed; Became Law,Senator Owen Hill; Senator Rachel Zenzinger; Representative Brittany Pettersen,Sen. B. Gardner; Sen. M. Merrifield; Sen. T. Neville; Sen. K. Priola; Sen. N. Todd,Sen. A. Kerr; Sen. B. Martinez Humenik,Education,Education,Concerning the recommended continuation of the education data advisory committee by the director of the division of professions and occupations in the department of regulatory agencies.,"School data - reporting - education data advisory committee - continuation under sunset law. The act extends the repeal date of the education data advisory committee from July 1, 2017, to July 1, 2022, subject to a sunset review by the department of regulatory agencies. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/SB17-144
SB17-145,2017,RS,Bill,Electric Utility Distribution Grid Resource Acquisition Plan,,Introduced; Lost,Senator Stephen Fenberg; Representative Mike Foote,,,,"Agriculture, Natural Resources, & Energy","Concerning modifications to the electric utility resource acquisition process, and, in connection therewith, promoting a more resilient, reliable, and cost-effective electrical grid through enhanced planning and data transparency.","The bill directs specified electric utilities to prepare, and the Colorado public utilities commission to review, proposals to integrate distributed energy resources into their plans to acquire new infrastructure. 'Distributed energy resources' is defined to include renewable distributed generation facilities, such as rooftop solar, energy storage facilities, electric vehicles, and other features of an improved and diversified electrical grid architecture. The commission may approve the plans as submitted or modify them in ways that improve system reliability, reduce costs, or increase the benefits to ratepayers. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/SB17-145
SB17-146,2017,RS,Bill,Access To Prescription Drug Monitoring Program,Health Care & Health Insurance,Introduced; Passed; Became Law,Senator Cheri Jahn; Representative Joann Ginal,,Sen. I. Aguilar; Sen. L. Court; Sen. K. Donovan; Sen. S. Fenberg; Sen. R. Fields; Sen. L. Garcia; Sen. L. Guzman; Sen. M. Jones; Sen. J. Kefalas; Sen. A. Kerr; Sen. M. Merrifield; Sen. N. Todd; Sen. A. Williams,"Health, Insurance, & Environment",Health & Human Services,Concerning access to the electronic prescription drug monitoring program.,"The bill modifies provisions relating to licensed health professionals' access to the electronic prescription drug monitoring program as follows: Allows a health care provider who has authority to prescribe controlled substances, or the provider's designee, to query the program regarding a current patient, regardless of whether the provider is prescribing or considering prescribing a controlled substance to that patient; Specifies that a veterinarian who is authorized to prescribe controlled substances may access the program to inquire about a current patient or client if the veterinarian suspects that the client has committed drug abuse or mistreated an animal; and Specifies that, in addition to accessing the program when dispensing or considering dispensing a controlled substance, a pharmacist or designee of the pharmacist may access the program regarding a current patient to whom the pharmacist is dispensing or considering dispensing a prescription drug. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/SB17-146
SB17-147,2017,RS,Bill,Distribute Information Federal Loan Forgiveness,,Introduced; Lost,Senator Stephen Fenberg,Sen. K. Donovan; Sen. M. Jones; Sen. D. Kagan; Sen. A. Kerr; Sen. D. Moreno,,,"State, Veterans, & Military Affairs",Concerning information relating to employee eligibility for student loan repayment programs.,"The bill requires the department of personnel to develop and annually distribute informational materials to state employees concerning federal student loan repayment programs and loan forgiveness programs for which state employees may be eligible. The department of personnel may use existing federal informational materials, if available. The informational materials may be distributed by e-mail or through a regular mailing or communication to state employees. The department of personnel shall update the materials at least annually and distribute any updated materials. In addition, the department of personnel must distribute the informational materials to: The department of education, for distribution to school district, charter school, institute charter school, and boards of cooperative services employees; The department of higher education, for distribution to employees at state institutions of higher education; The secretary of state, for distribution to nonprofit public service organizations, as defined in the bill, with encouragement for these organizations to distribute the informational materials to their employees; and The division of local government in the department of local affairs, for distribution to cities, counties, cities and counties, special districts, and other local government entities, with encouragement for those entities to distribute the informational materials to their employees. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/SB17-147
