bill_number,session,session_type,bill_type,title,keywords,status,primary_sponsors,sponsors,cosponsors,house_committee,senate_committee,long_title,summary,bill_url
HB22-1295,2022,RS,Bill,Department Early Childhood And Universal Preschool Program,Children & Domestic Matters,Introduced; Passed; Became Law,Representative Emily Sirota; Representative Alec Garnett; Senator Janet Buckner; Senator Stephen Fenberg,,Rep. J. Amabile; Rep. J. Bacon; Rep. A. Benavidez; Rep. T. Bernett; Rep. S. Bird; Rep. A. Boesenecker; Rep. Y. Caraveo; Rep. L. Cutter; Rep. L. Daugherty; Rep. C. deGruy Kennedy; Rep. M. Duran; Rep. D. Esgar; Rep. T. Exum; Rep. M. Froelich; Rep. S. Gonzales-Gutierrez; Rep. M. Gray; Rep. L. Herod; Rep. E. Hooton; Rep. I. Jodeh; Rep. C. Kipp; Rep. M. Lindsay; Rep. S. Lontine; Rep. J. McCluskie; Rep. K. McCormick; Rep. B. McLachlan; Rep. D. Michaelson Jenet; Rep. K. Mullica; Rep. D. Ortiz; Rep. N. Ricks; Rep. D. Roberts; Rep. M. Snyder; Rep. T. Sullivan; Rep. K. Tipper; Rep. B. Titone; Rep. A. Valdez; Rep. D. Valdez; Rep. M. Weissman; Rep. S. Woodrow; Rep. M. Young; Sen. J. Bridges; Sen. J. Danielson; Sen. K. Donovan; Sen. R. Fields; Sen. J. Ginal; Sen. J. Gonzales; Sen. C. Hansen; Sen. N. Hinrichsen; Sen. S. Jaquez Lewis; Sen. P. Lee; Sen. D. Moreno; Sen. B. Pettersen; Sen. K. Priola; Sen. R. Rodriguez; Sen. T. Story; Sen. F. Winter; Sen. R. Zenzinger,Education,Education,"Concerning the department of early childhood, and, in connection therewith, establishing the duties of the department of early childhood and the executive director of the department, relocating early childhood programs from the departments of human services and education to the department of early childhood, creating the Colorado universal preschool program, and making and adjusting appropriations.",The length of the bill summary for this bill requires it to be published on a separate page here: https://leg.colorado.gov/hb22-1295-bill-summary (Note: This summary applies to this bill as enacted.),https://leg.colorado.gov/bills/HB22-1295
HB22-1296,2022,RS,Bill,Residential Real Property Classification,Local Government,Introduced; Passed; Became Law,Representative Kyle Mullica; Representative Kevin Van Winkle; Senator Kevin Priola,,Rep. T. Bernett; Rep. R. Bockenfeld; Rep. M. Duran; Rep. D. Esgar; Rep. M. Gray; Rep. C. Kennedy; Rep. C. Kipp; Rep. J. McCluskie; Rep. B. McLachlan; Rep. P. Neville; Rep. R. Pelton; Rep. N. Ricks; Rep. M. Snyder; Rep. M. Soper; Rep. B. Titone; Sen. P. Lee; Sen. R. Zenzinger,Health & Insurance,Finance,Concerning the definition of a nursing home for purposes of the residential real property classification.,"Under current law, facilities that provide long-term nursing, rest, and assisted living services, where residents reside for more than 30 days, are classified as residential properties. However, facilities that provide short-term convalescent care and rehabilitation services, where patrons visit the facility periodically or temporarily reside there for less than 30 days, are valued and classified as nonresidential property. The act defines a nursing home as a licensed nursing care facility, including a nursing care facility that provides convalescent care and rehabilitation services. The act specifies that land on which a nursing home is situated and any improvements affixed to that land for the use of the nursing home are classified and assessed as residential real property, regardless of a resident's length of stay. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB22-1296
HB22-1297,2022,RS,Bill,Daylight Saving Time Year Round,State Government,Introduced; Passed; Became Law,Representative Cathy Kipp; Representative Patrick Neville; Senator Jeff Bridges; Senator Ray Scott,,Rep. T. Bernett; Rep. R. Bockenfeld; Rep. E. Hooton; Rep. M. Lindsay; Rep. R. Pelton; Rep. N. Ricks; Rep. B. Titone; Rep. A. Valdez; Rep. K. Van Winkle; Sen. C. Holbert,"State, Civic, Military, & Veterans Affairs","State, Veterans, & Military Affairs",Concerning the designation of daylight saving time as the standard year-round time within the state when allowed by federal law.,"Currently, ""United States Mountain Standard Time"" (MST), defined in federal law as coordinated universal time minus 7 hours, is the standard time within Colorado. During the period of daylight saving time (i.e., the second Sunday in March to the first Sunday in November) time is advanced one hour. Federal law allows a state to stay on standard time year round, but does not currently allow a state to adopt daylight saving time year round. The act makes daylight saving time, defined as coordinated universal time minus 6 hours, the year-round standard time within the state. The change takes effect only if a federal law is enacted to allow states to remain on daylight saving time year round and at least 4 states in the MST zone, in addition to Colorado, enact legislation making daylight saving time the state's standard time throughout the year. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB22-1297
HB22-1298,2022,RS,Bill,Fee Relief Nurses Nurse Aides AndTechnicians,Professions & Occupations; Health Care & Health Insurance; State Revenue & Budget,Introduced; Passed; Became Law,Representative Kyle Mullica; Senator Sonya Juaquez Lewis; Senator Nick Hinrichsen,,Rep. J. Bacon; Rep. T. Bernett; Rep. S. Bird; Rep. A. Boesenecker; Rep. Y. Caraveo; Rep. L. Cutter; Rep. D. Esgar; Rep. S. Gonzales-Gutierrez; Rep. M. Gray; Rep. I. Jodeh; Rep. C. Kennedy; Rep. M. Lindsay; Rep. S. Lontine; Rep. J. McCluskie; Rep. D. Michaelson Jenet; Rep. D. Ortiz; Rep. D. Roberts; Rep. A. Valdez; Rep. D. Valdez; Rep. M. Weissman; Sen. J. Bridges; Sen. J. Buckner; Sen. J. Coleman; Sen. S. Fenberg; Sen. R. Fields; Sen. J. Ginal; Sen. J. Gonzales; Sen. C. Kolker; Sen. P. Lee; Sen. D. Moreno; Sen. B. Pettersen; Sen. K. Priola; Sen. J. Sonnenberg; Sen. F. Winter; Sen. R. Zenzinger,Finance,Finance,Concerning a transfer from the general fund to the division of professions and occupations cash fund in the 2022-23 state fiscal year to facilitate fee relief for health-care providers regulated by the state board of nursing.,"The act directs the state treasurer to transfer $11,720,278 from the general fund to the division of professions and occupations cash fund for use beginning in the 2022-23 state fiscal year and until fully expended to fund the expenses of the state board of nursing in order to facilitate fee relief for nurses, nurse aides, and psychiatric technicians. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB22-1298
HB22-1299,2022,RS,Bill,License Registration Fee Relief For Mental Health Professionals,State Revenue & Budget; Health Care & Health Insurance; Professions & Occupations,Introduced; Passed; Became Law,Representative Mary Young; Senator Kolker; Senator Rhonda Fields,,Rep. J. Bacon; Rep. A. Benavidez; Rep. T. Bernett; Rep. S. Bird; Rep. A. Boesenecker; Rep. Y. Caraveo; Rep. L. Cutter; Rep. M. Duran; Rep. D. Esgar; Rep. S. Gonzales-Gutierrez; Rep. I. Jodeh; Rep. M. Lindsay; Rep. S. Lontine; Rep. J. McCluskie; Rep. D. Michaelson Jenet; Rep. K. Mullica; Rep. D. Roberts; Rep. M. Snyder; Rep. B. Titone; Rep. M. Weissman; Sen. J. Buckner; Sen. D. Coram; Sen. S. Fenberg; Sen. J. Gonzales; Sen. C. Hansen; Sen. N. Hinrichsen; Sen. P. Lee; Sen. D. Moreno; Sen. B. Pettersen; Sen. R. Rodriguez; Sen. J. Sonnenberg; Sen. T. Story,Finance,Finance,Concerning a transfer from the general fund to the division of professions and occupations cash fund in the 2022-23 state fiscal year to facilitate fee relief for mental health professionals regulated by boards in the department of regulatory agencies.,"The act directs the state treasurer to transfer $3,698,586 from the general fund to the division of professions and occupations cash fund for use beginning in the 2022-23 state fiscal year and until fully expended to fund the expenses of the state board of psychologist examiners, the state board of social work examiners, the state board of marriage and family therapist examiners, the state board of licensed professional counselor examiners, the state board of unlicensed psychotherapists, and the state board of addiction counselor examiners in order to facilitate fee relief for mental health professionals regulated by those boards. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB22-1299
HB22-1300,2022,RS,Bill,Local Enforcement To Prevent Human Trafficking,"Local Government; Crimes, Corrections, & Enforcement",Introduced; Passed; Became Law,Representative Terri Carver; Representative Lindsey Daugherty; Senator Rhonda Fields; Senator Bob Gardner,Rep. A. Pico,Rep. J. Bacon; Rep. A. Benavidez; Rep. T. Bernett; Rep. S. Bird; Rep. A. Boesenecker; Rep. Y. Caraveo; Rep. L. Cutter; Rep. M. Duran; Rep. D. Esgar; Rep. T. Exum; Rep. M. Froelich; Rep. T. Geitner; Rep. S. Gonzales-Gutierrez; Rep. M. Gray; Rep. L. Herod; Rep. E. Hooton; Rep. I. Jodeh; Rep. C. Kipp; Rep. M. Lindsay; Rep. M. Lynch; Rep. K. McCormick; Rep. H. McKean; Rep. B. McLachlan; Rep. D. Michaelson Jenet; Rep. D. Ortiz; Rep. N. Ricks; Rep. D. Roberts; Rep. E. Sirota; Rep. M. Snyder; Rep. B. Titone; Rep. A. Valdez; Rep. D. Valdez; Rep. M. Weissman; Rep. M. Young; Sen. J. Buckner; Sen. J. Danielson; Sen. K. Donovan; Sen. S. Fenberg; Sen. J. Ginal; Sen. J. Gonzales; Sen. C. Hansen; Sen. D. Hisey; Sen. S. Jaquez Lewis; Sen. B. Kirkmeyer; Sen. C. Kolker; Sen. P. Lee; Sen. L. Liston; Sen. D. Moreno; Sen. B. Pettersen; Sen. K. Priola; Sen. B. Rankin; Sen. R. Rodriguez; Sen. J. Smallwood; Sen. J. Sonnenberg; Sen. T. Story; Sen. F. Winter; Sen. R. Woodward,Judiciary,Local Government,Concerning local enforcement against human trafficking by allowing the adoption of local ordinances to prevent human trafficking-related offenses in illicit businesses represented as massage businesses.,"The act allows a board of county commissioners (board) to adopt a local resolution or ordinance to establish business licensure requirements to regulate massage facilities for the sole purpose of deterring illicit massage businesses and preventing human trafficking. If a board adopts a resolution or ordinance to establish business licensure requirements, the board may only include the business licensure requirements outlined in the act. The act allows the board to charge an administrative licensure fee for a massage facility. The act allows a board to adopt a resolution or ordinance to regulate and prohibit activities to prevent the operation of illicit massage businesses that engage in human trafficking-related offenses. If a municipality adopts a resolution or ordinance to license a massage facility or prohibit activities to prevent the operation of illicit massage businesses that engage in human trafficking-related offenses, the act requires municipal police departments to conduct background checks on the applicant's or licensee's criminal history and provide the municipality information to determine whether the applicant or licensee is approved or denied for a license based on the criminal history record information. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB22-1300
HB22-1301,2022,RS,Bill,Controlled Environmental Agricultural Facility As Agricultural Property,Agriculture; Fiscal Policy & Taxes,Introduced; Passed; Became Law,Representative Matt Soper; Representative Dylan Roberts; Senator Kerry Donovan; Senator Cleave Simpson,Rep. R. Holtorf; Rep. B. McLachlan; Rep. R. Pelton; Rep. J. Rich; Rep. B. Titone; Rep. P. Will,Rep. T. Bernett; Rep. R. Bockenfeld; Rep. T. Exum; Rep. T. Geitner; Rep. L. Herod; Rep. E. Hooton; Rep. I. Jodeh; Rep. M. Lindsay; Rep. S. Lontine; Rep. J. McCluskie; Rep. K. McCormick; Rep. K. Mullica; Rep. P. Neville; Rep. D. Valdez; Rep. M. Young; Sen. J. Buckner; Sen. S. Fenberg; Sen. J. Ginal; Sen. J. Gonzales; Sen. S. Jaquez Lewis; Sen. C. Kolker; Sen. D. Moreno; Sen. B. Pettersen; Sen. R. Scott; Sen. J. Sonnenberg,Transportation & Local Government,Finance,Concerning the treatment of controlled environment agricultural facilities for property tax purposes.,"The act defines a ""controlled environment agricultural facility"" (CEA facility) as a nonresidential structure and related equipment and appurtenances that combines engineering, horticultural science, and computer management techniques to optimize hydroponics, plant quality, and food production efficiency from the land's water for human or livestock consumption. The sole purpose of growing crops in a CEA facility is to obtain a monetary profit from the wholesale of plant-based food for human or livestock consumption. Commencing January 1, 2023, for property tax purposes: The definition of ""agricultural and livestock products"" includes crops grown within a CEA facility in a raw or unprocessed state for human or livestock consumption excluding marijuana or any other nonfood crop agricultural products; The definition of ""agricultural equipment"" that is used on the farm or ranch or in a CEA facility includes any personal property within a facility, whether attached to a building or not, that is capable of being removed from the facility, and is used in direct connection with the operation of a CEA facility, which facility is used solely for planting, growing, or harvesting crops in a raw or unprocessed state; and On and after January 1, 2023, but prior to January 2, 2028, agricultural equipment that is used in any CEA facility is exempt from the levy and collection of property tax. Under section 3 of the act, a CEA facility is valued for assessment purposes as all other agricultural property using the cost, market, and income approaches to value. If the sole use of the CEA facility is not the growing of crops for human or livestock consumption, then the property is classified and valued for assessment purposes based on actual use. Under section 3, as part of the personal declaration that the owner of a CEA facility signs and returns to the county assessor, the act requires the owner to include an affidavit executed by the owner in which the owner affirms that the CEA facility meets the requirements for such a facility as specified in the act. If the crop grown in the CEA facility is hemp, the owner must also include a copy of a license to verify to the assessor that the crop is not marijuana . Section 3 is repealed, effective July 1, 2029. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB22-1301
HB22-1302,2022,RS,Bill,Health-care Practice Transformation,Health Care & Health Insurance,Introduced; Passed; Became Law,Representative Chris Kennedy; Representative Perry Will; Senator Sonya Jaquez Lewis; Senator Kevin Priola,Rep. J. Amabile; Rep. S. Gonzales-Gutierrez; Rep. D. Michaelson Jenet,Rep. T. Bernett; Rep. S. Bird; Rep. A. Boesenecker; Rep. Y. Caraveo; Rep. L. Cutter; Rep. M. Duran; Rep. D. Esgar; Rep. T. Exum; Rep. M. Gray; Rep. L. Herod; Rep. E. Hooton; Rep. M. Lindsay; Rep. S. Lontine; Rep. J. McCluskie; Rep. K. McCormick; Rep. E. Sirota; Rep. B. Titone; Rep. A. Valdez; Rep. M. Weissman; Rep. S. Woodrow; Sen. J. Buckner; Sen. N. Hinrichsen; Sen. C. Kolker; Sen. P. Lee; Sen. D. Moreno; Sen. B. Pettersen; Sen. F. Winter,Public & Behavioral Health & Human Services,Health & Human Services,"Concerning health-care practice transformation to support whole-person health through integrated care models, and, in connection therewith, making an appropriation.","The act creates the primary care and behavioral health statewide integration grant program in the department of health care policy and financing (state department) to provide grants to primary care clinics for implementation of evidence-based clinical integration care models. The act requires the state department, in collaboration with the behavioral health administration and other agencies, to develop a universal contract for behavioral health services. The act requires the state department to undertake efforts to transform the state department's process for clients attempting to receive long-term care in the community to respond to the United States department of justice's letter of findings concerning the investigation of Colorado's use of nursing facilities to serve adults with physical disabilities. The act appropriates to implement the act: $616,968 to the department from the general fund; $986,948 to the department from federal funds; and $31,750,00 to the department from the behavioral and mental health cash fund. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB22-1302
HB22-1303,2022,RS,Bill,Increase Residential Behavioral Health Beds,Health Care & Health Insurance,Introduced; Passed; Became Law,Representative Judy Amabile; Representative Shane Sandridge; Senator Faith Winter; Senator Jim Smallwood,Rep. S. Gonzales-Gutierrez; Rep. D. Michaelson Jenet,Rep. J. Bacon; Rep. A. Benavidez; Rep. T. Bernett; Rep. S. Bird; Rep. A. Boesenecker; Rep. Y. Caraveo; Rep. T. Carver; Rep. M. Catlin; Rep. L. Cutter; Rep. L. Daugherty; Rep. C. deGruy Kennedy; Rep. M. Duran; Rep. D. Esgar; Rep. T. Exum; Rep. M. Froelich; Rep. A. Garnett; Rep. M. Gray; Rep. L. Herod; Rep. E. Hooton; Rep. I. Jodeh; Rep. C. Kipp; Rep. M. Lindsay; Rep. S. Lontine; Rep. J. McCluskie; Rep. K. McCormick; Rep. B. McLachlan; Rep. K. Mullica; Rep. A. Pico; Rep. N. Ricks; Rep. D. Roberts; Rep. E. Sirota; Rep. M. Snyder; Rep. K. Tipper; Rep. B. Titone; Rep. D. Valdez; Rep. M. Weissman; Rep. S. Woodrow; Rep. M. Young; Sen. J. Buckner; Sen. J. Cooke; Sen. K. Donovan; Sen. S. Fenberg; Sen. B. Gardner; Sen. D. Hisey; Sen. S. Jaquez Lewis; Sen. B. Kirkmeyer; Sen. C. Kolker; Sen. P. Lee; Sen. D. Moreno; Sen. B. Pettersen; Sen. C. Simpson; Sen. T. Story,Public & Behavioral Health & Human Services,Health & Human Services,"Concerning an increase in the number of residential behavioral health beds, and, in connection therewith, making an appropriation.","The act requires the department of human services (department) to renovate a building at the mental health institute at Fort Logan to create at least 16 additional inpatient beds for persons in need of residential behavioral health treatment. The act authorizes the new beds to be used for persons needing competency services until the backlog of such persons is eliminated, and at that point the beds may begin to serve civil patients. The act also directs the department and the department of health care policy and financing to create, develop, or contract to add at least 125 additional beds at mental health residential facilities (mental health facilities) throughout the state for adults in need of ongoing supportive services. For the new beds, the act requires the department, in collaboration with the behavioral health administration, the department of health care policy and financing, and relevant stakeholders, to establish criteria for admissions and discharge planning, quality assurance monitoring, appropriate length of stay, and compliance with applicable federal law. The act requires mental health facilities to be licensed by the department of public health and environment as an assisted living facility or by the department as a behavioral health entity during the 2022-23 state fiscal year. Starting in the 2023-24 state fiscal year, the mental health facilities must be licensed by the behavioral health administration. The act appropriates to the department from the behavioral and mental health cash fund: $728,296 for use by administration and finance; $39,854,179 for use by the office of behavioral health for contract beds and renovations in mental health residential facilities, costs associated with additional beds in department facilities, and oversight of the additional beds; $6,578,266 for costs associated with the operation of additional beds at the Colorado mental health institute at Fort Logan; $6,991,567 for capital construction at the mental health institute at Fort Logan; and $3,692,111 for capital construction at three existing department facilities to create mental health residential facilities. The act also appropriates $91,938 to the department of health care policy and financing. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB22-1303
HB22-1304,2022,RS,Bill,State Grants Investments Local Affordable Housing,Housing; Local Government,Introduced; Passed; Became Law,Representative Dylan Roberts; Representative Mary Bradfield; Senator James Coleman; Senator Julie Gonzales,Rep. I. Jodeh; Rep. S. Woodrow,Rep. J. Amabile; Rep. J. Bacon; Rep. T. Bernett; Rep. S. Bird; Rep. A. Boesenecker; Rep. L. Cutter; Rep. L. Daugherty; Rep. C. deGruy Kennedy; Rep. D. Esgar; Rep. T. Exum; Rep. M. Froelich; Rep. A. Garnett; Rep. S. Gonzales-Gutierrez; Rep. M. Gray; Rep. L. Herod; Rep. E. Hooton; Rep. C. Kipp; Rep. M. Lindsay; Rep. S. Lontine; Rep. J. McCluskie; Rep. K. McCormick; Rep. B. McLachlan; Rep. D. Michaelson Jenet; Rep. K. Mullica; Rep. D. Ortiz; Rep. N. Ricks; Rep. E. Sirota; Rep. M. Snyder; Rep. T. Sullivan; Rep. K. Tipper; Rep. B. Titone; Rep. A. Valdez; Rep. D. Valdez; Rep. M. Weissman; Rep. M. Young; Sen. J. Bridges; Sen. J. Buckner; Sen. J. Danielson; Sen. K. Donovan; Sen. S. Fenberg; Sen. R. Fields; Sen. J. Ginal; Sen. C. Hansen; Sen. S. Jaquez Lewis; Sen. C. Kolker; Sen. P. Lee; Sen. D. Moreno; Sen. B. Pettersen; Sen. R. Rodriguez; Sen. T. Story; Sen. F. Winter; Sen. R. Zenzinger,Transportation & Local Government,Local Government,"Concerning state grants for investments in affordable housing at the local level, and, in connection therewith, creating the local investments in transformational affordable housing grant program and the infrastructure and strong communities grant program to invest in infill infrastructure projects that support affordable housing, and making an appropriation.","The act creates 2 state grant programs: The local investments in transformational affordable housing grant program (affordable housing grant program), administered by the division of housing (DOH) in the department of local affairs (department); and The infrastructure and strong communities grant program (strong communities grant program), administered by the division of local government (DLG) in the department. The affordable housing grant program provides grants to local governments and nonprofit organizations to enable such entities to make investments in their communities or regions of the state in transformational affordable housing and housing related matters. The strong communities grant program provides grants to eligible local governments to enable local governments to invest in infill infrastructure projects that support affordable housing. The strong communities grant program requires a multi-agency group, comprised of DLG, the state energy office, and the department of transportation, with the assistance of stakeholders, to develop a list of sustainable land use best practices that will accomplish the goals of the grant program and improve a local government's viability in being considered for a grant award. The act requires both DOH and DLG to develop policies, procedures, and guidelines governing the administration of the respective grant programs. The act specifies how grant funding is to be prioritized and eligible uses of grant money awarded under the grant programs. The act creates 2 funds in the state treasury: The local investments in transformational affordable housing fund and the infrastructure and strong communities grant program fund. The act specifies requirements pertaining to the administration of these funds. The affordable housing grant program is initially funded by a transfer to the local investments in transformational affordable housing fund of $138 million of money from the affordable housing and home ownership cash fund that originated from the federal coronavirus state fiscal recovery fund. The strong communities grant program is initially funded by a transfer to the infrastructure and strong communities grant program fund of $40 million of money from the affordable housing and home ownership cash fund that originated from the federal coronavirus state fiscal recovery fund. Both grant programs are subject to reporting requirements specified in the act, and both grant programs are repealed, effective December 31, 2026. For the 2022-23 state fiscal year, $431,985 is appropriated from various sources to the governor's office to implement the act. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB22-1304
HB22-1305,2022,RS,Bill,Paid Family Medical Leave Premium Reduction,Health Care & Health Insurance; Labor & Employment,Introduced; Lost,Representative Yadira Caraveo; Representative Matt Gray; Senator Faith Winter; Senator James Coleman,,Rep. S. Bird; Rep. A. Boesenecker; Rep. L. Cutter; Rep. M. Duran; Rep. D. Esgar; Rep. T. Exum; Rep. S. Gonzales-Gutierrez; Rep. L. Herod; Rep. C. Kipp; Rep. M. Lindsay; Rep. S. Lontine; Rep. J. McCluskie; Rep. K. Mullica; Rep. M. Snyder; Rep. M. Weissman; Rep. S. Woodrow,Finance,Finance,"Concerning a temporary reduction of the premium an employer must pay for each of its employees for the purposes of the ""Paid Family and Medical Leave Insurance Act"".","The bill reduces the premium paid by employers for the state's paid family and medical leave program, starting January 1, 2023, through June 30, 2023, from nine-tenths of 1% of wages per employee to eighty-one hundredths of 1% of wages per employee. The bill requires the state treasurer to transfer $57.5 million from the general fund to the family and medical leave insurance fund. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/HB22-1305
HB22-1306,2022,RS,Bill,Broadband Deployment Board Grant Processes,Telecommunications & Information Technology,Introduced; Passed; Became Law,Representative Brianna Titone; Representative Mark Baisley; Senator Jeff Bridges; Senator Kevin Priola,Rep. T. Bernett; Sen. C. Kolker,Rep. J. Amabile; Rep. J. Bacon; Rep. S. Bird; Rep. A. Boesenecker; Rep. T. Carver; Rep. L. Cutter; Rep. T. Exum; Rep. I. Jodeh; Rep. M. Lindsay; Rep. S. Lontine; Rep. M. Lynch; Rep. J. McCluskie; Rep. K. Mullica; Rep. M. Soper; Rep. D. Valdez; Rep. M. Young; Sen. D. Coram; Sen. D. Hisey; Sen. B. Rankin; Sen. J. Sonnenberg; Sen. R. Woodward,Transportation & Local Government,"Business, Labor, & Technology",Concerning broadband deployment grant processes implemented by the broadband deployment board.,"In 2021, the general assembly authorized the broadband deployment board (board) to award money that the state received under the federal ""American Rescue Plan Act of 2021"" (federal act) for broadband deployment projects. The act updates the requirements for awarding grant money pursuant to the federal act to require that applications comply with finalized federal regulations regarding use of money under the federal act. The act also: Reduces the notice and comment period for an interested party to review and comment on a grant application from at least 60 days to 45 days; Exempts a grantee from the requirement to complete an approved project in 2 years or less if the grantee demonstrates to the board that the project is delayed due to a relevant disruption in the supply chain; Requires the board to apply the updated requirements to previously denied applications that sought grant awards under the federal act; and Establishes a process and remedies for appeals of a board decision regarding a grant application. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB22-1306
HB22-1307,2022,RS,Bill,Mental Health Professionals Technical Changes,Professions & Occupations,Introduced; Passed; Became Law,Representative Donald Valdez; Representative Andres Pico; Senator Dominick Moreno,Rep. M. Lynch; Rep. S. Woodrow; Sen. B. Kirkmeyer; Sen. R. Woodward; Sen. R. Zenzinger,Rep. M. Duran; Rep. T. Exum; Rep. S. Gonzales-Gutierrez; Rep. M. Gray; Rep. M. Lindsay; Rep. D. Michaelson Jenet; Rep. D. Ortiz; Rep. N. Ricks; Rep. M. Young; Sen. R. Rodriguez; Sen. J. Sonnenberg,Public & Behavioral Health & Human Services,"State, Veterans, & Military Affairs",Concerning technical changes to the practice acts regulating mental health providers.,"The act adds mental health professional to the list of individuals and entities that are not held liable for dispensing an opiate antagonist in accordance with the law and updates the definition of ""mental health professional"" by clarifying that the term includes unlicensed psychotherapists. In the legislative declaration of the mental health practice act, the act adds clinical social worker candidates and addiction counselor candidates to the list of mental health licensee candidates who are subject to disciplinary actions and injunctions by their respective regulatory boards. For the purposes of the practices acts regulating mental health providers, the act updates the definition of ""registrant"" to include marriage and family therapist candidates and addiction counselor candidates. The act also adds unlicensed psychotherapists to the list of mental health professionals who cannot administer or prescribe drugs or practice medicine. Current law prohibits a person who practices religious ministry from publicly claiming to be any of certain licensed, certified, or registered mental health professional unless the person possesses the proper credentials. The act adds certified addiction specialists and certified addiction technicians to the list of such mental health professionals. Obsolete language is deleted from the social worker practice act, the marriage and family therapist practice act, the licensed professional counselor practice act, and the addiction counselor practice act concerning the initial appointment of members to their respective regulatory boards. The act replaces the term ""psychotherapists"" with the term ""mental health professionals"" in the definition of ""marriage and family therapy practice"". (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB22-1307
HB22-1308,2022,RS,Bill,Agricultural Workforce Services Program,Agriculture; Labor & Employment,Introduced; Passed; Became Law,Representative Karen McCormick; Senator Kerry Donovan,,Rep. J. Amabile; Rep. J. Bacon; Rep. T. Bernett; Rep. L. Herod; Rep. E. Hooton; Rep. C. Kipp; Rep. M. Lindsay; Rep. S. Lontine; Rep. J. McCluskie; Rep. B. McLachlan; Rep. D. Michaelson Jenet; Rep. N. Ricks; Rep. B. Titone; Rep. S. Woodrow; Rep. M. Young; Sen. R. Fields; Sen. N. Hinrichsen; Sen. S. Jaquez Lewis; Sen. B. Pettersen; Sen. B. Rankin; Sen. C. Simpson; Sen. T. Story; Sen. F. Winter,"Agriculture, Livestock, & Water",Appropriations,"Concerning the creation of the Colorado agricultural workforce services program in the department of agriculture to provide resources specific to agricultural employment, and, in connection therewith, making an appropriation.","The act creates the Colorado agricultural workforce services program (program) in the department of agriculture (department), which program includes an online resource portal for agricultural employees to access information about their rights under labor laws and for agricultural employers to access information about compliance with labor laws. For the 2022-23 state fiscal year, the act appropriates $100,000 from the general fund to the department to be used as follows: $29,086 for use by the commissioner's office and administrative services for personal services; and $70,914 for use by the agricultural markets division for the program. For the 2022-23 state fiscal year, the act also appropriates $42,859 from the general fund to the department of labor and employment for use by the division of labor standards and statistics. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB22-1308
HB22-1309,2022,RS,Bill,Hospital Dispense Drugs To Sexual Assault Victims,Health Care & Health Insurance,Introduced; Passed; Became Law,Representative Meg Froelich; Senator Faith Winter; Senator Sonya Juaquez Lewis,,Rep. J. Bacon; Rep. T. Bernett; Rep. S. Bird; Rep. A. Boesenecker; Rep. Y. Caraveo; Rep. M. Duran; Rep. D. Esgar; Rep. T. Exum; Rep. A. Garnett; Rep. S. Gonzales-Gutierrez; Rep. M. Gray; Rep. I. Jodeh; Rep. C. Kipp; Rep. S. Lontine; Rep. B. McLachlan; Rep. D. Michaelson Jenet; Rep. K. Mullica; Rep. D. Ortiz; Rep. N. Ricks; Rep. S. Sandridge; Rep. E. Sirota; Rep. M. Snyder; Rep. M. Soper; Rep. B. Titone; Rep. A. Valdez; Rep. M. Weissman; Rep. S. Woodrow; Sen. J. Bridges; Sen. J. Buckner; Sen. J. Cooke; Sen. D. Coram; Sen. J. Danielson; Sen. S. Fenberg; Sen. R. Fields; Sen. B. Gardner; Sen. J. Ginal; Sen. J. Gonzales; Sen. C. Hansen; Sen. N. Hinrichsen; Sen. D. Hisey; Sen. B. Kirkmeyer; Sen. C. Kolker; Sen. P. Lee; Sen. P. Lundeen; Sen. D. Moreno; Sen. B. Pettersen; Sen. B. Rankin; Sen. R. Rodriguez; Sen. J. Smallwood; Sen. T. Story; Sen. R. Woodward,Public & Behavioral Health & Human Services,Health & Human Services,Concerning the authority of a hospital to dispense a seven-day supply of drugs to a victim of sexual assault in order to treat sexually transmitted infections.,The act allows a hospital employee or agent to dispense a 7-day to 28-day supply of drugs for prophylaxis of sexually transmitted infections to an emergency room patient who is a victim of sexual assault. (Note: This summary applies to this bill as enacted.),https://leg.colorado.gov/bills/HB22-1309
