bill_number,session,session_type,bill_type,title,keywords,status,primary_sponsors,sponsors,cosponsors,house_committee,senate_committee,long_title,summary,bill_url
HB16-1456,2016,RS,Bill,Sale Of State Land For Fort Logan National Cemetery,Capital Construction,Introduced; Passed; Became Law,Representative Susan Lontine; Senator Larry Crowder,Rep. P. Rosenthal; Rep. S. Ryden,Rep. J. Brown; Rep. T. Carver; Rep. J. Danielson; Rep. C. Duran; Rep. R. Fields; Rep. J. Ginal; Rep. M. Hamner; Rep. D. Hullinghorst; Rep. G. Klingenschmitt; Rep. S. Lebsock; Rep. J. Melton; Rep. D. Moreno; Rep. D. Pabon; Rep. B. Pettersen; Rep. C. Roupe; Rep. L. Saine; Rep. E. Vigil; Rep. A. Williams; Rep. D. Young; Sen. I. Aguilar; Sen. R. Baumgardner; Sen. B. Cadman; Sen. J. Cooke; Sen. K. Donovan; Sen. K. Grantham; Sen. L. Guzman; Sen. R. Heath; Sen. M. Hodge; Sen. C. Holbert; Sen. C. Jahn; Sen. M. Jones; Sen. J. Kefalas; Sen. A. Kerr; Sen. K. Lambert; Sen. K. Lundberg; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. T. Neville; Sen. L. Newell; Sen. R. Scott; Sen. P. Steadman; Sen. J. Tate; Sen. N. Todd; Sen. L. Woods,"State, Veterans, and Military Affairs",Finance,Concerning the sale of a portion of land at the Colorado mental health institute at Fort Logan to the United States department of veterans affairs for the expansion of Fort Logan national cemetery.,,https://leg.colorado.gov/bills/HB16-1456
HB16-1457,2016,RS,Bill,Sales & Use Tax Exemption Residential Energy,Fiscal Policy & Taxes,Introduced; Passed; Became Law,Representative Alec Garnett; Representative James Wilson; Senator Tim Neville; Senator Leroy Garcia,Rep. J. Becker; Rep. T. Carver; Rep. D. Coram; Rep. D. Esgar; Rep. P. Lawrence; Rep. P. Lundeen; Rep. J. Melton; Rep. D. Mitsch Bush; Rep. D. Moreno; Rep. C. Navarro; Rep. P. Neville; Rep. D. Nordberg; Rep. D. Pabon; Rep. B. Pettersen; Rep. D. Primavera; Rep. K. Priola; Rep. C. Roupe; Rep. A. Williams; Sen. J. Cooke; Sen. K. Donovan; Sen. K. Grantham; Sen. M. Hodge; Sen. C. Holbert; Sen. J. Kefalas; Sen. A. Kerr; Sen. M. Merrifield; Sen. R. Scott; Sen. J. Sonnenberg; Sen. P. Steadman; Sen. J. Tate,Rep. J. Arndt; Rep. K. Becker; Rep. K. Conti; Rep. L. Court; Rep. R. Fields; Rep. M. Hamner; Rep. D. Hullinghorst; Rep. D. Kagan; Rep. T. Kraft-Tharp; Rep. S. Lebsock; Rep. T. Leonard; Rep. S. Lontine; Rep. S. Ryden; Rep. J. Salazar; Rep. K. Van Winkle; Rep. E. Vigil; Rep. J. Windholz; Rep. F. Winter; Rep. D. Young; Sen. I. Aguilar; Sen. R. Baumgardner; Sen. M. Carroll; Sen. L. Crowder; Sen. L. Guzman; Sen. R. Heath; Sen. M. Johnston; Sen. M. Jones; Sen. V. Marble; Sen. L. Newell; Sen. L. Woods,Finance,Finance,Concerning a clarification of the existing sales and use tax exemption for residential energy sources.,,https://leg.colorado.gov/bills/HB16-1457
HB16-1458,2016,RS,Bill,Species Conservation Trust Fund Projects,Natural Resources & Environment,Introduced; Passed; Became Law,Representative Edward Vigil; Representative Don Coram; Senator Jerry Sonnenberg; Senator Leroy Garcia,,Rep. J. Arndt; Rep. J. Becker; Rep. K. Becker; Rep. J. Brown; Rep. K. Conti; Rep. R. Fields; Rep. J. Ginal; Rep. D. Hullinghorst; Rep. S. Lebsock; Rep. D. Mitsch Bush; Rep. D. Pabon; Rep. B. Pettersen; Rep. D. Primavera; Rep. B. Rankin; Rep. P. Rosenthal; Rep. C. Roupe; Rep. S. Ryden; Rep. J. Salazar; Sen. I. Aguilar; Sen. M. Carroll; Sen. K. Donovan; Sen. L. Guzman; Sen. R. Heath; Sen. O. Hill; Sen. M. Jones; Sen. J. Kefalas; Sen. A. Kerr; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. L. Newell; Sen. E. Roberts; Sen. J. Ulibarri,"Agriculture, Livestock, & Natural Resources","State, Veterans, & Military Affairs","Concerning measures to effectuate the conservation of native species in Colorado, and, in connection therewith, making appropriations from the species conservation trust fund for purposes recommended by the department of natural resources.",,https://leg.colorado.gov/bills/HB16-1458
HB16-1459,2016,RS,Bill,Submission Threshold For Higher Education Cash Projects,Capital Construction; Higher Education,Introduced; Passed; Became Law,Representative KC Becker; Representative J. Paul Brown; Senator Jerry Sonnenberg; Senator John Kefalas,Rep. D. Esgar; Rep. E. Vigil; Sen. R. Baumgardner,Rep. T. Carver; Rep. R. Fields; Rep. A. Garnett; Rep. D. Hullinghorst; Rep. D. Kagan; Rep. S. Lontine; Rep. J. Melton; Rep. D. Pabon; Rep. K. Priola; Rep. P. Rosenthal; Sen. L. Crowder; Sen. R. Heath; Sen. A. Kerr; Sen. K. Lundberg; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. L. Newell; Sen. M. Scheffel; Sen. J. Tate; Sen. N. Todd,Finance,"State, Veterans, & Military Affairs",Concerning an increase in the dollar threshold for the review of capital construction or capital renewal projects that are not for new construction or new acquisitions of real property for auxiliary and academic facilities to be funded solely from cash funds held by an institution of higher education.,,https://leg.colorado.gov/bills/HB16-1459
HB16-1460,2016,RS,Bill,DOA Department Of Agriculture Authority To Sell & Buy Property For Consolidation,Capital Construction,Introduced; Passed; Became Law,Representative KC Becker; Representative Edward Vigil; Senator Randy Baumgardner,Rep. J. Brown; Sen. J. Kefalas; Sen. J. Sonnenberg,Rep. D. Hullinghorst; Rep. P. Rosenthal; Sen. J. Cooke; Sen. L. Crowder; Sen. R. Scott,"Agriculture, Livestock, & Natural Resources",Appropriations,Concerning the authority of the commissioner of agriculture to dispose of and acquire specified real property in furtherance of the department of agriculture's office consolidation.,,https://leg.colorado.gov/bills/HB16-1460
HB16-1461,2016,RS,Bill,Tenancies One Month To One Year,Housing,Introduced; Lost,Representative Dan Pabon; Senator Michael Johnston,,Rep. C. Duran; Rep. R. Fields; Rep. A. Garnett; Rep. S. Lebsock; Rep. S. Lontine; Rep. D. Moreno; Rep. B. Pettersen; Rep. D. Primavera; Rep. P. Rosenthal; Rep. A. Williams,Local Government,"State, Veterans, & Military Affairs",Concerning tenancies of one month or longer but less than one year.,,https://leg.colorado.gov/bills/HB16-1461
HB16-1462,2016,RS,Bill,Lieutenant Governor As Governor's Office Appointee,State Government,Introduced; Passed; Became Law,Representative Dickey Hullinghorst; Senator Lucia Guzman; Senator Cheri Jahn,,Rep. J. Arndt; Rep. K. Becker; Rep. J. Buckner; Rep. L. Court; Rep. J. Danielson; Rep. C. Duran; Rep. D. Esgar; Rep. R. Fields; Rep. J. Ginal; Rep. M. Hamner; Rep. T. Kraft-Tharp; Rep. P. Lee; Rep. T. Leonard; Rep. S. Lontine; Rep. E. McCann; Rep. J. Melton; Rep. D. Mitsch Bush; Rep. D. Pabon; Rep. B. Pettersen; Rep. P. Rosenthal; Rep. S. Ryden; Rep. A. Williams; Rep. D. Young; Sen. K. Donovan; Sen. R. Heath; Sen. M. Hodge; Sen. M. Johnston; Sen. M. Jones; Sen. A. Kerr; Sen. M. Merrifield; Sen. L. Newell; Sen. N. Todd; Sen. J. Ulibarri,"State, Veterans, and Military Affairs","State, Veterans, & Military Affairs",Concerning a modification to the provisions enacted in House Bill 11-1155 to authorize combining the full-time equivalent employment of the lieutenant governor and the state chief operating officer.,,https://leg.colorado.gov/bills/HB16-1462
HB16-1463,2016,RS,Bill,Breakfast After The Bell Authority To Charge,Education & School Finance (Pre & K-12),Introduced; Lost,Representative Dominick Moreno; Representative Janak Joshi; Senator Andy Kerr; Senator Owen Hill,Rep. K. Priola; Rep. J. Windholz,Rep. J. Brown; Rep. K. Conti; Rep. G. Klingenschmitt; Rep. C. Roupe; Rep. D. Young,Education,Finance,Concerning the option for certain public schools to charge for breakfast after the bell for a student who is not eligible for free or reduced-cost lunch under the national school lunch program.,,https://leg.colorado.gov/bills/HB16-1463
HB16-1464,2016,RS,Bill,Civil Action For Taking Newspapers,Civil Law,Introduced; Lost,Representative Dan Pabon; Senator Beth Humenik,,Rep. S. Lontine; Rep. S. Ryden,Local Government,"State, Veterans, & Military Affairs",Concerning a civil action for the taking of newspapers.,,https://leg.colorado.gov/bills/HB16-1464
HB16-1465,2016,RS,Bill,Modifications Low-income Housing Tax Credit,Fiscal Policy & Taxes; Housing,Introduced; Passed; Became Law,Representative Crisanta Duran; Representative Jon Becker; Senator Jessie Ulibarri; Senator John Cooke,Rep. J. Arndt; Rep. K. Becker; Rep. J. Brown; Rep. K. Conti; Rep. J. Ginal; Rep. T. Kraft-Tharp; Rep. L. Landgraf; Rep. P. Lawrence; Rep. E. McCann; Rep. D. Mitsch Bush; Rep. D. Moreno; Rep. D. Pabon; Rep. K. Priola; Rep. B. Rankin; Rep. P. Rosenthal; Rep. C. Roupe; Rep. S. Ryden; Rep. D. Thurlow; Rep. M. Tyler; Rep. A. Williams; Rep. J. Wilson; Rep. F. Winter,Rep. D. Esgar; Rep. R. Fields; Rep. A. Garnett; Rep. M. Hamner; Rep. D. Hullinghorst; Rep. D. Kagan; Rep. S. Lebsock; Rep. P. Lee; Rep. S. Lontine; Rep. J. Melton; Rep. B. Pettersen; Rep. J. Salazar; Rep. J. Singer; Rep. E. Vigil; Rep. J. Windholz; Rep. D. Young; Sen. I. Aguilar; Sen. M. Carroll; Sen. L. Crowder; Sen. K. Donovan; Sen. L. Garcia; Sen. L. Guzman; Sen. R. Heath; Sen. M. Hodge; Sen. M. Johnston; Sen. M. Jones; Sen. J. Kefalas; Sen. A. Kerr; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. L. Newell; Sen. E. Roberts; Sen. P. Steadman; Sen. N. Todd,Transportation & Energy,Finance,"Concerning modifications to the Colorado low-income housing tax credit, and, in connection therewith, extending the period during which the Colorado housing and finance authority may allocate low-income housing tax credits.",,https://leg.colorado.gov/bills/HB16-1465
HB16-1466,2016,RS,Bill,Promoting Affordable Housing,Housing; State Government,Introduced; Lost,Representative Max Tyler; Representative KC Becker; Senator Jessie Ulibarri,,Rep. J. Arndt; Rep. J. Buckner; Rep. L. Court; Rep. J. Danielson; Rep. D. Esgar; Rep. R. Fields; Rep. A. Garnett; Rep. J. Ginal; Rep. D. Hullinghorst; Rep. D. Kagan; Rep. T. Kraft-Tharp; Rep. S. Lebsock; Rep. P. Lee; Rep. S. Lontine; Rep. E. McCann; Rep. J. Melton; Rep. D. Mitsch Bush; Rep. D. Moreno; Rep. D. Pabon; Rep. B. Pettersen; Rep. D. Primavera; Rep. K. Priola; Rep. P. Rosenthal; Rep. C. Roupe; Rep. S. Ryden; Rep. J. Salazar; Rep. J. Singer; Rep. E. Vigil; Rep. A. Williams; Rep. F. Winter; Rep. D. Young,Transportation & Energy,"State, Veterans, & Military Affairs",Concerning the use of moneys from the unclaimed property trust fund to promote the provision of affordable housing.,,https://leg.colorado.gov/bills/HB16-1466
HB16-1467,2016,RS,Bill,First-time Home Buyer Savings Accountt Tax Deduction,Fiscal Policy & Taxes,Introduced; Passed; Became Law,Representative Crisanta Duran; Representative Joseph Salazar; Senator Mark Scheffel; Senator Beth Humenik,,Rep. J. Arndt; Rep. K. Becker; Rep. J. Buckner; Rep. J. Danielson; Rep. D. Esgar; Rep. R. Fields; Rep. A. Garnett; Rep. J. Ginal; Rep. M. Hamner; Rep. D. Hullinghorst; Rep. D. Kagan; Rep. G. Klingenschmitt; Rep. T. Kraft-Tharp; Rep. S. Lebsock; Rep. S. Lontine; Rep. E. McCann; Rep. J. Melton; Rep. D. Mitsch Bush; Rep. D. Moreno; Rep. D. Pabon; Rep. B. Pettersen; Rep. D. Primavera; Rep. K. Priola; Rep. P. Rosenthal; Rep. C. Roupe; Rep. S. Ryden; Rep. J. Singer; Rep. M. Tyler; Rep. E. Vigil; Rep. A. Williams; Rep. F. Winter; Rep. D. Young; Sen. I. Aguilar; Sen. M. Carroll; Sen. L. Crowder; Sen. K. Donovan; Sen. L. Garcia; Sen. L. Guzman; Sen. R. Heath; Sen. M. Hodge; Sen. M. Johnston; Sen. M. Jones; Sen. J. Kefalas; Sen. M. Merrifield; Sen. L. Newell; Sen. E. Roberts; Sen. J. Tate; Sen. N. Todd; Sen. J. Ulibarri,Transportation & Energy,Finance,Concerning a state income tax deduction for amounts earned on the investment of money in a first-time home buyer savings account.,,https://leg.colorado.gov/bills/HB16-1467
HB16-1468,2016,RS,Bill,Oil & Gas Transportation Manufacturing & Processing Cost Deductions,Energy; Fiscal Policy & Taxes,Introduced; Lost,Representative KC Becker; Representative Dickey Hullinghorst; Senator Pat Steadman,,,"State, Veterans, and Military Affairs",,"Concerning costs that may be deducted by a taxpayer as transportation, manufacturing, and processing costs for purposes of calculating the net amount realized by the taxpayer for the sale of oil and gas.",,https://leg.colorado.gov/bills/HB16-1468
HCR16-1001,2016,RS,Resolution,Modify Operations Of The General Assembly,State Government,Introduced; Lost,Representative Paul Lundeen,Rep. J. Becker; Rep. J. Brown; Rep. T. Dore; Rep. J. Joshi; Rep. G. Klingenschmitt; Rep. T. Leonard; Rep. P. Neville; Rep. D. Nordberg; Rep. K. Ransom; Rep. L. Saine; Rep. L. Sias; Rep. D. Thurlow; Rep. Y. Willett; Rep. J. Wilson; Rep. C. Wist,,"State, Veterans, and Military Affairs",,"Submitting to the registered electors of the state of Colorado an amendment to the Colorado constitution concerning modifications to the operations of the general assembly, and, in connection therewith, decreasing the maximum length of regular sessions of the general assembly from one hundred twenty calendar days to ninety calendar days in even-numbered years and to sixty calendar days in odd-numbered years, limiting the number of bills and resolutions that a member of the general assembly may introduce during a regular session of the general assembly, establishing a biennial budget process, and establishing the process for consideration of the general appropriation bill.",,https://leg.colorado.gov/bills/HCR16-1001
HCR16-1002,2016,RS,Resolution,Lottery Proceeds Distributed To The State Education Fund,"Gaming, Lottery, & Racing; State Revenue & Budget",Introduced; Lost,Representative Jon Becker,Rep. D. Coram; Rep. P. Lundeen; Rep. B. Rankin; Rep. J. Wilson,,"State, Veterans, and Military Affairs",,"Submitting to the registered electors of the state of Colorado an amendment to the Colorado constitution concerning the distribution of state lottery net proceeds, and, in connection therewith, decreasing the distributions to the conservation trust fund and the great outdoors Colorado trust fund and creating a new distribution to the state education fund.",,https://leg.colorado.gov/bills/HCR16-1002
HCR16-1003,2016,RS,Resolution,Sports Venue Nonprofit Entity Raffles,"Gaming, Lottery, & Racing",Introduced; Lost,Representative Jonathan Singer; Representative Kevin Priola; Senator Ray Scott; Senator Nancy Todd,,,"State, Veterans, and Military Affairs",,Submitting to the registered electors of the state of Colorado an amendment to the Colorado constitution concerning the regulation of nonprofit entities licensed to operate a raffle at a professional sporting event at a sports venue.,,https://leg.colorado.gov/bills/HCR16-1003
HJR16-1001,2016,RS,Resolution,Message From The Governor,,Introduced; Passed; Adopted,Representative Crisanta Duran; Senator Mark Scheffel,Rep. B. DelGrosso; Rep. D. Hullinghorst; Sen. B. Cadman; Sen. L. Guzman,,,,"Concerning a Joint Session of the House of Representatives and the Senate for the purpose of hearing a message from His Excellency, Governor John Hickenlooper, and appointing a committee to escort the Governor.",,https://leg.colorado.gov/bills/HJR16-1001
HJR16-1002,2016,RS,Resolution,Dam Restoration Access To Federal Lands,Water,Introduced; Passed; Adopted,Representative Don Coram; Representative Diane Mitsch Bush; Senator Randy Baumgardner,Sen. E. Roberts,Rep. J. Becker; Rep. J. Brown; Rep. P. Buck; Rep. L. Court; Rep. B. DelGrosso; Rep. D. Esgar; Rep. A. Garnett; Rep. J. Ginal; Rep. M. Hamner; Rep. J. Joshi; Rep. L. Landgraf; Rep. P. Lawrence; Rep. T. Leonard; Rep. S. Lontine; Rep. P. Lundeen; Rep. J. Melton; Rep. D. Moreno; Rep. C. Navarro; Rep. P. Neville; Rep. B. Pettersen; Rep. K. Priola; Rep. K. Ransom; Rep. S. Ryden; Rep. L. Saine; Rep. J. Salazar; Rep. J. Singer; Rep. D. Thurlow; Rep. M. Tyler; Rep. K. Van Winkle; Rep. E. Vigil; Rep. Y. Willett; Rep. A. Williams; Rep. J. Windholz; Rep. F. Winter; Rep. D. Young; Sen. M. Carroll; Sen. J. Cooke; Sen. L. Crowder; Sen. K. Donovan; Sen. L. Garcia; Sen. K. Grantham; Sen. R. Heath; Sen. O. Hill; Sen. M. Hodge; Sen. C. Holbert; Sen. C. Jahn; Sen. M. Johnston; Sen. M. Jones; Sen. J. Kefalas; Sen. K. Lambert; Sen. K. Lundberg; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. T. Neville; Sen. L. Newell; Sen. M. Scheffel; Sen. R. Scott; Sen. J. Sonnenberg; Sen. P. Steadman; Sen. J. Tate; Sen. N. Todd; Sen. L. Woods,"Agriculture, Livestock, & Natural Resources",,Concerning timely access to federal lands for dam restoration projects.,,https://leg.colorado.gov/bills/HJR16-1002
HJR16-1003,2016,RS,Resolution,Military Day 2016,,Introduced; Passed; Adopted,Representative Susan Lontine; Representative Kit Roupe; Senator Kent Lambert; Senator Morgan Carroll,Rep. J. Buckner; Rep. J. Danielson; Rep. D. Esgar; Rep. R. Fields; Rep. M. Foote; Rep. A. Garnett; Rep. J. Ginal; Rep. S. Humphrey; Rep. T. Kraft-Tharp; Rep. S. Lebsock; Rep. P. Lee; Rep. E. McCann; Rep. J. Melton; Rep. D. Moreno; Rep. P. Neville; Rep. D. Primavera; Rep. D. Thurlow; Rep. C. Wist; Sen. O. Hill; Sen. M. Jones; Sen. R. Scott; Sen. J. Sonnenberg; Sen. J. Ulibarri,Rep. J. Arndt; Rep. J. Becker; Rep. K. Becker; Rep. J. Brown; Rep. P. Buck; Rep. T. Carver; Rep. K. Conti; Rep. D. Coram; Rep. L. Court; Rep. B. DelGrosso; Rep. T. Dore; Rep. C. Duran; Rep. J. Everett; Rep. M. Hamner; Rep. D. Hullinghorst; Rep. J. Joshi; Rep. D. Kagan; Rep. G. Klingenschmitt; Rep. L. Landgraf; Rep. P. Lawrence; Rep. T. Leonard; Rep. P. Lundeen; Rep. D. Mitsch Bush; Rep. C. Navarro; Rep. D. Nordberg; Rep. D. Pabon; Rep. B. Pettersen; Rep. K. Priola; Rep. B. Rankin; Rep. K. Ransom; Rep. P. Rosenthal; Rep. S. Ryden; Rep. L. Saine; Rep. J. Salazar; Rep. L. Sias; Rep. J. Singer; Rep. M. Tyler; Rep. K. Van Winkle; Rep. E. Vigil; Rep. Y. Willett; Rep. A. Williams; Rep. J. Wilson; Rep. J. Windholz; Rep. F. Winter; Rep. D. Young; Sen. I. Aguilar; Sen. R. Baumgardner; Sen. B. Cadman; Sen. J. Cooke; Sen. L. Crowder; Sen. K. Donovan; Sen. L. Garcia; Sen. K. Grantham; Sen. L. Guzman; Sen. R. Heath; Sen. C. Holbert; Sen. C. Jahn; Sen. M. Johnston; Sen. J. Kefalas; Sen. A. Kerr; Sen. K. Lundberg; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. T. Neville; Sen. L. Newell; Sen. E. Roberts; Sen. M. Scheffel; Sen. P. Steadman; Sen. J. Tate; Sen. N. Todd,,,"Concerning recognition of Military, Veterans, and MIA/POW Appreciation Day.",,https://leg.colorado.gov/bills/HJR16-1003
HJR16-1004,2016,RS,Resolution,U.S.S. Pueblo,,Introduced; Passed; Adopted,Representative Daneya Esgar; Representative Clarice Navarro; Senator Larry Crowder; Senator Leroy Garcia,Rep. J. Buckner; Rep. J. Danielson; Rep. R. Fields; Rep. M. Foote; Rep. A. Garnett; Rep. J. Ginal; Rep. S. Humphrey; Rep. T. Kraft-Tharp; Rep. P. Lee; Rep. S. Lontine; Rep. E. McCann; Rep. J. Melton; Rep. D. Moreno; Rep. P. Neville; Rep. D. Primavera; Rep. C. Roupe; Rep. C. Wist; Sen. M. Jones; Sen. R. Scott; Sen. J. Sonnenberg; Sen. J. Ulibarri,Rep. J. Arndt; Rep. J. Becker; Rep. K. Becker; Rep. J. Brown; Rep. P. Buck; Rep. T. Carver; Rep. K. Conti; Rep. D. Coram; Rep. L. Court; Rep. B. DelGrosso; Rep. T. Dore; Rep. C. Duran; Rep. J. Everett; Rep. M. Hamner; Rep. D. Hullinghorst; Rep. J. Joshi; Rep. D. Kagan; Rep. G. Klingenschmitt; Rep. L. Landgraf; Rep. P. Lawrence; Rep. S. Lebsock; Rep. T. Leonard; Rep. P. Lundeen; Rep. D. Mitsch Bush; Rep. D. Nordberg; Rep. D. Pabon; Rep. B. Pettersen; Rep. B. Rankin; Rep. K. Ransom; Rep. P. Rosenthal; Rep. S. Ryden; Rep. L. Saine; Rep. J. Salazar; Rep. L. Sias; Rep. J. Singer; Rep. D. Thurlow; Rep. M. Tyler; Rep. K. Van Winkle; Rep. E. Vigil; Rep. Y. Willett; Rep. A. Williams; Rep. J. Wilson; Rep. J. Windholz; Rep. F. Winter; Rep. D. Young; Sen. I. Aguilar; Sen. R. Baumgardner; Sen. B. Cadman; Sen. M. Carroll; Sen. J. Cooke; Sen. K. Donovan; Sen. K. Grantham; Sen. L. Guzman; Sen. R. Heath; Sen. O. Hill; Sen. C. Holbert; Sen. C. Jahn; Sen. M. Johnston; Sen. J. Kefalas; Sen. A. Kerr; Sen. K. Lambert; Sen. K. Lundberg; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. T. Neville; Sen. L. Newell; Sen. E. Roberts; Sen. M. Scheffel; Sen. P. Steadman; Sen. J. Tate; Sen. N. Todd,,,Concerning the U.S.S. Pueblo.,,https://leg.colorado.gov/bills/HJR16-1004
HJR16-1005,2016,RS,Resolution,U.S.S Colorado,,Introduced; Passed; Adopted,Representative Angela Williams; Representative Stephen Humphrey; Senator Jerry Sonnenberg; Senator Jessie Ulibarri,Rep. J. Buckner; Rep. J. Danielson; Rep. D. Esgar; Rep. R. Fields; Rep. M. Foote; Rep. A. Garnett; Rep. J. Ginal; Rep. T. Kraft-Tharp; Rep. P. Lee; Rep. S. Lontine; Rep. E. McCann; Rep. J. Melton; Rep. D. Moreno; Rep. D. Primavera; Rep. C. Roupe; Rep. D. Thurlow; Rep. C. Wist; Sen. O. Hill; Sen. M. Jones; Sen. R. Scott,Rep. J. Arndt; Rep. J. Becker; Rep. K. Becker; Rep. J. Brown; Rep. P. Buck; Rep. T. Carver; Rep. K. Conti; Rep. D. Coram; Rep. L. Court; Rep. B. DelGrosso; Rep. T. Dore; Rep. C. Duran; Rep. J. Everett; Rep. M. Hamner; Rep. D. Hullinghorst; Rep. J. Joshi; Rep. D. Kagan; Rep. G. Klingenschmitt; Rep. L. Landgraf; Rep. P. Lawrence; Rep. S. Lebsock; Rep. T. Leonard; Rep. P. Lundeen; Rep. D. Mitsch Bush; Rep. C. Navarro; Rep. P. Neville; Rep. D. Nordberg; Rep. D. Pabon; Rep. B. Pettersen; Rep. B. Rankin; Rep. K. Ransom; Rep. P. Rosenthal; Rep. S. Ryden; Rep. L. Saine; Rep. J. Salazar; Rep. L. Sias; Rep. J. Singer; Rep. M. Tyler; Rep. K. Van Winkle; Rep. E. Vigil; Rep. Y. Willett; Rep. J. Wilson; Rep. J. Windholz; Rep. F. Winter; Rep. D. Young; Sen. I. Aguilar; Sen. R. Baumgardner; Sen. B. Cadman; Sen. M. Carroll; Sen. J. Cooke; Sen. L. Crowder; Sen. K. Donovan; Sen. L. Garcia; Sen. K. Grantham; Sen. L. Guzman; Sen. R. Heath; Sen. C. Holbert; Sen. C. Jahn; Sen. M. Johnston; Sen. J. Kefalas; Sen. A. Kerr; Sen. K. Lambert; Sen. K. Lundberg; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. T. Neville; Sen. L. Newell; Sen. E. Roberts; Sen. M. Scheffel; Sen. P. Steadman; Sen. J. Tate; Sen. N. Todd,,,Concerning the U.S.S. Colorado.,,https://leg.colorado.gov/bills/HJR16-1005
HJR16-1006,2016,RS,Resolution,Colorado Freedom Memorial Highway,,Introduced; Passed; Adopted,Representative Su Ryden; Representative Dan Thurlow; Senator Nancy Todd; Senator Beth Humenik,Rep. J. Buckner; Rep. J. Danielson; Rep. R. Fields; Rep. M. Foote; Rep. A. Garnett; Rep. J. Ginal; Rep. S. Humphrey; Rep. T. Kraft-Tharp; Rep. P. Lee; Rep. S. Lontine; Rep. E. McCann; Rep. J. Melton; Rep. D. Moreno; Rep. D. Primavera; Rep. C. Roupe; Rep. C. Wist; Sen. R. Scott,Rep. J. Arndt; Rep. J. Becker; Rep. K. Becker; Rep. J. Brown; Rep. P. Buck; Rep. T. Carver; Rep. K. Conti; Rep. D. Coram; Rep. L. Court; Rep. B. DelGrosso; Rep. T. Dore; Rep. C. Duran; Rep. D. Esgar; Rep. J. Everett; Rep. M. Hamner; Rep. D. Hullinghorst; Rep. J. Joshi; Rep. D. Kagan; Rep. G. Klingenschmitt; Rep. L. Landgraf; Rep. P. Lawrence; Rep. S. Lebsock; Rep. T. Leonard; Rep. P. Lundeen; Rep. D. Mitsch Bush; Rep. C. Navarro; Rep. P. Neville; Rep. D. Nordberg; Rep. D. Pabon; Rep. B. Pettersen; Rep. B. Rankin; Rep. K. Ransom; Rep. P. Rosenthal; Rep. L. Saine; Rep. J. Salazar; Rep. L. Sias; Rep. J. Singer; Rep. M. Tyler; Rep. K. Van Winkle; Rep. E. Vigil; Rep. Y. Willett; Rep. A. Williams; Rep. J. Wilson; Rep. J. Windholz; Rep. F. Winter; Rep. D. Young; Sen. I. Aguilar; Sen. R. Baumgardner; Sen. B. Cadman; Sen. M. Carroll; Sen. J. Cooke; Sen. L. Crowder; Sen. K. Donovan; Sen. L. Garcia; Sen. K. Grantham; Sen. L. Guzman; Sen. R. Heath; Sen. O. Hill; Sen. C. Holbert; Sen. C. Jahn; Sen. M. Johnston; Sen. M. Jones; Sen. J. Kefalas; Sen. A. Kerr; Sen. K. Lambert; Sen. K. Lundberg; Sen. V. Marble; Sen. M. Merrifield; Sen. T. Neville; Sen. L. Newell; Sen. E. Roberts; Sen. M. Scheffel; Sen. J. Sonnenberg; Sen. P. Steadman; Sen. J. Tate; Sen. J. Ulibarri,,,"Concerning the designation of a portion of East Sixth Avenue in Aurora as the ""Colorado Freedom Memorial Highway"".",,https://leg.colorado.gov/bills/HJR16-1006
