bill_number,session,session_type,bill_type,title,keywords,status,primary_sponsors,sponsors,cosponsors,house_committee,senate_committee,long_title,summary,bill_url
SB23-206,2023,RS,Bill,Disclose Radon Information Residential Property,Housing,Introduced; Passed; Became Law,Senator Faith Winter; Representative Dafna Michaelson Jenet; Representative Emily Sirota,,Sen. J. Buckner; Sen. L. Cutter; Sen. T. Exum; Sen. S. Fenberg; Sen. R. Fields; Sen. J. Gonzales; Sen. S. Jaquez Lewis; Sen. J. Marchman; Sen. D. Moreno; Sen. K. Priola; Rep. J. Bacon; Rep. S. Bird; Rep. A. Boesenecker; Rep. K. Brown; Rep. M. Duran; Rep. R. English; Rep. E. Hamrick; Rep. J. Joseph; Rep. C. Kipp; Rep. S. Lieder; Rep. M. Lindsay; Rep. W. Lindstedt; Rep. J. Mabrey; Rep. N. Ricks; Rep. M. Snyder; Rep. A. Valdez; Rep. E. Velasco; Rep. J. Willford,Public & Behavioral Health & Human Services,Local Government & Housing,Concerning information about radon in residential real property transactions.,"The act requires a contract to sell residential real estate to contain, and a landlord of residential real estate to provide to prospective tenants, in writing: A warning statement about the dangers of radon and the need for testing; Any knowledge the seller or landlord has of the residential real property's radon concentrations and history, including tests performed, reports written, and mitigation conducted; and The most recent brochure published by the department of public health and environment that provides advice about radon in real estate transactions. If a landlord fails to provide the written disclosures or fails to mitigate an elevated radon level, the tenant may void the lease in accordance with the statutes governing the implied warranty of habitability; except that after January 1, 2026, the tenant may void the lease only if the lease is greater than one year in duration. The real estate commission is required to promulgate rules requiring that these warnings and disclosures are made in real estate transactions that use a broker. Colorado law requires a radon professional to be licensed. The act exempts a tenant from needing a license when the tenant is testing the property leased by the tenant. APPROVED by Governor June 5, 2023 EFFECTIVE August 7, 2023 NOTE: This act was passed without a safety clause and takes effect 90 days after sine die. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/SB23-206
SB23-207,2023,RS,Bill,Sales And Use Tax Refund For Data Center Purchases,State Government,Introduced; Lost,Senator Janet Buckner,,,,Finance,Concerning a refund of the state sales and use tax paid on certain items purchased in connection with an eligible data center.,"For the state fiscal year beginning July 1, 2025, and for each state fiscal year thereafter through the state fiscal year beginning July 1, 2034, the bill allows a data center business or a data center operator (taxpayer) to claim a refund of all state sales and use tax that the taxpayer paid for construction materials or data center equipment that is for the construction or operation of an eligible data center. To be eligible to claim a sales and use tax refund, the taxpayer is required to obtain certification from the Colorado office of economic development (office) stating that the data center is an eligible data center and that the taxpayer may claim a refund of state sales and use tax (certification). An ""eligible data center"" is defined as a data center that creates a specified number of jobs, generates a specified amount of revenue, and requires a specified amount of power. The sales and use tax refund is allowed only for the sale, storage, or use of construction materials or data center equipment that occurs on or after the date that the taxpayer obtains certification from the office. When a taxpayer believes that the data center that will be identified in a sales and use tax refund application satisfies the criteria to be an eligible data center, the taxpayer may apply to the office for the certification. The taxpayer must demonstrate in the certification application that the data center is an eligible data center and the taxpayer is required to submit any documentation or proof that the office deems necessary to determine whether a data center satisfies the criteria to be an eligible data center. If, based on the information provided to the office and after consultation with the economic development commission, the office determines that a data center satisfies the criteria to be an eligible data center, the office is required to notify the department of revenue (department) and issue a certification to the taxpayer. To claim a sales and use tax refund, a taxpayer must submit a refund application and a copy of the certification from the office to the department. A taxpayer is required to submit certain documentation with the application. The bill allows a taxpayer to assign a certification to specified types of parties after it is awarded. The bill requires the office and the department to prepare an annual report including information regarding eligible data centers and state sales and use tax refunds allowed. The office is required to submit the report to the finance committees of the house of representatives and senate. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/SB23-207
SB23-208,2023,RS,Bill,Correction Of Certain Tax Statute Cross References,Fiscal Policy & Taxes,Introduced; Passed; Became Law,Senator Joann Ginal; Senator Byron Pelton; Representative Elisabeth Epps,,Sen. J. Bridges; Sen. R. Pelton; Sen. K. Priola; Rep. S. Gonzales-Gutierrez; Rep. J. Mabrey; Rep. D. Ortiz; Rep. N. Ricks; Rep. M. Snyder,Finance,Finance,Concerning modifications to certain tax statutes to correct defective cross references.,"The act corrects several defective cross references in the tax statutes. First, the act adds an omitted cross reference regarding the electronic filing of returns with the executive director of the department of revenue in the statute that addresses the date of receipt of tax returns. Next, the act corrects the cross reference to applicable definitions when calculating the state income tax of an electing pass-through entity owner. Finally, the act corrects the cross reference used to exclude regulated marijuana products from the definition of ""agricultural commodities"" for purposes of a ""wholesale sale"" under the state sales tax. APPROVED by Governor June 5, 2023 EFFECTIVE August 7, 2023 NOTE: This act was passed without a safety clause and takes effect 90 days after sine die. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/SB23-208
SB23-209,2023,RS,Bill,Remove Erroneous Date From CLIMBER Act,Business & Economic Development; State Government,Introduced; Passed; Became Law,Senator Joann Ginal; Senator Janice Rich; Representative Rick Taggart; Representative Naquetta Ricks,,Sen. J. Bridges; Sen. J. Buckner; Sen. J. Coleman; Sen. L. Cutter; Sen. T. Exum; Sen. J. Marchman; Sen. K. Priola; Sen. F. Winter; Sen. R. Zenzinger; Rep. J. Bacon; Rep. S. Bird; Rep. M. Duran; Rep. R. English; Rep. W. Lindstedt; Rep. M. Snyder; Rep. B. Titone,Finance,"Business, Labor, & Technology","Concerning removal of the date restriction in the definition of ""eligible borrower"" used to determine a business's eligibility for a small business recovery loan under the ""CLIMBER Act"".","The ""Colorado Loans for Increasing Main Street Business Economic Recovery Act"" (CLIMBER Act) provides small business recovery loans to Colorado businesses affected by the COVID-19 pandemic. In 2022, the general assembly amended the CLIMBER Act by requiring that the determination as to whether a business has sufficient financial viability to be an ""eligible borrower"" be based on the business's current financial condition rather than, as had been the case, the business's financial condition as of February 29, 2020, but in doing so failed to delete all the obsolete statutory references to ""February 29, 2020"". The act corrects that omission by deleting the remaining obsolete reference to ""February 29, 2020,"". APPROVED by Governor May 24, 2023 EFFECTIVE August 7, 2023 NOTE: This act was passed without a safety clause and takes effect 90 days after sine die. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/SB23-209
SB23-210,2023,RS,Bill,Update Administration Of Certain Human Services,Children & Domestic Matters; Human Services,Introduced; Passed; Became Law,Senator Tony Exum; Representative Naquetta Ricks; Representative Lisa Frizell,,Sen. J. Buckner; Sen. J. Coleman; Sen. L. Cutter; Sen. S. Fenberg; Sen. J. Ginal; Sen. J. Gonzales; Sen. S. Jaquez Lewis; Sen. K. Priola; Sen. F. Winter; Rep. J. Amabile; Rep. J. Bacon; Rep. S. Bird; Rep. M. Duran; Rep. R. English; Rep. E. Epps; Rep. J. Joseph; Rep. W. Lindstedt; Rep. B. Marshall; Rep. M. Snyder,Public & Behavioral Health & Human Services,Health & Human Services,Concerning updates to administrative statutes for specific administrative entities that focus on human and social services.,"Section 1 of the act repeals the statute that: Creates in each region of the division of youth services a community board to promote transparency and community involvement in division of youth services' facilities within the region, provide opportunities for youth to build positive relationships with adult role models, and promote youth involvement within the community; and Specifies the number, manner of appointment, and required qualifications of community board members and meeting requirements for a community board. Section 2 modifies the process for the resolution of grievances filed against county departments of human and social services (county department) concerning the conduct of county department personnel in the performance of their duties relating to children who may be neglected or dependent by: Repealing the requirement that a citizen review panel be created consisting of citizens who are representative of the community, have demonstrable personal or professional knowledge and experience with children, and are not employees or agents of the department of human services (state department) or any county department; Requiring referral of grievances that are currently referred to a citizen review panel to instead be referred to the office of the child protection ombudsman (child ombudsman) for review; Repealing grievance review processes and requirements relating to citizen review panels; Requiring each county department to post information about the grievance process on its public website or otherwise provide information concerning the grievance process to individuals involved in the county child welfare system; and Clarifying that the grievance resolution process allows a person who wishes to file a grievance to do so directly to the child ombudsman. Section 3 specifies that if fewer than all the 17 members of the law enforcement community services grant program committee created in the division of local government of the department of local affairs (department) provided for by statute are appointed as of June 30, 2023, the executive director of the department shall determine the number of members of the committee; except that the committee must consist of at least 9 members. Sections 4 through 14 clarify existing provisions relating to compensation and reimbursement of expenses for members of specific boards and commissions that focus on functions related to human and social services. APPROVED by Governor May 24, 2023 EFFECTIVE May 24, 2023 (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/SB23-210
SB23-211,2023,RS,Bill,Federal Indian Child Welfare Act Of 1978,Children & Domestic Matters; Human Services,Introduced; Passed; Became Law,Senator Jessie Danielson; Senator Dominick Moreno; Representative Barbara McLachlan; Representative Elizabeth Velasco,,Sen. M. Baisley; Sen. J. Buckner; Sen. J. Coleman; Sen. L. Cutter; Sen. T. Exum; Sen. S. Fenberg; Sen. J. Ginal; Sen. J. Gonzales; Sen. S. Jaquez Lewis; Sen. C. Kolker; Sen. J. Marchman; Sen. K. Mullica; Sen. K. Priola; Sen. D. Roberts; Sen. C. Simpson; Sen. T. Sullivan; Sen. P. Will; Sen. F. Winter; Rep. J. Amabile; Rep. J. Bacon; Rep. S. Bird; Rep. A. Boesenecker; Rep. K. Brown; Rep. M. Duran; Rep. R. English; Rep. L. Frizell; Rep. M. Froelich; Rep. L. Garcia; Rep. S. Gonzales-Gutierrez; Rep. E. Hamrick; Rep. L. Herod; Rep. I. Jodeh; Rep. C. Kipp; Rep. S. Lieder; Rep. M. Lindsay; Rep. M. Lukens; Rep. M. Lynch; Rep. J. Mabrey; Rep. B. Marshall; Rep. M. Martinez; Rep. T. Mauro; Rep. J. McCluskie; Rep. D. Michaelson Jenet; Rep. D. Ortiz; Rep. J. Parenti; Rep. R. Pugliese; Rep. N. Ricks; Rep. S. Sharbini; Rep. E. Sirota; Rep. M. Snyder; Rep. M. Soper; Rep. T. Story; Rep. R. Taggart; Rep. B. Titone; Rep. A. Valdez; Rep. S. Vigil; Rep. R. Weinberg; Rep. M. Weissman; Rep. J. Willford; Rep. S. Woodrow; Rep. M. Young,"State, Civic, Military, & Veterans Affairs","State, Veterans, & Military Affairs","Concerning adopting federal regulations to the ""Indian Child Welfare Act of 1978"" as state law.","The act adopts federal regulations concerning the ""Indian Child Welfare Act of 1978"" as state law so that Colorado will continue to ensure that Indian children are protected in cases of guardianship and adoption. APPROVED by Governor May 4, 2023 EFFECTIVE May 4, 2023 (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/SB23-211
SB23-212,2023,RS,Bill,United States Navy Seabees License Plate,Military & Veterans; Transportation & Motor Vehicles,Introduced; Passed; Became Law,Senator Jessie Danielson; Representative Jennifer Parenti; Representative Karen McCormick,,Sen. J. Bridges; Sen. J. Buckner; Sen. L. Cutter; Sen. B. Gardner; Sen. C. Kolker; Sen. J. Marchman; Sen. B. Pelton; Sen. K. Priola; Sen. T. Sullivan; Sen. F. Winter; Rep. M. Duran; Rep. J. Joseph; Rep. M. Lindsay; Rep. D. Michaelson Jenet; Rep. M. Snyder; Rep. T. Story,Finance,Finance,"Concerning the creation of a Seabees license plate to honor the Seabees tradition, and, in connection therewith, making an appropriation.","The act creates the Seabees license plate. An applicant qualifies for issuance of the license plate if the applicant is an active or former member of a construction battalion of the United States Navy. The act exempts an applicant for the Seabees license plate from paying the additional fees associated with special license plates for one set of Seabees license plates. To implement this act, $8,684 is appropriated to the department of revenue for use by the division of motor vehicles. This appropriation consists of $6,653 from the Colorado DRIVES vehicle services account in the highway users tax fund and $2,031 from the license plate cash fund. APPROVED by Governor June 5, 2023 EFFECTIVE August 7, 2023 NOTE: This act was passed without a safety clause and takes effect 90 days after sine die. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/SB23-212
SB23-213,2023,RS,Bill,Land Use,Local Government; Housing,Introduced; Lost,Senator Dominick Moreno; Representative Iman Jodeh; Representative Steven Woodrow,,Sen. T. Exum; Sen. J. Gonzales; Sen. C. Hansen; Sen. S. Jaquez Lewis; Sen. K. Priola; Rep. C. deGruy Kennedy; Rep. R. Dickson; Rep. L. Herod; Rep. J. Joseph; Rep. M. Lindsay; Rep. W. Lindstedt; Rep. D. Ortiz; Rep. A. Valdez,"Transportation, Housing & Local Government",Local Government & Housing,"Concerning state land use requirements, and, in connection therewith, making an appropriation.",,https://leg.colorado.gov/bills/SB23-213
SB23-214,2023,RS,Bill,2023-24 Long Bill,State Revenue & Budget,Introduced; Passed; Became Law,Senator Rachel Zenzinger; Representative Shannon Bird,Sen. J. Bridges; Sen. B. Kirkmeyer; Rep. R. Bockenfeld; Rep. E. Sirota,Sen. J. Buckner; Sen. J. Coleman; Sen. L. Cutter; Sen. T. Exum; Sen. S. Fenberg; Sen. R. Fields; Sen. J. Ginal; Sen. J. Gonzales; Sen. C. Hansen; Sen. N. Hinrichsen; Sen. S. Jaquez Lewis; Sen. C. Kolker; Sen. J. Marchman; Sen. D. Moreno; Sen. K. Mullica; Sen. K. Priola; Sen. T. Sullivan; Sen. F. Winter; Rep. J. Amabile; Rep. J. Bacon; Rep. A. Boesenecker; Rep. K. Brown; Rep. L. Daugherty; Rep. C. deGruy Kennedy; Rep. R. Dickson; Rep. M. Duran; Rep. R. English; Rep. E. Epps; Rep. M. Froelich; Rep. L. Garcia; Rep. S. Gonzales-Gutierrez; Rep. E. Hamrick; Rep. L. Herod; Rep. I. Jodeh; Rep. J. Joseph; Rep. C. Kipp; Rep. S. Lieder; Rep. M. Lindsay; Rep. W. Lindstedt; Rep. M. Lukens; Rep. J. Mabrey; Rep. B. Marshall; Rep. M. Martinez; Rep. T. Mauro; Rep. J. McCluskie; Rep. K. McCormick; Rep. B. McLachlan; Rep. D. Michaelson Jenet; Rep. D. Ortiz; Rep. N. Ricks; Rep. M. Snyder; Rep. T. Story; Rep. B. Titone; Rep. A. Valdez; Rep. E. Velasco; Rep. S. Vigil; Rep. R. Weinberg; Rep. M. Weissman; Rep. J. Willford; Rep. M. Young,Appropriations,Appropriations,"Concerning the provision for payment of the expenses of the executive, legislative, and judicial departments of the state of Colorado, and of its agencies and institutions, for and during the fiscal year beginning July 1, 2023, except as otherwise noted.","For the fiscal year beginning July 1, 2023, provides for the payment of expenses of the executive, legislative, and judicial departments of the state of Colorado, and of its agencies and institutions. The grand total for the operating budget is set at $40,533,777,133. The general funds portion of the appropriation is set at $11,207,009,905; the general fund exempt portion is set at $3,489,095,143; the cash funds portion is set at $10,504,822,476; the reappropriated funds portion is set at $2,603,239,303; and federal funds portion is set at $12,729,610,306. The grand total for the state fiscal year beginning July 1, 2023, for capital construction projects is set at $471,149,105. The capital construction fund portion is set at $256,358,189; the cash funds portion is set at $212,411,819; and the federal funds portion is set at $2,379,097. The grand total for the state fiscal year beginning July 1, 2023, for information technology projects is set at $124,261,834. The capital construction fund portion is set at $64,890,922; the cash funds portion is set at $8,184,071; the reappropriated funds portion is set at $996,386; and the federal funds portion is set at $50,190,455. The 2022 general appropriation act is amended to balance and make adjustments to the total amount appropriated to the judicial department and the departments of corrections, early childhood, education, health care policy and financing, higher education, human services, judicial department, nd public health and environment. Appropriations were made in several bills during the 2022 legislative session as further amended to extend the appropriation for unexpended amounts to the 2023-24 fiscal year. APPROVED by Governor May 1, 2023 EFFECTIVE May 1, 2023 (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/SB23-214
SB23-215,2023,RS,Bill,State Employee Reserve Fund General Fund Transfer,Fiscal Policy & Taxes,Introduced; Passed; Became Law,Senator Rachel Zenzinger; Senator Barbara Kirkmeyer; Representative Emily Sirota; Representative Rod Bockenfeld,Sen. J. Bridges; Rep. S. Bird,Sen. D. Moreno; Sen. K. Priola; Rep. E. Hamrick; Rep. J. Joseph; Rep. C. Kipp; Rep. S. Lieder; Rep. J. McCluskie; Rep. D. Michaelson Jenet; Rep. M. Snyder,Appropriations,Appropriations,Concerning the transfer of money from the state employee reserve fund to the general fund to fund monthly housing stipends for department of corrections staff.,"On July 1, 2023, the state treasurer is required to transfer $4,913,753 from the state employee reserve fund to the general fund. APPROVED by Governor April 17, 2023 EFFECTIVE April 17, 2023 (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/SB23-215
SB23-216,2023,RS,Bill,Colorado Universal Preschool Program Funding,Education & School Finance (Pre & K-12),Introduced; Passed; Became Law,Senator Jeff Bridges; Senator Rachel Zenzinger; Representative Emily Sirota; Representative Rod Bockenfeld,Sen. B. Kirkmeyer; Rep. S. Bird,Sen. J. Buckner; Sen. J. Coleman; Sen. L. Cutter; Sen. T. Exum; Sen. S. Fenberg; Sen. R. Fields; Sen. J. Ginal; Sen. J. Gonzales; Sen. C. Hansen; Sen. N. Hinrichsen; Sen. S. Jaquez Lewis; Sen. C. Kolker; Sen. D. Moreno; Sen. K. Mullica; Sen. K. Priola; Sen. D. Roberts; Sen. T. Sullivan; Sen. F. Winter; Rep. J. Amabile; Rep. J. Bacon; Rep. A. Boesenecker; Rep. K. Brown; Rep. L. Daugherty; Rep. C. deGruy Kennedy; Rep. M. Froelich; Rep. L. Garcia; Rep. S. Gonzales-Gutierrez; Rep. E. Hamrick; Rep. I. Jodeh; Rep. J. Joseph; Rep. S. Lieder; Rep. M. Lindsay; Rep. W. Lindstedt; Rep. M. Lukens; Rep. J. Mabrey; Rep. B. Marshall; Rep. M. Martinez; Rep. J. McCluskie; Rep. B. McLachlan; Rep. D. Michaelson Jenet; Rep. D. Ortiz; Rep. J. Parenti; Rep. N. Ricks; Rep. S. Sharbini; Rep. M. Snyder; Rep. T. Story; Rep. B. Titone; Rep. A. Valdez; Rep. S. Vigil; Rep. M. Weissman; Rep. J. Willford; Rep. S. Woodrow; Rep. M. Young,Appropriations,Appropriations,Concerning funding to the department of early childhood for the Colorado universal preschool program.,"Current law requires the general assembly to transfer money to the preschool programs cash fund from the general fund or the state education fund in the 2023-24 and 2024-25 state fiscal years. Beginning in the 2024-25 state fiscal year, the amount transferred is required to increase by the rate of inflation. The act repeals those requirements and instead requires the general assembly to appropriate money to the department of early childhood (department) for the 2023-24 state fiscal year for purposes of the Colorado universal preschool program. Beginning in the 2024-25 state fiscal year, and each year thereafter, the amount appropriated must increase annually by the rate of inflation. APPROVED by Governor April 20, 2023 EFFECTIVE August 7, 2023 NOTE: This act was passed without a safety clause and takes effect 90 days after sine die. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/SB23-216
SB23-217,2023,RS,Bill,Separating Fees In Records And Reports Cash Fund,Human Services,Introduced; Passed; Became Law,Senator Jeff Bridges; Senator Rachel Zenzinger; Representative Shannon Bird; Representative Emily Sirota,Sen. B. Kirkmeyer; Rep. R. Bockenfeld,Sen. J. Buckner; Sen. J. Coleman; Sen. L. Cutter; Sen. J. Danielson; Sen. T. Exum; Sen. J. Ginal; Sen. J. Gonzales; Sen. S. Jaquez Lewis; Sen. C. Kolker; Sen. J. Marchman; Sen. D. Moreno; Sen. K. Priola; Sen. F. Winter,Appropriations,Appropriations,Concerning no longer requiring the fee collected for the background checks for child abuse or neglect to support the costs associated with the appeals process for a person who is found responsible in a confirmed report of child abuse or neglect.,"Current law authorizes the department of human services to establish and collect a fee for background checks for child abuse or neglect (background checks). That fee then is required to cover the direct and indirect costs of the background check and the direct and indirect costs of administering the appeals process and release of information for a person who is found to be responsible in a confirmed report of child abuse or neglect (appeals processes). The act eliminates the requirement that the fee for background checks cover the direct and indirect costs associated with the appeals processes. APPROVED by Governor April 20, 2023 EFFECTIVE April 20, 2023 (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/SB23-217
SB23-218,2023,RS,Bill,Repeal School Transformation Grant Program Administration Cap,Education & School Finance (Pre & K-12),Introduced; Passed; Became Law,Senator Rachel Zenzinger; Senator Barbara Kirkmeyer; Representative Shannon Bird; Representative Rod Bockenfeld,Sen. J. Bridges; Rep. E. Sirota,Sen. J. Buckner; Sen. J. Coleman; Sen. L. Cutter; Sen. S. Fenberg; Sen. J. Ginal; Sen. J. Gonzales; Sen. S. Jaquez Lewis; Sen. C. Kolker; Sen. J. Marchman; Sen. K. Priola; Sen. K. Van Winkle; Rep. B. McLachlan; Rep. M. Snyder,Appropriations,Appropriations,"Concerning the repeal of the cap on the amount of money the department of education may expend on costs incurred in implementing the school transformation grant program, and, in connection therewith, making an appropriation.","The act repeals the cap on the amount of money the department of education (department) may expend on administrative costs for the school transformation grant program. For the 2023-24 budget year, $115,785 is appropriated from the general fund to the department for the school transformation grant program. APPROVED by Governor April 17, 2023 EFFECTIVE April 17, 2023 (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/SB23-218
SB23-219,2023,RS,Bill,Supports To Students And Facility Schools,Education & School Finance (Pre & K-12),Introduced; Passed; Became Law,Senator Rachel Zenzinger; Senator Barbara Kirkmeyer; Representative Shannon Bird; Representative Emily Sirota,Sen. J. Bridges; Rep. R. Bockenfeld,Sen. J. Buckner; Sen. J. Coleman; Sen. T. Exum; Sen. S. Fenberg; Sen. R. Fields; Sen. J. Ginal; Sen. C. Hansen; Sen. N. Hinrichsen; Sen. S. Jaquez Lewis; Sen. C. Kolker; Sen. J. Marchman; Sen. D. Moreno; Sen. K. Priola; Sen. P. Will; Rep. J. Amabile; Rep. J. Bacon; Rep. K. Brown; Rep. E. Epps; Rep. M. Froelich; Rep. L. Garcia; Rep. S. Gonzales-Gutierrez; Rep. E. Hamrick; Rep. J. Joseph; Rep. S. Lieder; Rep. M. Lindsay; Rep. B. Marshall; Rep. M. Martinez; Rep. J. McCluskie; Rep. D. Michaelson Jenet; Rep. D. Ortiz; Rep. M. Snyder; Rep. B. Titone; Rep. A. Valdez; Rep. M. Young,Appropriations,Appropriations,"Concerning services to support students eligible to enroll in facility schools, and, in connection therewith, making and reducing an appropriation.","Current law allows approved facility schools (approved schools) to include day treatment centers, residential child care facilities, facilities licensed by the department of human services, or hospitals licensed by the department of public health and environment. The act creates the specialized day school as a type of approved school. The facility schools board (board) shall promulgate rules for a facility to become authorized to operate as a specialized day school. Current law requires the board to adopt accountability measures. The act requires the board to adopt accountability and accreditation measures for approved schools. Beginning December 1, 2026, the state board of education shall begin accrediting approved schools based on recommendations of the board. The act requires the board to create an accreditation outcome report for each approved school. The office of facility schools (office) must publish the reports annually. The act requires the department of education (department), department of human services, the department of health care policy and financing, and the department of public health and environment to collaborate and create an interagency resource guide to provide assistance to facilities that are pursuing licensing or authorization to operate as an approved school. The act requires the state agencies to identify and recommend legislation and changes to each department's respective rules and administrative processes to facilitate licensing, authorization, and approval processes for facilities seeking to operate as approved schools. The act creates the shared operational services grant program (grant program) to award grants to eligible applicants to contract for 2 years with an organization that coordinates shared operational services. An approved school in conjunction with one or more schools may apply to the grant program for a grant to procure shared operational services that support schools, such as food services, janitorial services, shared office spaces, billing, technical assistance on medicaid services, technology, security, transportation, or purchasing. An organization that provides or coordinates services for approved schools or an agency that oversees approved schools may also apply to the grant program. The act creates the technical assistance center (center) in the office to provide technical assistance support to school districts and related administrative units, with a priority to serve rural and remote school districts and related administrative units. Beginning in the 2023-24 budget year, the center is required to assess the needs of school districts and related administrative units. Beginning in the 2024-25 budget year, the center shall provide technical assistance support to school districts and related administrative units and prioritize service to rural and remote school districts. The act creates additional responsibilities for the facility school work group (work group). The work group shall monitor the implementation of changes to the facility school system and educational services for students with exceptionally severe or specialized needs. The act expands work group participation to include parents, guardians, and legal custodians of students with exceptionally severe or specialized needs and therapeutic facilities for students with exceptionally severe or specialized needs that are not approved schools. The act requires the office to contract with a qualified third-party evaluator (evaluator) to evaluate and report whether the work group recommendations resulted in more effective services and better access to those services for students with exceptionally severe and specialized needs. The act requires the department of health care policy and financing to recommend a plan to provide guidance to approved schools on the eligibility standards required to request and receive medicaid reimbursement funding for therapeutic services to the maximum extent feasible. The act creates a new baseline funding model for approved schools. The act requires reporting on the new baseline funding model for approved schools. For the 2023-24 state fiscal year, $18,780,654 is appropriated to the department from the state education fund to implement this act. APPROVED by Governor April 20, 2023 EFFECTIVE April 20, 2023 (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/SB23-219
SB23-220,2023,RS,Bill,Public School Capital Construction Assistance Grants,Education & School Finance (Pre & K-12); Fiscal Policy & Taxes,Introduced; Passed; Became Law,Senator Rachel Zenzinger; Senator Barbara Kirkmeyer; Representative Shannon Bird; Representative Emily Sirota,,Sen. J. Buckner; Sen. L. Cutter; Sen. R. Fields; Sen. J. Ginal; Sen. D. Moreno; Sen. K. Priola; Sen. C. Simpson; Rep. J. Amabile; Rep. J. Bacon; Rep. R. Bockenfeld; Rep. B. Bradley; Rep. K. Brown; Rep. C. deGruy Kennedy; Rep. S. Gonzales-Gutierrez; Rep. E. Hamrick; Rep. I. Jodeh; Rep. J. Joseph; Rep. C. Kipp; Rep. S. Lieder; Rep. M. Lindsay; Rep. W. Lindstedt; Rep. J. Mabrey; Rep. B. Marshall; Rep. M. Martinez; Rep. J. McCluskie; Rep. B. McLachlan; Rep. D. Michaelson Jenet; Rep. D. Ortiz; Rep. R. Pugliese; Rep. N. Ricks; Rep. S. Sharbini; Rep. M. Snyder; Rep. T. Story; Rep. R. Taggart; Rep. B. Titone; Rep. A. Valdez; Rep. E. Velasco; Rep. R. Weinberg; Rep. M. Weissman; Rep. D. Wilson; Rep. M. Young,Appropriations,Appropriations,"Concerning the use of money previously allocated for public schools, and, in connection therewith, reducing an appropriation.","During the 2021 legislative session, the general assembly transferred $10 million from the general fund to the public school capital construction assistance fund (fund) and appropriated this money for air quality improvement grants for schools. Of the money transferred and appropriated for air quality improvement grants, $4,705,220 remains in the fund and has not been distributed. The appropriation for fiscal year 2021-22 has expired. The act specifies that the unspent money transferred and appropriated for air quality improvement grants must not be used for air quality improvement grants and instead must be used for financial assistance as provided in the ""Building Excellent Schools Today Act"". During the 2022 legislative session, the general assembly scheduled a transfer of $30 million from the marijuana tax cash fund to the fund for June 1, 2023. The act repeals this scheduled transfer before it occurs. For state fiscal year 2023-24, the act requires the public school capital construction assistance board (board) to allocate $49,705,220 from public school capital construction assistance board cash grants to be used for supplemental grants at schools experiencing capital construction project cost overruns as a result of COVID-19 inflationary pressure. The act changes the financial capacity factors for evaluating the match requirement for public school capital construction projects for school districts and boards of cooperative services. The new factors apply to grants awarded on or after September 1, 2023, and funded on or after July 1, 2024. The act transfers $15 million from the state education fund to the fund on June 1, 2023. $10 million in royalties and other payments for depletion or extraction of natural resources on state lands is credited to the fund for the 2022-23 state fiscal year. The act provides for a reduction of $294,780 in cash funds appropriated from the fund to the department of education for board cash grants in the 2023 long bill. APPROVED by Governor May 12, 2023 EFFECTIVE May 12, 2023 (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/SB23-220
