bill_number,session,session_type,chamber,action_date,action,order
HB16-1389,2016,RS,House,2016-04-13,"House Committee on State, Veterans, & Military Affairs Postpone Indefinitely",2
HB16-1390,2016,RS,House,2016-03-17,Introduced In House - Assigned to Public Health Care & Human Services,1
HB16-1390,2016,RS,House,2016-04-12,House Committee on Public Health Care & Human Services Refer Unamended to House Committee of the Whole,2
HB16-1390,2016,RS,House,2016-04-14,House Second Reading Laid Over Daily - No Amendments,3
HB16-1390,2016,RS,House,2016-04-15,House Second Reading Special Order - Passed - No Amendments,4
HB16-1390,2016,RS,House,2016-04-18,House Third Reading Passed - No Amendments,5
HB16-1390,2016,RS,Senate,2016-04-18,Introduced In Senate - Assigned to Judiciary,6
HB16-1390,2016,RS,Senate,2016-04-25,Senate Committee on Judiciary Refer Unamended - Consent Calendar to Senate Committee of the Whole,7
HB16-1390,2016,RS,Senate,2016-04-27,Senate Second Reading Special Order - Passed - No Amendments,8
HB16-1390,2016,RS,Senate,2016-04-28,Senate Third Reading Passed - No Amendments,9
HB16-1390,2016,RS,House,2016-05-05,Signed by the Speaker of the House,10
HB16-1390,2016,RS,Senate,2016-05-05,Signed by the President of the Senate,11
HB16-1390,2016,RS,Governor,2016-05-05,Sent to the Governor,12
HB16-1390,2016,RS,Governor,2016-05-19,Governor Signed,13
HB16-1391,2016,RS,House,2016-03-17,Introduced In House - Assigned to Judiciary,1
HB16-1391,2016,RS,House,2016-04-07,House Committee on Judiciary Refer Unamended to House Committee of the Whole,2
HB16-1391,2016,RS,House,2016-04-12,House Second Reading Laid Over Daily - No Amendments,3
HB16-1391,2016,RS,House,2016-04-13,House Second Reading Passed - No Amendments,4
HB16-1391,2016,RS,House,2016-04-14,House Third Reading Passed - No Amendments,5
HB16-1391,2016,RS,Senate,2016-04-14,Introduced In Senate - Assigned to Judiciary,6
HB16-1391,2016,RS,Senate,2016-04-18,Senate Committee on Judiciary Refer Unamended - Consent Calendar to Senate Committee of the Whole,7
HB16-1391,2016,RS,Senate,2016-04-21,Senate Second Reading Laid Over Daily - No Amendments,8
HB16-1391,2016,RS,Senate,2016-04-22,Senate Second Reading Passed with Amendments - Floor,9
HB16-1391,2016,RS,Senate,2016-04-25,Senate Third Reading Passed with Amendments - Floor,10
HB16-1391,2016,RS,House,2016-05-05,Signed by the Speaker of the House,11
HB16-1391,2016,RS,Senate,2016-05-05,Signed by the President of the Senate,12
HB16-1391,2016,RS,Governor,2016-05-05,Sent to the Governor,13
HB16-1391,2016,RS,Governor,2016-06-10,Governor Signed,14
HB16-1392,2016,RS,House,2016-03-17,"Introduced In House - Assigned to Agriculture, Livestock, & Natural Resources",1
HB16-1392,2016,RS,House,2016-04-11,"House Committee on Agriculture, Livestock, & Natural Resources Postpone Indefinitely",2
HB16-1393,2016,RS,House,2016-03-17,Introduced In House - Assigned to Judiciary,1
HB16-1393,2016,RS,House,2016-04-21,House Committee on Judiciary Witness Testimony and/or Committee Discussion Only,2
HB16-1393,2016,RS,House,2016-04-26,House Committee on Judiciary Refer Amended to House Committee of the Whole,3
HB16-1393,2016,RS,House,2016-04-28,House Second Reading Special Order - Passed with Amendments - Committee,4
HB16-1393,2016,RS,House,2016-04-29,House Third Reading Passed - No Amendments,5
HB16-1393,2016,RS,Senate,2016-04-29,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs",6
HB16-1393,2016,RS,Senate,2016-05-03,"Senate Committee on State, Veterans, & Military Affairs Refer Unamended - Consent Calendar to Senate Committee of the Whole",7
HB16-1393,2016,RS,Senate,2016-05-03,Senate Second Reading Special Order - Passed - No Amendments,8
HB16-1393,2016,RS,Senate,2016-05-04,Senate Third Reading Passed - No Amendments,9
HB16-1393,2016,RS,House,2016-05-17,Signed by the Speaker of the House,10
HB16-1393,2016,RS,Senate,2016-05-17,Signed by the President of the Senate,11
HB16-1393,2016,RS,Governor,2016-05-18,Sent to the Governor,12
HB16-1393,2016,RS,Governor,2016-06-10,Governor Signed,13
HB16-1394,2016,RS,House,2016-03-17,"Introduced In House - Assigned to Health, Insurance, & Environment",1
HB16-1394,2016,RS,House,2016-04-19,"House Committee on Health, Insurance, & Environment Refer Amended to House Committee of the Whole",2
HB16-1394,2016,RS,House,2016-04-25,"House Second Reading Re-referred to Health, Insurance, & Environment - No Amendments",3
HB16-1394,2016,RS,House,2016-04-28,"House Second Reading Special Order - Passed with Amendments - Committee, Floor",4
HB16-1394,2016,RS,House,2016-04-29,House Third Reading Passed - No Amendments,5
HB16-1394,2016,RS,Senate,2016-04-29,Introduced In Senate - Assigned to Finance,6
HB16-1394,2016,RS,Senate,2016-05-03,Senate Committee on Finance Refer Amended to Senate Committee of the Whole,7
HB16-1394,2016,RS,Senate,2016-05-03,Senate Second Reading Special Order - Passed with Amendments - Committee,8
HB16-1394,2016,RS,Senate,2016-05-04,Senate Third Reading Passed - No Amendments,9
HB16-1394,2016,RS,House,2016-05-05,House Considered Senate Amendments - Result was to Concur - Repass,10
HB16-1394,2016,RS,House,2016-05-17,Signed by the Speaker of the House,11
HB16-1394,2016,RS,Senate,2016-05-17,Signed by the President of the Senate,12
HB16-1394,2016,RS,Governor,2016-05-17,Sent to the Governor,13
HB16-1394,2016,RS,Governor,2016-05-18,Governor Signed,14
HB16-1395,2016,RS,House,2016-03-17,Introduced In House - Assigned to Judiciary,1
HB16-1395,2016,RS,House,2016-05-05,House Committee on Judiciary Postpone Indefinitely,2
HB16-1396,2016,RS,House,2016-03-17,Introduced In House - Assigned to Judiciary,1
HB16-1396,2016,RS,House,2016-03-24,House Committee on Judiciary Refer Unamended to House Committee of the Whole,2
HB16-1396,2016,RS,House,2016-03-31,House Second Reading Passed - No Amendments,3
HB16-1396,2016,RS,House,2016-04-01,House Third Reading Laid Over to 04/04/2016 - No Amendments,4
HB16-1396,2016,RS,House,2016-04-04,House Third Reading Passed - No Amendments,5
HB16-1396,2016,RS,Senate,2016-04-04,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs",6
HB16-1396,2016,RS,Senate,2016-04-18,"Senate Committee on State, Veterans, & Military Affairs Postpone Indefinitely",7
HB16-1397,2016,RS,House,2016-03-17,"Introduced In House - Assigned to State, Veterans, & Military Affairs",1
HB16-1397,2016,RS,House,2016-03-28,"House Committee on State, Veterans, & Military Affairs Refer Amended to House Committee of the Whole",2
HB16-1397,2016,RS,House,2016-04-04,House Second Reading Laid Over Daily - No Amendments,3
HB16-1397,2016,RS,House,2016-04-11,House Second Reading Laid Over to 04/13/2016 - No Amendments,4
HB16-1397,2016,RS,House,2016-04-13,House Second Reading Passed with Amendments - Floor,5
HB16-1397,2016,RS,House,2016-04-14,House Third Reading Passed - No Amendments,6
HB16-1397,2016,RS,Senate,2016-04-14,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs",7
HB16-1397,2016,RS,Senate,2016-04-25,"Senate Committee on State, Veterans, & Military Affairs Refer Unamended - Consent Calendar to Senate Committee of the Whole",8
HB16-1397,2016,RS,Senate,2016-04-27,Senate Second Reading Special Order - Passed - No Amendments,9
HB16-1397,2016,RS,Senate,2016-04-28,Senate Third Reading Passed - No Amendments,10
HB16-1397,2016,RS,House,2016-05-05,Signed by the Speaker of the House,11
HB16-1397,2016,RS,Senate,2016-05-05,Signed by the President of the Senate,12
HB16-1397,2016,RS,Governor,2016-05-05,Sent to the Governor,13
HB16-1397,2016,RS,Governor,2016-06-01,Governor Signed,14
HB16-1398,2016,RS,House,2016-03-17,Introduced In House - Assigned to Public Health Care & Human Services,1
HB16-1398,2016,RS,House,2016-04-15,House Committee on Public Health Care & Human Services Refer Amended to Appropriations,2
HB16-1398,2016,RS,House,2016-04-26,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB16-1398,2016,RS,House,2016-04-27,House Second Reading Passed with Amendments - Committee,4
HB16-1398,2016,RS,House,2016-04-28,House Third Reading Laid Over Daily - No Amendments,5
HB16-1398,2016,RS,House,2016-04-29,House Third Reading Passed - No Amendments,6
HB16-1398,2016,RS,Senate,2016-04-29,Introduced In Senate - Assigned to Finance,7
HB16-1398,2016,RS,Senate,2016-05-05,Senate Committee on Finance Refer Amended to Appropriations,8
HB16-1398,2016,RS,Senate,2016-05-05,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,9
HB16-1398,2016,RS,Senate,2016-05-05,Senate Second Reading Special Order - Passed with Amendments - Committee,10
HB16-1398,2016,RS,Senate,2016-05-06,Senate Third Reading Passed - No Amendments,11
HB16-1398,2016,RS,House,2016-05-09,House Considered Senate Amendments - Result was to Concur - Repass,12
HB16-1398,2016,RS,House,2016-05-17,Signed by the Speaker of the House,13
HB16-1398,2016,RS,Senate,2016-05-18,Signed by the President of the Senate,14
HB16-1398,2016,RS,Governor,2016-05-18,Sent to the Governor,15
HB16-1398,2016,RS,Governor,2016-06-10,Governor Signed,16
HB16-1399,2016,RS,House,2016-03-22,Introduced In House - Assigned to Public Health Care & Human Services,1
HB16-1399,2016,RS,House,2016-04-08,House Committee on Public Health Care & Human Services Refer Unamended to Appropriations,2
HB16-1399,2016,RS,House,2016-04-15,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB16-1399,2016,RS,House,2016-04-15,House Second Reading Special Order - Passed with Amendments - Committee,4
HB16-1399,2016,RS,House,2016-04-18,House Third Reading Passed - No Amendments,5
HB16-1399,2016,RS,Senate,2016-04-18,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs",6
HB16-1399,2016,RS,Senate,2016-04-27,"Senate Committee on State, Veterans, & Military Affairs Postpone Indefinitely",7
HB16-1400,2016,RS,House,2016-03-24,"Introduced In House - Assigned to State, Veterans, & Military Affairs",1
HB16-1400,2016,RS,House,2016-04-18,"House Committee on State, Veterans, & Military Affairs Refer Unamended to House Committee of the Whole",2
HB16-1400,2016,RS,House,2016-04-21,House Second Reading Passed - No Amendments,3
HB16-1400,2016,RS,House,2016-04-22,House Third Reading Passed - No Amendments,4
HB16-1400,2016,RS,Senate,2016-04-22,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs",5
HB16-1400,2016,RS,Senate,2016-05-02,"Senate Committee on State, Veterans, & Military Affairs Postpone Indefinitely",6
HB16-1401,2016,RS,House,2016-03-24,Introduced In House - Assigned to Business Affairs and Labor,1
HB16-1401,2016,RS,House,2016-04-05,House Committee on Business Affairs and Labor Refer Unamended to House Committee of the Whole,2
HB16-1401,2016,RS,House,2016-04-07,House Second Reading Passed - No Amendments,3
HB16-1401,2016,RS,House,2016-04-08,House Third Reading Passed - No Amendments,4
HB16-1401,2016,RS,Senate,2016-04-20,"Introduced In Senate - Assigned to Business, Labor, & Technology",5
HB16-1401,2016,RS,Senate,2016-04-25,"Senate Committee on Business, Labor, & Technology Refer Unamended to Senate Committee of the Whole",6
HB16-1401,2016,RS,Senate,2016-04-27,Senate Second Reading Special Order - Passed with Amendments - Floor,7
HB16-1401,2016,RS,Senate,2016-04-28,Senate Third Reading Passed with Amendments - Floor,8
HB16-1401,2016,RS,House,2016-05-05,Signed by the Speaker of the House,9
HB16-1401,2016,RS,Senate,2016-05-05,Signed by the President of the Senate,10
HB16-1401,2016,RS,Governor,2016-05-05,Sent to the Governor,11
HB16-1401,2016,RS,Governor,2016-06-09,Governor Became Law,12
HB16-1402,2016,RS,House,2016-03-24,Introduced In House - Assigned to Finance,1
HB16-1402,2016,RS,House,2016-04-14,House Committee on Finance Refer Unamended to House Committee of the Whole,2
HB16-1402,2016,RS,House,2016-04-18,House Second Reading Passed - No Amendments,3
HB16-1402,2016,RS,House,2016-04-19,House Third Reading Passed - No Amendments,4
HB16-1402,2016,RS,Senate,2016-04-19,Introduced In Senate - Assigned to Finance,5
HB16-1402,2016,RS,Senate,2016-04-28,Senate Committee on Finance Refer Unamended - Consent Calendar to Senate Committee of the Whole,6
HB16-1402,2016,RS,Senate,2016-04-29,Senate Second Reading Special Order - Passed - No Amendments,7
HB16-1402,2016,RS,Senate,2016-05-02,Senate Third Reading Passed - No Amendments,8
HB16-1402,2016,RS,Senate,2016-05-10,Signed by the President of the Senate,9
HB16-1402,2016,RS,House,2016-05-10,Signed by the Speaker of the House,10
HB16-1402,2016,RS,Governor,2016-05-11,Sent to the Governor,11
HB16-1402,2016,RS,Governor,2016-06-10,Governor Signed,12
HB16-1403,2016,RS,House,2016-03-24,Introduced In House - Assigned to Finance,1
HB16-1403,2016,RS,House,2016-05-04,House Committee on Finance Postpone Indefinitely,2
HB16-1404,2016,RS,House,2016-03-24,Introduced In House - Assigned to Business Affairs and Labor,1
HB16-1404,2016,RS,House,2016-04-05,House Committee on Business Affairs and Labor Witness Testimony and/or Committee Discussion Only,2
HB16-1404,2016,RS,House,2016-04-07,House Committee on Business Affairs and Labor Refer Unamended to Finance,3
HB16-1404,2016,RS,House,2016-04-20,House Committee on Finance Refer Amended to Appropriations,4
HB16-1404,2016,RS,House,2016-04-22,House Committee on Appropriations Refer Amended to House Committee of the Whole,5
HB16-1404,2016,RS,House,2016-04-22,House Second Reading Special Order - Passed with Amendments - Committee,6
HB16-1404,2016,RS,House,2016-04-25,House Third Reading Passed - No Amendments,7
HB16-1404,2016,RS,Senate,2016-04-28,Introduced In Senate - Assigned to Finance + Appropriations,8
HB16-1404,2016,RS,Senate,2016-05-03,Senate Committee on Finance Refer Amended to Appropriations,9
HB16-1404,2016,RS,Senate,2016-05-05,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,10
HB16-1404,2016,RS,Senate,2016-05-05,Senate Second Reading Special Order - Passed with Amendments - Committee,11
HB16-1404,2016,RS,Senate,2016-05-06,Senate Third Reading Passed - No Amendments,12
HB16-1404,2016,RS,House,2016-05-09,House Considered Senate Amendments - Result was to Concur - Repass,13
HB16-1404,2016,RS,House,2016-05-17,Signed by the Speaker of the House,14
HB16-1404,2016,RS,Senate,2016-05-18,Signed by the President of the Senate,15
HB16-1404,2016,RS,Governor,2016-05-18,Sent to the Governor,16
HB16-1404,2016,RS,Governor,2016-06-10,Governor Signed,17
HB16-1405,2016,RS,House,2016-03-28,Introduced In House - Assigned to Appropriations,1
HB16-1405,2016,RS,House,2016-03-29,House Committee on Appropriations Refer Amended to House Committee of the Whole,2
HB16-1405,2016,RS,House,2016-03-31,"House Second Reading Passed with Amendments - Committee, Floor",3
HB16-1405,2016,RS,House,2016-04-01,House Third Reading Passed - No Amendments,4
HB16-1405,2016,RS,Senate,2016-04-01,Introduced In Senate - Assigned to Appropriations,5
HB16-1405,2016,RS,Senate,2016-04-04,Senate Committee on Appropriations Refer Amended to Senate Committee of the Whole,6
HB16-1405,2016,RS,Senate,2016-04-06,"Senate Second Reading Passed with Amendments - Committee, Floor",7
HB16-1405,2016,RS,Senate,2016-04-07,Senate Third Reading Passed with Amendments - Floor,8
HB16-1405,2016,RS,House,2016-04-11,House Considered Senate Amendments - Result was to Not Concur - Request Conference Committee,9
HB16-1405,2016,RS,ConfComm,2016-04-13,First Conference Committee Result was to Adopt Reengrossed w/ Amendments,10
HB16-1405,2016,RS,,2016-04-13,First Conference Committee Result was to Adopt Reengrossed w/ Amendments,11
HB16-1405,2016,RS,Senate,2016-04-15,Senate Consideration of First Conference Committee Report result was to Adopt Committee Report - Repass,12
HB16-1405,2016,RS,House,2016-04-15,House Consideration of First Conference Committee Report result was to Adopt Committee Report - Repass,13
HB16-1405,2016,RS,House,2016-04-22,Signed by the Speaker of the House,14
HB16-1405,2016,RS,Senate,2016-04-25,Signed by the President of the Senate,15
HB16-1405,2016,RS,Governor,2016-04-25,Sent to the Governor,16
HB16-1405,2016,RS,Governor,2016-05-03,Governor Signed,17
HB16-1406,2016,RS,House,2016-03-28,Introduced In House - Assigned to Appropriations,1
HB16-1406,2016,RS,House,2016-03-29,House Committee on Appropriations Refer Unamended to House Committee of the Whole,2
HB16-1406,2016,RS,House,2016-03-31,House Second Reading Passed - No Amendments,3
HB16-1406,2016,RS,House,2016-04-01,House Third Reading Passed - No Amendments,4
HB16-1406,2016,RS,Senate,2016-04-01,Introduced In Senate - Assigned to Appropriations,5
HB16-1406,2016,RS,Senate,2016-04-04,Senate Committee on Appropriations Refer Unamended - Consent Calendar to Senate Committee of the Whole,6
HB16-1406,2016,RS,Senate,2016-04-06,Senate Second Reading Passed - No Amendments,7
HB16-1406,2016,RS,Senate,2016-04-07,Senate Third Reading Passed - No Amendments,8
HB16-1406,2016,RS,House,2016-04-22,Signed by the Speaker of the House,9
HB16-1406,2016,RS,Senate,2016-04-25,Signed by the President of the Senate,10
HB16-1406,2016,RS,Governor,2016-04-25,Sent to the Governor,11
HB16-1406,2016,RS,Governor,2016-05-04,Governor Signed,12
HB16-1407,2016,RS,House,2016-03-28,Introduced In House - Assigned to Appropriations,1
HB16-1407,2016,RS,House,2016-03-29,House Committee on Appropriations Refer Amended to House Committee of the Whole,2
HB16-1407,2016,RS,House,2016-03-31,House Second Reading Passed with Amendments - Committee,3
HB16-1407,2016,RS,House,2016-04-01,House Third Reading Passed - No Amendments,4
HB16-1407,2016,RS,Senate,2016-04-01,Introduced In Senate - Assigned to Appropriations,5
HB16-1407,2016,RS,Senate,2016-04-04,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,6
HB16-1407,2016,RS,Senate,2016-04-06,Senate Second Reading Passed - No Amendments,7
HB16-1407,2016,RS,Senate,2016-04-07,Senate Third Reading Passed - No Amendments,8
HB16-1407,2016,RS,House,2016-04-22,Signed by the Speaker of the House,9
HB16-1407,2016,RS,Senate,2016-04-25,Signed by the President of the Senate,10
HB16-1407,2016,RS,Governor,2016-04-25,Sent to the Governor,11
HB16-1407,2016,RS,Governor,2016-05-04,Governor Signed,12
HB16-1408,2016,RS,House,2016-03-28,Introduced In House - Assigned to Appropriations,1
HB16-1408,2016,RS,House,2016-03-29,House Committee on Appropriations Refer Amended to House Committee of the Whole,2
HB16-1408,2016,RS,House,2016-03-31,"House Second Reading Passed with Amendments - Committee, Floor",3
HB16-1408,2016,RS,House,2016-04-01,House Third Reading Passed - No Amendments,4
HB16-1408,2016,RS,Senate,2016-04-01,Introduced In Senate - Assigned to Appropriations,5
HB16-1408,2016,RS,Senate,2016-04-04,Senate Committee on Appropriations Refer Amended to Senate Committee of the Whole,6
HB16-1408,2016,RS,Senate,2016-04-06,"Senate Second Reading Passed with Amendments - Committee, Floor",7
HB16-1408,2016,RS,Senate,2016-04-07,Senate Third Reading Passed - No Amendments,8
HB16-1408,2016,RS,House,2016-04-11,House Considered Senate Amendments - Result was to Concur - Repass,9
HB16-1408,2016,RS,House,2016-04-22,Signed by the Speaker of the House,10
HB16-1408,2016,RS,Senate,2016-04-25,Signed by the President of the Senate,11
HB16-1408,2016,RS,Governor,2016-04-25,Sent to the Governor,12
HB16-1408,2016,RS,Governor,2016-05-04,Governor Signed,13
HB16-1409,2016,RS,House,2016-03-28,Introduced In House - Assigned to Appropriations,1
HB16-1409,2016,RS,House,2016-03-29,House Committee on Appropriations Refer Unamended to House Committee of the Whole,2
HB16-1409,2016,RS,House,2016-03-31,House Second Reading Passed - No Amendments,3
HB16-1409,2016,RS,House,2016-04-01,House Third Reading Passed - No Amendments,4
HB16-1409,2016,RS,Senate,2016-04-01,Introduced In Senate - Assigned to Appropriations,5
HB16-1409,2016,RS,Senate,2016-04-04,Senate Committee on Appropriations Refer Unamended - Consent Calendar to Senate Committee of the Whole,6
HB16-1409,2016,RS,Senate,2016-04-06,Senate Second Reading Passed - No Amendments,7
HB16-1409,2016,RS,Senate,2016-04-07,Senate Third Reading Passed - No Amendments,8
HB16-1409,2016,RS,House,2016-04-22,Signed by the Speaker of the House,9
HB16-1409,2016,RS,Senate,2016-04-25,Signed by the President of the Senate,10
HB16-1409,2016,RS,Governor,2016-04-25,Sent to the Governor,11
HB16-1409,2016,RS,Governor,2016-05-04,Governor Signed,12
HB16-1410,2016,RS,House,2016-03-28,Introduced In House - Assigned to Appropriations,1
HB16-1410,2016,RS,House,2016-03-29,House Committee on Appropriations Refer Amended to House Committee of the Whole,2
HB16-1410,2016,RS,House,2016-03-31,House Second Reading Passed with Amendments - Committee,3
HB16-1410,2016,RS,House,2016-04-01,House Third Reading Passed - No Amendments,4
HB16-1410,2016,RS,Senate,2016-04-01,Introduced In Senate - Assigned to Appropriations,5
HB16-1410,2016,RS,Senate,2016-04-04,Senate Committee on Appropriations Refer Unamended - Consent Calendar to Senate Committee of the Whole,6
HB16-1410,2016,RS,Senate,2016-04-06,Senate Second Reading Passed - No Amendments,7
HB16-1410,2016,RS,Senate,2016-04-07,Senate Third Reading Passed - No Amendments,8
HB16-1410,2016,RS,House,2016-04-22,Signed by the Speaker of the House,9
HB16-1410,2016,RS,Senate,2016-04-25,Signed by the President of the Senate,10
HB16-1410,2016,RS,Governor,2016-04-25,Sent to the Governor,11
HB16-1410,2016,RS,Governor,2016-05-04,Governor Signed,12
HB16-1411,2016,RS,House,2016-03-28,Introduced In House - Assigned to Appropriations,1
HB16-1411,2016,RS,House,2016-03-29,House Committee on Appropriations Refer Amended to House Committee of the Whole,2
HB16-1411,2016,RS,House,2016-03-31,House Second Reading Passed with Amendments - Committee,3
HB16-1411,2016,RS,House,2016-04-01,House Third Reading Passed - No Amendments,4
HB16-1411,2016,RS,Senate,2016-04-01,Introduced In Senate - Assigned to Appropriations,5
HB16-1411,2016,RS,Senate,2016-04-04,Senate Committee on Appropriations Refer Amended to Senate Committee of the Whole,6
HB16-1411,2016,RS,Senate,2016-04-06,Senate Second Reading Passed with Amendments - Committee,7
HB16-1411,2016,RS,Senate,2016-04-07,Senate Third Reading Passed with Amendments - Floor,8
HB16-1411,2016,RS,House,2016-04-11,House Considered Senate Amendments - Result was to Concur - Repass,9
HB16-1411,2016,RS,House,2016-04-22,Signed by the Speaker of the House,10
HB16-1411,2016,RS,Senate,2016-04-25,Signed by the President of the Senate,11
HB16-1411,2016,RS,Governor,2016-04-25,Sent to the Governor,12
HB16-1411,2016,RS,Governor,2016-05-04,Governor Signed,13
HB16-1412,2016,RS,House,2016-03-28,Introduced In House - Assigned to Appropriations,1
HB16-1412,2016,RS,House,2016-03-29,House Committee on Appropriations Refer Amended to House Committee of the Whole,2
HB16-1412,2016,RS,House,2016-03-31,House Second Reading Laid Over to 06/01/2016 - No Amendments,3
HB16-1413,2016,RS,House,2016-03-28,Introduced In House - Assigned to Appropriations,1
HB16-1413,2016,RS,House,2016-03-29,House Committee on Appropriations Refer Unamended to House Committee of the Whole,2
HB16-1413,2016,RS,House,2016-03-31,House Second Reading Passed - No Amendments,3
HB16-1413,2016,RS,House,2016-04-01,House Third Reading Passed - No Amendments,4
HB16-1413,2016,RS,Senate,2016-04-01,Introduced In Senate - Assigned to Appropriations,5
HB16-1413,2016,RS,Senate,2016-04-04,Senate Committee on Appropriations Refer Unamended - Consent Calendar to Senate Committee of the Whole,6
HB16-1413,2016,RS,Senate,2016-04-06,Senate Second Reading Passed - No Amendments,7
HB16-1413,2016,RS,Senate,2016-04-07,Senate Third Reading Passed - No Amendments,8
HB16-1413,2016,RS,House,2016-04-22,Signed by the Speaker of the House,9
HB16-1413,2016,RS,Senate,2016-04-25,Signed by the President of the Senate,10
HB16-1413,2016,RS,Governor,2016-04-25,Sent to the Governor,11
HB16-1413,2016,RS,Governor,2016-05-04,Governor Signed,12
HB16-1414,2016,RS,House,2016-03-28,Introduced In House - Assigned to Appropriations,1
HB16-1414,2016,RS,House,2016-03-29,House Committee on Appropriations Refer Amended to House Committee of the Whole,2
HB16-1414,2016,RS,House,2016-03-31,"House Second Reading Passed with Amendments - Committee, Floor",3
HB16-1414,2016,RS,House,2016-04-01,House Third Reading Passed - No Amendments,4
HB16-1414,2016,RS,Senate,2016-04-01,Introduced In Senate - Assigned to Appropriations,5
HB16-1414,2016,RS,Senate,2016-04-04,Senate Committee on Appropriations Refer Amended to Senate Committee of the Whole,6
HB16-1414,2016,RS,Senate,2016-04-06,"Senate Second Reading Passed with Amendments - Committee, Floor",7
HB16-1414,2016,RS,Senate,2016-04-07,Senate Third Reading Passed with Amendments - Floor,8
HB16-1414,2016,RS,House,2016-04-11,House Considered Senate Amendments - Result was to Concur - Repass,9
HB16-1414,2016,RS,House,2016-04-22,Signed by the Speaker of the House,10
HB16-1414,2016,RS,Senate,2016-04-25,Signed by the President of the Senate,11
HB16-1414,2016,RS,Governor,2016-04-25,Sent to the Governor,12
HB16-1414,2016,RS,Governor,2016-05-04,Governor Signed,13
HB16-1415,2016,RS,House,2016-03-28,Introduced In House - Assigned to Appropriations,1
HB16-1415,2016,RS,House,2016-03-29,House Committee on Appropriations Refer Amended to House Committee of the Whole,2
HB16-1415,2016,RS,House,2016-03-31,House Second Reading Passed with Amendments - Committee,3
HB16-1415,2016,RS,House,2016-04-01,House Third Reading Passed - No Amendments,4
HB16-1415,2016,RS,Senate,2016-04-01,Introduced In Senate - Assigned to Appropriations,5
HB16-1415,2016,RS,Senate,2016-04-04,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,6
HB16-1415,2016,RS,Senate,2016-04-06,Senate Second Reading Passed with Amendments - Floor,7
HB16-1415,2016,RS,Senate,2016-04-07,Senate Third Reading Passed - No Amendments,8
HB16-1415,2016,RS,House,2016-04-11,House Considered Senate Amendments - Result was to Not Concur - Request Conference Committee,9
HB16-1415,2016,RS,Senate,2016-04-15,Senate Consideration of First Conference Committee Report result was to Adopt Committee Report - Repass,10
HB16-1415,2016,RS,House,2016-04-15,House Consideration of First Conference Committee Report result was to Adopt Committee Report - Repass,11
HB16-1415,2016,RS,House,2016-04-26,Signed by the Speaker of the House,12
HB16-1415,2016,RS,Senate,2016-04-27,Signed by the President of the Senate,13
HB16-1415,2016,RS,Governor,2016-04-27,Sent to the Governor,14
HB16-1415,2016,RS,Governor,2016-05-04,Governor Signed,15
HB16-1416,2016,RS,House,2016-03-28,Introduced In House - Assigned to Appropriations,1
HB16-1416,2016,RS,House,2016-03-29,House Committee on Appropriations Refer Unamended to House Committee of the Whole,2
HB16-1416,2016,RS,House,2016-03-31,House Second Reading Passed with Amendments - Floor,3
HB16-1416,2016,RS,House,2016-04-01,House Third Reading Passed - No Amendments,4
HB16-1416,2016,RS,Senate,2016-04-01,Introduced In Senate - Assigned to Appropriations,5
HB16-1416,2016,RS,Senate,2016-04-04,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,6
HB16-1416,2016,RS,Senate,2016-04-06,Senate Second Reading Passed - No Amendments,7
HB16-1416,2016,RS,Senate,2016-04-07,Senate Third Reading Passed - No Amendments,8
HB16-1416,2016,RS,House,2016-04-08,Signed by the Speaker of the House,9
HB16-1416,2016,RS,Senate,2016-04-11,Signed by the President of the Senate,10
HB16-1416,2016,RS,Governor,2016-04-11,Sent to the Governor,11
HB16-1416,2016,RS,Governor,2016-04-14,Governor Signed,12
HB16-1417,2016,RS,House,2016-03-28,Introduced In House - Assigned to Appropriations,1
HB16-1417,2016,RS,House,2016-03-29,House Committee on Appropriations Refer Unamended to House Committee of the Whole,2
HB16-1417,2016,RS,House,2016-03-31,House Second Reading Passed - No Amendments,3
HB16-1417,2016,RS,House,2016-04-01,House Third Reading Passed - No Amendments,4
HB16-1417,2016,RS,Senate,2016-04-01,Introduced In Senate - Assigned to Appropriations,5
HB16-1417,2016,RS,Senate,2016-04-04,Senate Committee on Appropriations Refer Unamended - Consent Calendar to Senate Committee of the Whole,6
HB16-1417,2016,RS,Senate,2016-04-06,Senate Second Reading Passed - No Amendments,7
HB16-1417,2016,RS,Senate,2016-04-07,Senate Third Reading Reconsidered - No Amendments,8
HB16-1417,2016,RS,Senate,2016-04-07,Senate Third Reading Passed - No Amendments,9
HB16-1417,2016,RS,House,2016-04-22,Signed by the Speaker of the House,10
HB16-1417,2016,RS,Senate,2016-04-25,Signed by the President of the Senate,11
