bill_number,session,session_type,bill_type,title,keywords,status,primary_sponsors,sponsors,cosponsors,house_committee,senate_committee,long_title,summary,bill_url
SB20-150,2020,RS,Bill,Adopt Renewable Natural Gas Standard,Energy,Introduced; Lost,Senator Chris Hansen; Senator Don Coram; Representative Jeni Arndt; Representative Marc Catlin,,Sen. J. Bridges; Sen. L. Crowder; Sen. K. Donovan; Sen. S. Fenberg; Sen. R. Fields; Sen. L. Garcia; Sen. B. Pettersen; Sen. K. Priola; Sen. T. Story; Sen. N. Todd; Sen. F. Winter,Energy & Environment,Transportation & Energy,"Concerning adoption of a renewable natural gas standard, and, in connection therewith, making an appropriation.","The bill requires the public utilities commission to adopt by rule, no later than July 31, 2021, renewable natural gas programs for large natural gas utilities (those that have at least 200,000 250,000 customer accounts in Colorado) and small natural gas utilities (those that have fewer than 200,000 250,000 customer accounts in Colorado). Municipally owned natural gas utilities may, but need not, participate in a renewable natural gas program. The rules must include reporting requirements and a process for natural gas utilities to fully recover prudently incurred costs associated with the large and small renewable natural gas programs. ""Renewable natural gas"" is defined to mean any of the following products processed to meet pipeline quality standards or transportation fuel-grade requirements or delivered by an alternative energy carrier : Biogas that is blended with, or substituted for, geologic natural gas; Hydrogen gas derived from renewable energy sources; or Methane gas derived from any combination of biogas; hydrogen gas or carbon oxides derived from renewable energy sources; waste carbon dioxide; coalbed methane resulting from human activity; naturally occurring coalbed deposits; a municipal solid waste landfill; waste tire or municipal solid waste pyrolysis; or biogas recovery from manure management systems and anaerobic digesters ; or the decomposition of organic food waste . If a large natural gas utility's total incremental annual cost to meet the targets of the large renewable natural gas program exceeds 5% 2% of the large natural gas utility's total revenue requirement for a particular year, the large natural gas utility shall not make additional qualified investments under the large renewable natural gas program for that year without approval from the commission. The bill establishes the following portfolio targets for the percentage of gas purchased by large natural gas utilities that is renewable natural gas: By January 1, 2025, at least 5% must be renewable natural gas; By January 1, 2030, at least 10% must be renewable natural gas; and On and after January 1, 2035, at least 15% must be renewable natural gas. Small natural gas utilities may opt in to the small renewable natural gas program as established by the commission by rule. The rule must include tradeable credits and a rate cap limiting the small natural gas utility's costs of procuring renewable natural gas from third parties and qualified investments in renewable natural gas infrastructure. The bill appropriates $83,555 from the fixed utilities cash fund to the department of regulatory agencies for use by the public utilities commission to implement the bill. (Note: Italicized words indicate new material added to the original summary; dashes through words indicate deletions from the original summary.) (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/SB20-150
SB20-151,2020,RS,Bill,Administration Of The RTD Regional Transportation District,Transportation & Motor Vehicles,Introduced; Lost,Senator Jack Tate; Senator Robert Rodriguez; Representative Dominique Jackson; Representative Colin Larson,,,,Transportation & Energy,Concerning the administration of the regional transportation district.,"The bill modifies the ""Regional Transportation District Act"" (Act) as follows: Provides factors for the regional transportation district (district) to consider in making decisions about services, route planning, and rates; Prohibits the district from discriminating against people with disabilities in the provision of transportation services and prohibits discrimination against an individual on the basis of race, color, ethnicity, or national origin in the provision of transportation services. A person who is the subject of a violation of the prohibition can bring a civil suit in state district court. Authorizes the transportation legislation review committee to review the district's compliance with the Act, requires the district to comply with requests for information, and requires the committee to hear public testimony concerning the district's compliance with the prohibitions on discrimination; Adds 2 additional voting board members to be appointed by the governor for 3-year terms, one to represent constituents with disabilities and one with experience in equitable transportation planning; Adds the state treasurer and the executive director of the department of transportation as nonvoting ex-officio members of the board; Establishes contribution limits in the ""Fair Campaign Practices Act"" for candidates for the board of directors of the district; Requires the board to meet monthly instead of quarterly and to live broadcast its meetings whenever practicable, requires members to be physically present to vote except in the case of a documented medical condition, allows the board to adopt procedures related to the removal of an elected or appointed member, and requires the board to adopt procedures to reduce the compensation of a member who is absent from the member's official duties; Allows the district to provide commercial and retail services at its facilities; Requires the state auditor to conduct audits of the district's pension plans and unfunded pension liability, the district's organization structure and compensation, and the cost-efficiency and effectiveness of the district's competitive vehicular services policies; Provides whistle-blower protections to employees of the district and of entities contracting with the district, includes the district within the scope of the state auditor's fraud hotline, makes the district's directors and certain employees subject to ethics requirements of the state constitution, and clarifies that the district is subject to existing codes of conduct for public employees; and Amends other provisions related to the administration of the district. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/SB20-151
SB20-152,2020,RS,Bill,Correct Senate Bill 19-263 Effective Date Error,State Revenue & Budget; Transportation & Motor Vehicles,Introduced; Passed; Became Law,Senator Rachel Zenzinger; Senator Rob Woodward; Representative Donald Valdez,Sen. D. Moreno; Sen. J. Tate; Rep. J. Arndt; Rep. H. McKean; Rep. K. Van Winkle,Sen. C. Hansen; Rep. M. Froelich; Rep. E. Hooton; Rep. T. Kraft-Tharp; Rep. M. Snyder,Transportation & Local Government,Transportation & Energy,Concerning correction of the effective date clause of Senate Bill 19-263 for the purpose of ensuring that the bill accomplishes its intended legal effect of eliminating the requirement that the state treasurer execute lease-purchase agreements to fund transportation projects during the 2020-21 and 2021-22 state fiscal years if a referred ballot issue that authorizes the state to issue transportation revenue anticipation notes is approved at the 2020 general election.,"The state treasurer is required to execute up to $500 million of lease-purchase agreements in each of the 2020-21 and 2021-22 state fiscal years for the purpose of funding transportation projects. A statewide ballot issue will be referred to the voters at the 2020 general election as required by Senate Bill 19-263 (SB 263) and will, if approved, authorize the state to issue up to $1.837 billion of transportation revenue anticipation notes (TRANs) for the purpose of funding transportation projects. When enacting SB 263, the general assembly intended that, upon approval of the ballot issue, the TRANs authorized would replace the lease-purchase agreements as a source of funding for transportation projects. However, due to an error in the effective date clause of SB 263, if the TRANs are approved, the state treasurer will still be required to execute the lease-purchase agreements. The act corrects the error and thereby ensures that approval of the ballot issue stops the issuance of the lease-purchase agreements. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/SB20-152
SB20-153,2020,RS,Bill,Water Resource Financing Enterprise,Water,Introduced; Lost,Senator Don Coram,,,,Agriculture & Natural Resources,Concerning the creation of an enterprise that is exempt from the requirements of section 20 of article X of the state constitution to administer a fee-based water resources financing program.,"The bill creates the water resources financing enterprise (enterprise). The board of the enterprise (board) consists of the board of directors of the Colorado water resources and power development authority and the Colorado water conservation board. The enterprise will provide financing to ""water providers"", defined to include drinking water suppliers, wastewater treatment suppliers, and raw water suppliers. Raw water suppliers are limited to those that provide raw water for treatment and use as drinking water. Customers of drinking water suppliers will pay a fee to the supplier, who will transmit it to the enterprise to be used for the financing. The fee is 25 cents per 1,000 gallons of drinking water delivered per month to each metered connection in a drinking water supplier's public water system, collected after the first 4,000 gallons of drinking water delivered per month to an individual metered connection. The board may adjust the fee based on inflation and equity concerns for large nonresidential customers and customers who pay tiered rates that start higher than 4,000 gallons per month. The enterprise can provide financing for grants, loans, and in-kind technical assistance in arranging third-party financing. In determining whether to provide financing, the board shall consider the following factors: A water provider's ability to pay, including whether the water provider has sought or received other financial assistance; Whether a water provider is subject to noncompliance or increased requirements related to the provision of raw water, drinking water, water treatment, or wastewater treatment; Whether the proposed use of financing relates to a project identified in and in furtherance of the state water plan; and The geographic location and demographic characteristics of the water provider and its customers. The enterprise shall provide, and a water provider may use, the financing only: In connection with the provision of raw water, drinking water, water treatment, or wastewater treatment; and For feasibility studies, consulting, planning, permitting, and construction of infrastructure and water conservation projects and related recreational, hydroelectric, and flood control facilities, including necessary enlargement and rehabilitation of facilities but excluding maintenance and operation. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/SB20-153
SB20-154,2020,RS,Bill,Bring Own Wine Into Restaurants,"Liquor, Tobacco, & Marijuana",Introduced; Lost,Senator Kerry Donovan,,,,"Business, Labor, & Technology",Concerning requiring certain establishments that are licensed to sell alcohol beverages for on-premises consumption to allow a customer to bring one bottle of wine into the licensed premises for consumption on the premises.,"The bill requires an establishment that holds a hotel and restaurant license to sell alcohol beverages for consumption on the premises to allow a customer of the licensee who is at least 21 years of age to bring one container containing up to 750 milliliters of vinous liquor into the licensed premises where meals are actually and regularly served for the on-premises consumption by the costumer or the customer and the customer's companions who are also at least 21 years of age during a meal that the customer, and the companions of the customer, if any, have ordered from the licensee, unless: The customer has brought a container of vinous liquor into the licensed premises in the previous 24 hours; The licensee or any agent of the licensee reasonably believes that the customer is under the influence of alcohol or drugs; The licensee has ceased serving meals for the day or is preparing to cease serving meals for the day; or The licensee reasonably believes that the customer has committed any of certain unlawful acts on the licensed premises. The bill allows a customer to reseal and remove from the licensed premises an opened container of partially consumed vinous liquor that the customer brought into the licensed premises. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/SB20-154
SB20-155,2020,RS,Bill,Keep Presumption Noninjury Well On Divided Land,Water,Introduced; Passed; Became Law,Senator Jerry Sonnenberg; Representative Rod Pelton,,Sen. J. Bridges; Sen. J. Cooke; Sen. L. Crowder; Sen. K. Donovan; Sen. L. Garcia; Sen. B. Gardner; Sen. D. Hisey; Sen. P. Lee; Sen. P. Lundeen; Sen. V. Marble; Sen. D. Moreno; Sen. B. Rankin; Sen. R. Rodriguez; Sen. R. Scott; Sen. J. Smallwood; Sen. J. Tate; Sen. N. Todd; Rep. J. Arndt; Rep. R. Bockenfeld; Rep. R. Champion; Rep. D. Esgar; Rep. L. Liston; Rep. J. McCluskie; Rep. H. McKean; Rep. B. McLachlan; Rep. D. Roberts; Rep. M. Soper; Rep. D. Valdez; Rep. P. Will; Rep. S. Woodrow; Rep. M. Young,Rural Affairs & Agriculture,Agriculture & Natural Resources,Concerning the continued presumption of noninjury to water rights regarding the use of an exempt well for domestic purposes after the land on which the well is located has been divided into multiple parcels.,"Under current law, a well that is exempt from the state engineer's administration and is used for domestic purposes is afforded a rebuttable presumption that the use of the well will not cause material injury to others' vested water rights or to any other existing well. If the land on which the exempt well is located is later divided into multiple parcels, the well loses that presumption. The act maintains the presumption of noninjury to vested water rights or other wells when the land on which the well is located is later divided and use of the well continues to meet certain requirements. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/SB20-155
SB20-156,2020,RS,Bill,Protecting Preventive Health Care Coverage,Health Care & Health Insurance; Public Health,Introduced; Lost,Senator Brittany Pettersen; Senator Dominick Moreno; Representative Daneya Esgar; Representative Kyle Mullica,,,,Health & Human Services,"Concerning services related to preventive health care, and, in connection therewith, requiring coverage for certain preventive measures, screenings, and treatments that are administered, dispensed, or prescribed by health care providers and facilities.","The bill codifies a number of preventive health care services currently required to be covered by health insurance carriers pursuant to the federal ""Patient Protection and Affordable Care Act"" and adds them to the current list of services required to be covered by Colorado health insurance carriers, which services are not subject to policy deductibles, copayments, or coinsurance. The bill expands certain preventive health care services to include osteoporosis screening, urinary incontinence screening, and screening and treatment of a sexually transmitted infection (STI). Current law requires a health care provider or facility to perform a diagnostic exam for an STI and subsequently prescribe treatment for an STI at the request of a minor patient. The bill allows a health care provider to administer, dispense, or prescribe preventive measures or medications where applicable. The consent of a parent is not a prerequisite for a minor to receive preventive care, but a health care provider shall counsel the minor on the importance of bringing the minor's parent or legal guardian into the minor's confidence regarding the services. Current law requires the executive director of the department of health care policy and financing to authorize reimbursement for medical or diagnostic services provided by a certified family planning clinic. The bill defines family planning services and authorizes reimbursement for family planning services. The bill allows staffing by medical professionals to be accomplished through telemedicine. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/SB20-156
SB20-157,2020,RS,Bill,Vacation Of Roadway By Municipality Or County,Transportation & Motor Vehicles,Introduced; Lost,Senator Robert Rodriguez,,,,Local Government,Concerning authorization for a municipality or county to charge fair market value for vacation of all or a portion of a public roadway.,"Under current law, when a municipality or a county vacates all or a portion of a roadway, title to the vacated land within the roadway automatically vests, without the payment of compensation to the county or municipality for the fair market value of the vacated land and with limited exceptions, in the owners of abutting land. The bill authorizes a county or municipality to condition vacation of all or a portion of a roadway upon payment to the county or municipality of fair market value for the land included within the roadway or portion of a roadway by any person in whom title to the land being vacated will vest upon vacation. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/SB20-157
SB20-158,2020,RS,Bill,Professional Training For Educators,Education & School Finance (Pre & K-12),Introduced; Passed; Became Law,Senator Nancy Todd; Representative Barbara McLachlan; Representative James Wilson,,Sen. J. Bridges; Sen. R. Fields; Sen. J. Gonzales; Sen. P. Lee; Sen. D. Moreno; Sen. B. Pettersen; Sen. K. Priola; Sen. T. Story; Sen. J. Tate; Sen. R. Zenzinger; Rep. S. Bird; Rep. B. Buentello; Rep. L. Cutter; Rep. M. Duran; Rep. D. Esgar; Rep. T. Exum; Rep. M. Froelich; Rep. S. Gonzales-Gutierrez; Rep. M. Gray; Rep. L. Herod; Rep. E. Hooton; Rep. D. Jackson; Rep. C. Kipp; Rep. J. McCluskie; Rep. D. Michaelson Jenet; Rep. K. Mullica; Rep. D. Roberts; Rep. S. Sandridge; Rep. J. Singer; Rep. M. Snyder; Rep. B. Titone; Rep. A. Valdez; Rep. D. Valdez; Rep. M. Young,Education,Education,Concerning measures related to providing professional training for educators.,"The act makes changes to the assistance programs that are designed to increase the number of educators within the state, especially in rural school districts, by: Expanding the educator loan forgiveness program by making it available to individuals who graduate from any preparation program that leads to educator licensure and removing the limitation of no more than 100 new participants per year; Clarifying that a stipend provided to teacher candidates in rural areas does not constitute student financial assistance; Clarifying that a teaching fellow may choose to have a teaching fellowship program stipend awarded as student financial assistance or wages for employment; Authorizing stipends for teachers employed by a rural school, rural school district, or rural board of cooperative services who seek additional license endorsements or a master's degree to meet a faculty need; and Specifying percentages for allocating funding among various programs that provide stipends for teacher candidates, teachers completing alternative licensing programs, and teachers in rural school districts. The act amends the program requirements that the department of higher education and the Colorado commission on higher education (commission) must review when approving educator preparation programs (programs). With the passage of the act, after reviewing a program, the commission, in addition to approving the program, placing the program on probation status, or terminating the program, may grant the program conditional approval. The commission must adopt policies regarding how long a program may remain on conditional approval or probation and how a program is moved from one approval level to another. A program that receives conditional approval may continue accepting new students, but a program on probationary status cannot accept new students. After reviewing the content of a program to ensure the content prepares teachers to meet the teacher quality standards and qualify for licensure, the state board of education (state board) may now recommend that the program be placed on conditional approval or probation. The commission must work with the state board in determining the status of educator preparation programs. The act requires the department of higher education, by October 1, 2020, to post information on the department's website describing the various programs and pathways in Colorado that lead to teacher licensure. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/SB20-158
SB20-159,2020,RS,Bill,Global Warming Potential For Public Project Materials,State Government,Introduced; Lost,Senator Chris Hansen,,,,Transportation & Energy,Concerning measures to limit the global warming potential for certain materials used in public projects.,"The department of personnel (department) is required to establish a maximum acceptable global warming potential for each category of eligible materials used in a public project. The bill specifies which building materials are eligible materials. The department is required to set the maximum acceptable global warming potential at the industry average of facility-specific global warming potential emissions for that material and to express it as a number that states the maximum acceptable facility-specific global warming potential for each category of eligible materials. The department is required to submit a report to the general assembly regarding the method it used to develop the maximum global warming potential for each category of eligible materials and may make periodic downward adjustments to the number to reflect industry improvements. For invitations for bid for public projects issued after a certain date, the contractor that is awarded the contract is required to submit to the contracting agency of government a current facility-specific environmental product declaration for each eligible material proposed to be used in the public project. A contracting agency of government is required to include in a specification for bids for a public project that the facility-specific global warming potential for any eligible material that will be used in the project shall not exceed the maximum acceptable global warming potential for that material determined by the department. A contractor that is awarded a contract for a public project is prohibited from installing any eligible material on the project until the contractor submits a facility-specific environmental product declaration for that material. The bill specifies that in administering the requirements of the bill, an agency of government is required to strive to achieve a continuous reduction of greenhouse gas emissions over time. The department is required to submit a report to the general assembly regarding the implementation of the bill. The bill includes the facility-specific global warming potential for each eligible material that will be used in the project and the cost of avoided emissions for the project in the factors to be considered when making an award determination for a competitive sealed best value bid. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/SB20-159
SB20-160,2020,RS,Bill,Require Movie Theaters To Provide Open Captioning,Business & Economic Development,Introduced; Lost,Senator Nancy Todd; Senator Joann Ginal,,,,"Business, Labor, & Technology",Concerning provision of open captioning services in movie theaters.,"The bill requires a place of public accommodation that owns, leases, leases to, or operates a movie theater in more than 2 locations in the state to provide open captioning during at least 2 showings per week of each movie that is produced and offered with open movie captioning. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/SB20-160
SB20-161,2020,RS,Bill,Pretrial Release,"Crimes, Corrections, & Enforcement",Introduced; Lost,Senator Pete Lee; Senator Bob Gardner; Representative Leslie Herod; Representative Matt Soper,,,,Judiciary,"Concerning pretrial release, and, in connection therewith, requiring a pretrial release assessment process, an administrative order for immediate pretrial release without monetary conditions, and a pretrial services program.","The bill requires each judicial district to implement a pretrial release assessment process to assess arrested persons as soon as practicable but no later than 24 hours after admission to a detention facility. Each judicial district shall also adopt written criteria in an administrative order allowing for the immediate pretrial release of certain arrested persons on a summons or an unsecured personal recognizance bond without any monetary condition after a pretrial release assessment is completed and without an initial hearing before the court. The division of criminal justice in the department of public safety (DCJ) shall develop statewide standards and guidelines for the development of the pretrial release assessment process, the written criteria for immediate pretrial release, and standards for the setting of the type of bond and conditions of release. The DCJ shall also compile an inventory of approved pretrial risk assessment instruments available for use in Colorado. By October 1, 2022, and every October 1 thereafter, the DCJ shall evaluate the outcome of the bond setting process, including the type of bond set, the amount of any secured or unsecured monetary condition of bond, and any other conditions of release, if available, for bias on the basis of race, ethnicity, or gender by judicial district. Beginning April 1, 2021, if a person is not released without a monetary bond pursuant to an administrative order, the court shall hold a hearing as soon as practicable to determine bond and the conditions of release. The bill creates a presumption that a person will be released without any monetary conditions of release. The court is required to use specified criteria in determining the bond and conditions of release. The bill specifies the types of bond that the court can order including: An unsecured personal recognizance bond; An unsecured personal recognizance bond with additional nonmonetary conditions of release; A bond with a monetary condition; or A bond with secured real estate conditions. The bill specifies the required conditions of release and permissive conditions of release. The bill requires all counties to develop a pretrial services program by April 1, 2021, which is approved by the chief judge of the judicial district where the county is located. The pretrial services program shall use a pretrial risk assessment instrument approved by the DCJ. Each pretrial services program shall provide an annual report to the department of public safety, which shall provide a report to specified legislative committees. The bill creates a pretrial services fund to provide counties with funds to operate or assist in the operation of a pretrial services program. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/SB20-161
SB20-162,2020,RS,Bill,Changes Related To Federal Family First Policy,Children & Domestic Matters; Human Services,Introduced; Passed; Became Law,Senator Bob Rankin; Senator Dominick Moreno; Representative Serena Gonzales-Gutierrez; Representative Kim Ransom,,Sen. L. Crowder; Sen. J. Ginal; Sen. J. Gonzales; Sen. P. Lee; Sen. K. Priola; Sen. J. Tate; Sen. N. Todd; Sen. R. Zenzinger; Rep. K. Becker; Rep. S. Bird; Rep. J. Buckner; Rep. B. Buentello; Rep. L. Cutter; Rep. C. deGruy Kennedy; Rep. M. Duran; Rep. D. Esgar; Rep. T. Exum; Rep. D. Jackson; Rep. S. Jaquez Lewis; Rep. L. Liston; Rep. S. Lontine; Rep. J. McCluskie; Rep. J. Melton; Rep. D. Michaelson Jenet; Rep. K. Mullica; Rep. E. Sirota; Rep. M. Snyder; Rep. T. Sullivan; Rep. K. Tipper; Rep. B. Titone; Rep. A. Valdez; Rep. D. Valdez; Rep. K. Van Winkle; Rep. S. Woodrow; Rep. M. Young,Public Health Care & Human Services,Judiciary,"Concerning updating Colorado's statutory provisions related to foster care prevention services in the context of the federal ""Family First Prevention Services Act"", and, in connection therewith, making an appropriation.","The act updates Colorado's statutory provisions related to foster care prevention services and supports (prevention services) in the context of the federal ""Family First Prevention Services Act"", including: Updating the definition of ""kin"" to ensure that kin are eligible for prevention services; Updating the definition of ""qualified individual"" to clarify eligibility; Clarifying the elements of reviews of qualified residential treatment program placements (placements) to ensure that the placement of children, juveniles, and youth are reviewed initially by the court and not by the administrative review division; Updating language referring to children to include juveniles and youth to ensure that delinquent youth are also identified as a population that is eligible for prevention services and meet the requirements for placements; Adding information about prevention services and the authority of county departments of human or social services to provide prevention services; Requiring that when a youth is committed to the state department of human services, the court shall make additional findings to ensure the commitment is not the result of a lack of available appropriate placements; Adding requirements to a court to make specific findings when it deviates from the assessor's recommendation of a placement; Setting a new requirement that residential child care facilities must renew licenses annually; and Requiring the existing delivery of the child welfare services task force to make recommendations on the reduction of state reimbursements for certain out-of-home placements on or before December 15, 2020. The act makes the following appropriations for the 2020-21 state fiscal year: $936,412 is reduced from the general fund and increased from the reappropriated funds for the department of human services executive director's office for employment and regulatory affairs; $546,652 is appropriated to the department of human services executive director's office for legal services and the administrative review unit; $91,039 in anticipated federal funds is appropriated to the office of information technology services for Colorado trails and the division of child welfare for administration; $242,250 is appropriated to the office of the governor for department of human services information technology; $38,376 is appropriated to the department of law for department of human services legal services; $211,200 is appropriated to the judicial department for office of the child's representative personal services; and $178,560 is appropriated to the judicial department for respondent parents' counsel personal services. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/SB20-162
SB20-163,2020,RS,Bill,School Entry Immunization,Health Care & Health Insurance,Introduced; Passed; Became Law,Senator Julie Gonzales; Senator Kevin Priola; Representative Kyle Mullica; Representative Dylan Roberts,,Sen. J. Bridges; Sen. J. Danielson; Sen. S. Fenberg; Sen. C. Hansen; Sen. P. Lee; Sen. D. Moreno; Sen. R. Rodriguez; Sen. T. Story; Sen. N. Todd; Rep. J. Arndt; Rep. K. Becker; Rep. A. Benavidez; Rep. S. Bird; Rep. J. Buckner; Rep. B. Buentello; Rep. Y. Caraveo; Rep. C. deGruy Kennedy; Rep. M. Duran; Rep. D. Esgar; Rep. A. Garnett; Rep. M. Gray; Rep. L. Herod; Rep. D. Jackson; Rep. S. Jaquez Lewis; Rep. C. Kipp; Rep. T. Kraft-Tharp; Rep. S. Lontine; Rep. J. McCluskie; Rep. E. Sirota; Rep. K. Tipper; Rep. A. Valdez; Rep. S. Woodrow,Health & Insurance,Health & Human Services,"Concerning the modernization of the school entry immunization process, and, in connection therewith, making an appropriation.","The act codifies a definition of ""nonmedical exemption"" to mean an immunization exemption based upon a religious belief whose teachings are opposed to immunizations or a personal belief that is opposed to immunizations. The act requires the department of public health and environment (department) to develop standardized forms and a submission process for persons who want to claim a nonmedical exemption for an immunization for a religious or personal belief. A person who wants to claim a nonmedical exemption for an immunization can do so by submitting to the school either: A certificate of completion of the online education module; or A certificate of nonmedical exemption. The act requires the department to annually evaluate the state's immunization practices, including an examination of best practices and guidelines recommended by the advisory committee on immunization practices. The state board of health may update the state's immunization practices pursuant to the annual evaluation. The act creates a vaccinated children standard, whereby the immunization rate goal for every school is 95% of the student population to be vaccinated. The act requires the department to amend an immunization document it currently publishes annually to include information about the vaccinated children standard. Every school shall publish its immunization rate and exemption rate for the measles, mumps, and rubella vaccine on the document and annually distribute it to the parents, legal guardians, and students of the school. The act requires, as applicable, a practitioner who is a licensed physician, physician assistant, advanced practice nurse, or person authorized to administer immunizations within their scope of practice to students to submit immunization, medical, or nonmedical exemption data to the immunization tracking system. The practitioner is not subject to a regulatory sanction for noncompliance. The act appropriates $41,906 from the general fund to the department of public health and environment for the following uses: $31,884 for use by the environmental epidemiology division for program costs and an additional 0.1 FTE; and $10,022 for the purchase of information technology services, which is reappropriated to the office of the governor for use by the office of information technology. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/SB20-163
SB20-164,2020,RS,Bill,Treatment Dogs And Cats In Shelters And Rescues,Agriculture,Introduced; Lost,Senator Joann Ginal; Senator Rhonda Fields; Representative Monica Duran; Representative Alex Valdez,,Sen. S. Fenberg; Sen. T. Story; Sen. J. Tate,Rural Affairs & Agriculture,Agriculture & Natural Resources,Concerning the care of pet animals in the custody of certain pet animal facilities.,"The bill specifies the standard of care that each animal shelter and pet animal rescue is required to provide each dog and cat held in its custody. The bill also requires each animal shelter and pet animal rescue to adopt out each dog and cat in its custody, return the animal to its owner, or transfer it to another animal shelter or pet animal rescue if the dog or cat: Exhibits no signs of illness or injury or exhibits signs of illness or injury for which there is a realistic prognosis for a good quality of life; Demonstrates a willingness to interact socially with humans; and Has not exhibited behavior that is likely to result in bodily injury or death to another animal or human being. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/SB20-164
SB20-165,2020,RS,Bill,Honoring Carrie Ann Lucas,State Government,Introduced; Lost,Senator Jessie Danielson; Representative Mary Young; Representative Barbara McLachlan,,Sen. J. Bridges; Sen. L. Crowder; Sen. K. Donovan; Sen. S. Fenberg; Sen. R. Fields; Sen. L. Garcia; Sen. J. Ginal; Sen. J. Gonzales; Sen. C. Hansen; Sen. D. Moreno; Sen. B. Pettersen; Sen. R. Rodriguez; Sen. T. Story; Sen. N. Todd; Sen. A. Williams; Sen. F. Winter; Sen. R. Zenzinger,Public Health Care & Human Services,Health & Human Services,"Concerning the ""Carrie Ann Lucas Parental Rights for People with Disabilities Act"".","In honor and memory of Carrie Ann Lucas, the bill names section 24-34-805 of the Colorado Revised Statutes the ""Carrie Ann Lucas Parental Rights for People with Disabilities Act"". (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/SB20-165
SB20-166,2020,RS,Bill,Simplifying Requirements For New Birth Certificate,Public Health,Introduced; Passed; Became Law,Senator Dominick Moreno; Representative Daneya Esgar,,Sen. J. Bridges; Sen. K. Donovan; Sen. S. Fenberg; Sen. R. Fields; Sen. L. Garcia; Sen. J. Ginal; Sen. J. Gonzales; Sen. C. Hansen; Sen. P. Lee; Sen. B. Pettersen; Sen. R. Rodriguez; Sen. T. Story; Sen. N. Todd; Sen. F. Winter; Sen. R. Zenzinger; Rep. J. Arndt; Rep. K. Becker; Rep. S. Bird; Rep. B. Buentello; Rep. Y. Caraveo; Rep. L. Cutter; Rep. C. deGruy Kennedy; Rep. M. Duran; Rep. M. Froelich; Rep. S. Gonzales-Gutierrez; Rep. M. Gray; Rep. L. Herod; Rep. E. Hooton; Rep. D. Jackson; Rep. S. Jaquez Lewis; Rep. C. Kipp; Rep. T. Kraft-Tharp; Rep. S. Lontine; Rep. J. McCluskie; Rep. B. McLachlan; Rep. J. Melton; Rep. D. Michaelson Jenet; Rep. K. Mullica; Rep. D. Roberts; Rep. J. Singer; Rep. E. Sirota; Rep. M. Snyder; Rep. K. Tipper; Rep. B. Titone; Rep. A. Valdez; Rep. M. Weissman; Rep. S. Woodrow; Rep. M. Young,Public Health Care & Human Services,Health & Human Services,Concerning simplifying the requirements for a minor to obtain a new birth certificate from the state registrar.,The act aligns the requirements for a minor to obtain a new birth certificate from the state registrar and a new driver's license or identification card from the department of revenue with the requirements for an adult. A minor must also obtain a statement from a medical or mental health professional confirming that the minor's sex designation does not align with the minor's gender identity. (Note: This summary applies to this bill as enacted.),https://leg.colorado.gov/bills/SB20-166
