"state","year","bill_num","bill_type","num_only","special","special_num","num_bill_mentions","share_cong_mentions","share_state_mentions","source","ex_article_path"
"MO",1989,"hb0548","HB",548,0,NA,1,0,0,"newsbank","MO/1989/03/12/0C9C364D5DACAA80_19890312_0EB04C0D7AC88F24.xml"
"NH",1989,"hb0567","HB",567,0,NA,1,0,0,"newsbank","NH/1989/10/20/0C9C3411E8D2E900_19891020_0F544F9197916350.xml"
"MO",1989,"hb0568","HB",568,0,NA,1,0,0,"newsbank","MO/1989/03/12/0C9C364D5DACAA80_19890312_0EB04C0D7AC88F24.xml"
"TX",1989,"hb0571","HB",571,0,NA,1,0,0,"newsbank","TX/1989/05/09/0C9C30CEEF1DD980_19890509_0EAD896B68E81DA6.xml"
"NH",1989,"hb0575","HB",575,0,NA,2,1,0,"newsbank","NH/1989/08/30/0C9C3411E8D2E900_19890830_0F544F8A4A60CB1A.xml"
"NH",1989,"hb0591","HB",591,0,NA,1,0,0,"newsbank","NH/1989/11/09/0C9C3411E8D2E900_19891109_0F544F9510149213.xml"
"NH",1989,"hb0596","HB",596,0,NA,1,0,0,"newsbank","NH/1989/11/08/0C9C3411E8D2E900_19891108_0F544F94E9F8EC4D.xml"
"LA",1989,"hb0597","HB",597,0,NA,3,0,1,"newsbank","LA/1989/06/14/0C9C307698CA2800_19890614_0EB4755916A637FF.xml"
"PA",1989,"hb0606","HB",606,0,NA,1,0,1,"newsbank","PA/1989/07/28/0C9C352AB17A8D80_19890728_10D8A1C677481E0A.xml"
"LA",1989,"hb0608","HB",608,0,NA,1,0,0,"newsbank","LA/1989/05/30/0C9C307698CA2800_19890530_0EB47555438C4644.xml"
"LA",1989,"hb0613","HB",613,0,NA,1,0,0,"newsbank","LA/1989/06/06/0C9C307698CA2800_19890606_0EB4755735B88FB0.xml"
"NH",1989,"hb0624","HB",624,0,NA,1,0,1,"newsbank","NH/1989/10/12/0C9C3411E8D2E900_19891012_0F544F904E13D143.xml"
"MO",1989,"hb0632","HB",632,0,NA,1,1,1,"newsbank","MO/1989/03/10/0C9C364D5DACAA80_19890310_0EB04C0CA2BCADFB.xml"
"MO",1989,"hb0641","HB",641,0,NA,1,0,0,"newsbank","MO/1989/03/19/0C9C364D5DACAA80_19890319_0EB04C101280571D.xml"
"PA",1989,"hb0650","HB",650,0,NA,1,0,1,"newsbank","PA/1989/04/13/0C9C352AB17A8D80_19890413_10D8A1ADA0B51A25.xml"
"LA",1989,"hb0651","HB",651,0,NA,1,0,0,"newsbank","LA/1989/06/30/0C9C307698CA2800_19890630_0EB4755D64843F41.xml"
"LA",1989,"hb0660","HB",660,0,NA,2,0,0.5,"newsbank","LA/1989/05/24/0C9C307698CA2800_19890524_0EB47553AE44E345.xml"
"LA",1989,"hb0662","HB",662,0,NA,2,0,0.5,"newsbank","LA/1989/05/24/0C9C307698CA2800_19890524_0EB47553AE44E345.xml"
"NH",1989,"hb0665","HB",665,0,NA,2,0,0,"newsbank","NH/1989/09/28/0C9C3411E8D2E900_19890928_0F544F8E3B333C52.xml"
"NH",1989,"hb0670","HB",670,0,NA,1,0,0,"newsbank","NH/1989/11/16/0C9C3411E8D2E900_19891116_0F544F9633669991.xml"
"NH",1989,"hb0674","HB",674,0,NA,1,0,0,"newsbank","NH/1989/10/31/0C9C3411E8D2E900_19891031_0F544F93620A0F55.xml"
"TX",1989,"hb0684","HB",684,0,NA,2,0,0,"newsbank","TX/1989/04/17/0C9C30CEEF1DD980_19890417_0EAD8963E1DD1D0D.xml"
"NH",1989,"hb0686","HB",686,0,NA,1,0,0,"newsbank","NH/1989/09/07/0C9C3411E8D2E900_19890907_0F544F8B3109B17A.xml"
"NH",1989,"hb0690","HB",690,0,NA,1,1,0,"newsbank","NH/1989/11/09/0C9C3411E8D2E900_19891109_0F544F9521A7D483.xml"
"NH",1989,"hb0696","HB",696,0,NA,1,0,0,"newsbank","NH/1989/11/03/0C9C3411E8D2E900_19891103_0F544F9413AEDA41.xml"
"NH",1989,"hb0696","HB",696,1,NA,1,0,0,"newsbank","NH/1989/11/22/0C9C3411E8D2E900_19891122_0F544F972F8FFC04.xml"
"PA",1989,"hb0696","HB",696,0,NA,1,0,0,"newsbank","PA/1989/09/21/0C9C352AB17A8D80_19890921_10D8A1D105ED3BF8.xml"
"MO",1989,"hb0700","HB",700,0,NA,1,0,0,"newsbank","MO/1989/08/29/0C9C364D5DACAA80_19890829_0EB04C46C9AFD675.xml"
"NH",1989,"hb0700","HB",700,0,NA,1,1,0,"newsbank","NH/1989/10/25/0C9C3411E8D2E900_19891025_0F544F92622501A9.xml"
"MO",1989,"hb0704","HB",704,0,NA,1,0,1,"newsbank","MO/1989/05/10/0C9C364D5DACAA80_19890510_0EB04C22277F4F78.xml"
"NH",1989,"hb0705","HB",705,0,NA,2,0,0.5,"newsbank","NH/1989/10/12/0C9C3411E8D2E900_19891012_0F544F904E13D143.xml"
"LA",1989,"hb0719","HB",719,0,NA,1,0,0,"newsbank","LA/1989/06/16/0C9C307698CA2800_19890616_0EB47559F8E8BA1D.xml"
"LA",1989,"hb0731","HB",731,0,NA,1,0,0,"newsbank","LA/1989/06/01/0C9C307698CA2800_19890601_0EB47555DCC3CE41.xml"
"NH",1989,"hb0732","HB",732,0,NA,1,0,0,"newsbank","NH/1989/10/20/0C9C3411E8D2E900_19891020_0F544F918652C883.xml"
"NH",1989,"hb0732","HB",732,1,NA,1,0,0,"newsbank","NH/1989/11/22/0C9C3411E8D2E900_19891122_0F544F972F8FFC04.xml"
"NH",1989,"hb0746","HB",746,0,NA,6,0,0.333333333333333,"newsbank","NH/1989/10/01/0C9C348B80510D00_19891001_0F544F8E8B4C8015.xml"
"TX",1989,"hb0748","HB",748,0,NA,1,0,0,"newsbank","TX/1989/04/03/0C9C30CEEF1DD980_19890403_0EAD895E58BA6427.xml"
"NH",1989,"hb0750","HB",750,0,NA,1,1,0,"newsbank","NH/1989/12/09/0C9C3411E8D2E900_19891209_0F544F99BA202661.xml"
"NH",1989,"hb0756","HB",756,0,NA,1,0,0,"newsbank","NH/1989/10/24/0C9C3411E8D2E900_19891024_0F544F922C621CFB.xml"
"LA",1989,"hb0759","HB",759,1,NA,1,0,0,"newsbank","LA/1989/07/15/0C9C307698CA2800_19890715_0EB47560A6E55BA0.xml"
"NH",1989,"hb0759","HB",759,0,NA,2,0,0,"newsbank","NH/1989/10/05/0C9C3411E8D2E900_19891005_0F544F8F6351C4B6.xml"
"LA",1989,"hb0761","HB",761,0,NA,3,0,0,"newsbank","LA/1989/05/19/0C9C307698CA2800_19890519_0EB475527ACEF93F.xml"
"LA",1989,"hb0772","HB",772,0,NA,2,0,0.5,"newsbank","LA/1989/05/25/0C9C307698CA2800_19890525_0EB47553F993C1A1.xml"
"LA",1989,"hb0780","HB",780,0,NA,1,0,0,"newsbank","LA/1989/05/15/0C9C307698CA2800_19890515_0EB475515CF9B919.xml"
"LA",1989,"hb0782","HB",782,0,NA,1,0,0,"newsbank","LA/1989/05/13/0C9C307698CA2800_19890513_0EB475510EFC43FC.xml"
"LA",1989,"hb0787","HB",787,0,NA,1,0,0,"newsbank","LA/1989/05/30/0C9C307698CA2800_19890530_0EB475552DB10214.xml"
"PA",1989,"hb0790","HB",790,0,NA,1,0,1,"newsbank","PA/1989/04/13/0C9C352AB17A8D80_19890413_10D8A1ADA0B51A25.xml"
"PA",1989,"hb0794","HB",794,0,NA,1,0,1,"newsbank","PA/1989/03/22/0C9C352AB17A8D80_19890322_10D8A1A92FB204CD.xml"
"MO",1989,"hb0820","HB",820,0,NA,1,0,0,"newsbank","MO/1989/03/12/0C9C364D5DACAA80_19890312_0EB04C0D7AC88F24.xml"
"MO",1989,"hb0827","HB",827,0,NA,1,0,0,"newsbank","MO/1989/02/26/0C9C364D5DACAA80_19890226_0EB04C08ABE37AE7.xml"
"MO",1989,"hb0834","HB",834,0,NA,1,0,0,"newsbank","MO/1989/03/19/0C9C364D5DACAA80_19890319_0EB04C101280571D.xml"
"PA",1989,"hb0836","HB",836,0,NA,1,0,1,"newsbank","PA/1989/11/19/0C9C352AB17A8D80_19891119_10D8A1DE276411C0.xml"
"LA",1989,"hb0847","HB",847,0,NA,1,0,1,"newsbank","LA/1989/05/27/0C9C307698CA2800_19890527_0EB47554999DD11D.xml"
"LA",1989,"hb0860","HB",860,0,NA,1,0,0,"newsbank","LA/1989/05/30/0C9C307698CA2800_19890530_0EB475552DB10214.xml"
"MO",1989,"hb0866","HB",866,0,NA,1,0,0,"newsbank","MO/1989/02/26/0C9C364D5DACAA80_19890226_0EB04C08ABE37AE7.xml"
"PA",1989,"hb0876","HB",876,0,NA,1,0,0,"newsbank","PA/1989/06/18/0C9C352AB17A8D80_19890618_10D8A1BD5F92A61C.xml"
"MO",1989,"hb0877","HB",877,0,NA,1,0,0,"newsbank","MO/1989/03/19/0C9C364D5DACAA80_19890319_0EB04C101280571D.xml"
"PA",1989,"hb0877","HB",877,0,NA,1,0,0,"newsbank","PA/1989/06/18/0C9C352AB17A8D80_19890618_10D8A1BD5F92A61C.xml"
"LA",1989,"hb0884","HB",884,0,NA,1,0,1,"newsbank","LA/1989/06/06/0C9C307698CA2800_19890606_0EB475573B498FF1.xml"
"MO",1989,"hb0888","HB",888,0,NA,1,0,0,"newsbank","MO/1989/03/12/0C9C364D5DACAA80_19890312_0EB04C0D7AC88F24.xml"
"LA",1989,"hb0891","HB",891,0,NA,3,0,0,"newsbank","LA/1989/05/17/0C9C307698CA2800_19890517_0EB47551DD59BFBE.xml"
"MO",1989,"hb0895","HB",895,0,NA,1,0,0,"newsbank","MO/1989/02/26/0C9C364D5DACAA80_19890226_0EB04C08ABE37AE7.xml"
"MO",1989,"hb0909","HB",909,0,NA,1,0,0,"newsbank","MO/1989/03/03/0C9C364D5DACAA80_19890303_0EB04C0A5430ABA4.xml"
"TX",1989,"hb0911","HB",911,0,NA,5,0,0,"newsbank","TX/1989/02/13/0C9C30CEEF1DD980_19890213_0EAD89481E68C6C3.xml"
"MO",1989,"hb0924","HB",924,0,NA,1,0,0,"newsbank","MO/1989/03/12/0C9C364D5DACAA80_19890312_0EB04C0D7AC88F24.xml"
"LA",1989,"hb0928","HB",928,0,NA,2,0,0,"newsbank","LA/1989/05/26/0C9C307698CA2800_19890526_0EB4755453B02FEE.xml"
"MO",1989,"hb0949","HB",949,0,NA,2,0,0,"newsbank","MO/1989/12/11/0C9C364D5DACAA80_19891211_0EB04C6D73E66165.xml"
"LA",1989,"hb0963","HB",963,0,NA,2,0,0.5,"newsbank","LA/1989/05/23/0C9C307698CA2800_19890523_0EB4755369F480C7.xml"
"NH",1989,"hb0966","HB",966,0,NA,1,0,0,"newsbank","NH/1989/09/27/0C9C3411E8D2E900_19890927_0F544F8E01ACABA7.xml"
"TX",1989,"hb0971","HB",971,0,NA,1,1,0,"newsbank","TX/1989/09/17/0C9C30CEEF1DD980_19890917_0EAD899A31A57E29.xml"
"TX",1989,"hb0976","HB",976,0,NA,2,0,1,"newsbank","TX/1989/08/07/0C9C30CEEF1DD980_19890807_0EAD8989C4C71098.xml"
"LA",1989,"hb0987","HB",987,1,NA,1,0,0,"newsbank","LA/1989/05/22/0C9C307698CA2800_19890522_0EB4755333D86808.xml"
"PA",1989,"hb1000","HB",1000,0,NA,2,0,0.5,"newsbank","PA/1989/04/05/0C9C352AB17A8D80_19890405_10D8A1ABB469C6F7.xml"
"WA",1989,"hb1000","HB",1000,0,NA,2,0,0,"newsbank","WA/1989/01/25/0C9C3607CCF6AF80_19890125_0EB5333B95B188B2.xml"
"OK",1989,"hb1002","HB",1002,0,NA,2,0,0,"newsbank","OK/1989/01/29/0C9C321FD6D3C880_19890129_0EB42417961DF602.xml"
"KY",1989,"hb1007","HB",1007,0,NA,1,0,1,"newsbank","KY/1989/03/19/0C9C33F0420E3880_19890319_0EB73B4DDD559626.xml"
"OK",1989,"hb1008","HB",1008,0,NA,2,0,0,"newsbank","OK/1989/02/08/0C9C321FD6D3C880_19890208_0EB4241AAF4BD437.xml"
"WA",1989,"hb1009","HB",1009,0,NA,2,0,0,"newsbank","WA/1989/01/29/0C9C3607CCF6AF80_19890129_0EB5333CEB27C1E8.xml"
"OK",1989,"hb1010","HB",1010,1,NA,3,0,0,"newsbank","OK/1989/11/17/0C9C321FD6D3C880_19891117_0EB42472AF6FFA60.xml"
"OK",1989,"hb1017","HB",1017,0,NA,19,0,0.105263157894737,"newsbank","OK/1989/02/01/0C9C321FD6D3C880_19890201_0EB42418788B2F0E.xml"
"OK",1989,"hb1017","HB",1017,1,NA,14,0,0,"newsbank","OK/1989/11/17/0C9C321FD6D3C880_19891117_0EB4247272E70033.xml"
"OK",1989,"hb1020","HB",1020,0,NA,1,0,0,"newsbank","OK/1989/01/26/0C9C321FD6D3C880_19890126_0EB42416ECBA671A.xml"
"OK",1989,"hb1024","HB",1024,0,NA,1,0,0,"newsbank","OK/1989/05/09/0C9C321FD6D3C880_19890509_0EB42438B06E2ED5.xml"
"LA",1989,"hb1025","HB",1025,1,NA,1,0,0,"newsbank","LA/1989/06/28/0C9C307698CA2800_19890628_0EB4755CC94C842C.xml"
"NH",1989,"hb1027","HB",1027,0,NA,1,0,0,"newsbank","NH/1989/12/22/0C9C3411E8D2E900_19891222_0F544F9BA3CCD0A3.xml"
"OK",1989,"hb1027","HB",1027,0,NA,1,0,0,"newsbank","OK/1989/01/10/0C9C321FD6D3C880_19890110_0EB424120F3C8612.xml"
"OK",1989,"hb1028","HB",1028,0,NA,3,0,0.333333333333333,"newsbank","OK/1989/01/24/0C9C321FD6D3C880_19890124_0EB4241638D8B025.xml"
"WA",1989,"hb1028","HB",1028,0,NA,2,0,1,"newsbank","WA/1989/04/05/0C9C3607CCF6AF80_19890405_0EB533548AAC84DE.xml"
"OK",1989,"hb1030","HB",1030,0,NA,2,0,0.5,"newsbank","OK/1989/01/10/0C9C321FD6D3C880_19890110_0EB424120F3C8612.xml"
"OK",1989,"hb1031","HB",1031,0,NA,4,0.25,0,"newsbank","OK/1989/01/31/0C9C321FD6D3C880_19890131_0EB4241851CE44DA.xml"
"OK",1989,"hb1038","HB",1038,0,NA,2,1,0,"newsbank","OK/1989/02/18/0C9C321FD6D3C880_19890218_0EB4241E32EDFCCE.xml"
"WA",1989,"hb1039","HB",1039,1,NA,1,0,0,"newsbank","WA/1989/04/16/0C9C3607CCF6AF80_19890416_0EB53358B1C4A014.xml"
"OK",1989,"hb1040","HB",1040,0,NA,2,0,0,"newsbank","OK/1989/01/26/0C9C321FD6D3C880_19890126_0EB42416ECBA671A.xml"
"OK",1989,"hb1041","HB",1041,0,NA,1,0,0,"newsbank","OK/1989/01/26/0C9C321FD6D3C880_19890126_0EB42416ECBA671A.xml"
"WA",1989,"hb1041","HB",1041,0,NA,9,0,0,"newsbank","WA/1989/01/22/0C9C3607CCF6AF80_19890122_0EB5333A74E5D94A.xml"
"OK",1989,"hb1042","HB",1042,0,NA,4,0,0,"newsbank","OK/1989/02/16/0C9C321FD6D3C880_19890216_0EB4241D5BEE6238.xml"
"OK",1989,"hb1044","HB",1044,0,NA,8,0,0.125,"newsbank","OK/1989/01/13/0C9C321FD6D3C880_19890113_0EB4241319F3BF65.xml"
"OK",1989,"hb1049","HB",1049,0,NA,7,0,0,"newsbank","OK/1989/04/07/0C9C321FD6D3C880_19890407_0EB4242DC2A3D956.xml"
"PA",1989,"hb1052","HB",1052,0,NA,1,0,1,"newsbank","PA/1989/10/08/0C9C352AB17A8D80_19891008_10D8A1D51BC4A3EB.xml"
"OK",1989,"hb1053","HB",1053,0,NA,1,0,0,"newsbank","OK/1989/05/20/0C9C321FD6D3C880_19890520_0EB4243C4C2F81D8.xml"
"OK",1989,"hb1056","HB",1056,0,NA,3,0.666666666666667,0,"newsbank","OK/1989/04/12/0C9C321FD6D3C880_19890412_0EB4242F675FF67D.xml"
"OK",1989,"hb1057","HB",1057,0,NA,3,0,0,"newsbank","OK/1989/04/07/0C9C321FD6D3C880_19890407_0EB4242DC2A3D956.xml"
"PA",1989,"hb1065","HB",1065,0,NA,1,0,0,"newsbank","PA/1989/06/26/0C9C352AB17A8D80_19890626_10D8A1BEEC68184A.xml"
"WA",1989,"hb1065","HB",1065,0,NA,4,0,0.25,"newsbank","WA/1989/01/22/0C9C3607CCF6AF80_19890122_0EB5333A74E5D94A.xml"
"NH",1989,"hb1066","HB",1066,0,NA,1,0,1,"newsbank","NH/1989/12/17/0C9C348B80510D00_19891217_0F544F9AB6E9529D.xml"
"OK",1989,"hb1068","HB",1068,0,NA,1,0,0,"newsbank","OK/1989/05/20/0C9C321FD6D3C880_19890520_0EB4243C4C2F81D8.xml"
"WA",1989,"hb1068","HB",1068,0,NA,3,0,1,"newsbank","WA/1989/02/06/0C9C3607CCF6AF80_19890206_0EB5333FD07F7276.xml"
"LA",1989,"hb1070","HB",1070,1,NA,1,0,0,"newsbank","LA/1989/07/15/0C9C307698CA2800_19890715_0EB47560A6E55BA0.xml"
"NH",1989,"hb1071","HB",1071,1,NA,1,0,0,"newsbank","NH/1989/12/10/0C9C348B80510D00_19891210_0F544F999B2BB9BF.xml"
"WA",1989,"hb1071","HB",1071,0,NA,4,0,0.5,"newsbank","WA/1989/04/10/0C9C3607CCF6AF80_19890410_0EB533566C130923.xml"
"WA",1989,"hb1072","HB",1072,0,NA,2,0.5,0.5,"newsbank","WA/1989/03/20/0C9C3607CCF6AF80_19890320_0EB5334E9A9DE053.xml"
"OK",1989,"hb1080","HB",1080,0,NA,1,0,0,"newsbank","OK/1989/05/20/0C9C321FD6D3C880_19890520_0EB4243C4C2F81D8.xml"
"OK",1989,"hb1082","HB",1082,0,NA,2,0,0,"newsbank","OK/1989/09/05/0C9C321FD6D3C880_19890905_0EB4245C96880FFB.xml"
"OK",1989,"hb1085","HB",1085,0,NA,1,0,0,"newsbank","OK/1989/03/29/0C9C321FD6D3C880_19890329_0EB4242AEF120866.xml"
"CO",1989,"hb89-1089","HB",1089,0,NA,1,0,0,"newsbank","CO/1989/06/07/0C9C3248A1B06480_19890607_0EB1D995AF874449.xml"
"OK",1989,"hb1098","HB",1098,0,NA,1,0,0,"newsbank","OK/1989/03/02/0C9C321FD6D3C880_19890302_0EB424224F479706.xml"
"KY",1989,"hb1102","HB",1102,0,NA,1,0,1,"newsbank","KY/1989/03/19/0C9C33F0420E3880_19890319_0EB73B4DDD559626.xml"
"WA",1989,"hb1104","HB",1104,0,NA,4,0,0.25,"newsbank","WA/1989/01/20/0C9C3607CCF6AF80_19890120_0EB5333993007D50.xml"
"WA",1989,"hb1105","HB",1105,0,NA,7,0,0.285714285714286,"newsbank","WA/1989/01/19/0C9C3607CCF6AF80_19890119_0EB533393940353B.xml"
"OK",1989,"hb1112","HB",1112,0,NA,1,0,0,"newsbank","OK/1989/03/20/0C9C321FD6D3C880_19890320_0EB42428218D12C5.xml"
"WA",1989,"hb1116","HB",1116,0,NA,3,0,0,"newsbank","WA/1989/02/24/0C9C3607CCF6AF80_19890224_0EB533459D61A71A.xml"
"OK",1989,"hb1122","HB",1122,0,NA,1,0,0,"newsbank","OK/1989/04/30/0C9C321FD6D3C880_19890430_0EB42435723AB6B8.xml"
"OK",1989,"hb1126","HB",1126,0,NA,3,0,0,"newsbank","OK/1989/02/14/0C9C321FD6D3C880_19890214_0EB4241CC2D24C73.xml"
"WA",1989,"hb1128","HB",1128,0,NA,4,0,0,"newsbank","WA/1989/01/23/0C9C3607CCF6AF80_19890123_0EB5333AAB906480.xml"
"WA",1989,"hb1133","HB",1133,0,NA,4,0,0,"newsbank","WA/1989/01/29/0C9C3607CCF6AF80_19890129_0EB5333CEB27C1E8.xml"
"WA",1989,"hb1133","HB",1133,1,NA,1,0,0,"newsbank","WA/1989/05/22/0C9C3607CCF6AF80_19890522_0EB53365C15489F2.xml"
"OK",1989,"hb1138","HB",1138,0,NA,6,0.833333333333333,0,"newsbank","OK/1989/01/27/0C9C321FD6D3C880_19890127_0EB4241729E4D699.xml"
"CO",1989,"hb89-1143","HB",1143,0,NA,3,0,0,"newsbank","CO/1989/07/16/0C9C3248A1B06480_19890716_0EB1D997773E0DF7.xml"
"WA",1989,"hb1143","HB",1143,0,NA,1,0,0,"newsbank","WA/1989/02/06/0C9C3607CCF6AF80_19890206_0EB5333FABE5DE68.xml"
"OK",1989,"hb1148","HB",1148,0,NA,4,0,0,"newsbank","OK/1989/03/01/0C9C321FD6D3C880_19890301_0EB424221D91E7A3.xml"
"OK",1989,"hb1157","HB",1157,0,NA,7,0,0.285714285714286,"newsbank","OK/1989/03/14/0C9C321FD6D3C880_19890314_0EB424264A839FA7.xml"
"OK",1989,"hb1160","HB",1160,0,NA,1,0,0,"newsbank","OK/1989/04/13/0C9C321FD6D3C880_19890413_0EB4242F9EB1B9B4.xml"
"CO",1989,"hb89-1162","HB",1162,0,NA,1,0,0,"newsbank","CO/1989/06/10/0C9C3248A1B06480_19890610_0EB1D99600AA2F6E.xml"
"WA",1989,"hb1165","HB",1165,0,NA,2,0,0,"newsbank","WA/1989/03/06/0C9C3607CCF6AF80_19890306_0EB53349868B9872.xml"
"WA",1989,"hb1172","HB",1172,0,NA,1,0,0,"newsbank","WA/1989/02/23/0C9C3607CCF6AF80_19890223_0EB5334545D5A10F.xml"
"OK",1989,"hb1174","HB",1174,0,NA,3,0,0.333333333333333,"newsbank","OK/1989/02/01/0C9C321FD6D3C880_19890201_0EB42418A83DC101.xml"
"PA",1989,"hb1175","HB",1175,0,NA,6,0,0,"newsbank","PA/1989/08/07/0C9C352AB17A8D80_19890807_10D8A1C823FA6ECE.xml"
"OK",1989,"hb1176","HB",1176,0,NA,1,0,0,"newsbank","OK/1989/05/10/0C9C321FD6D3C880_19890510_0EB424392A92018B.xml"
"CO",1989,"hb89-1177","HB",1177,0,NA,2,0,0,"newsbank","CO/1989/09/20/0C9C3248A1B06480_19890920_0EB1D99D2E96A88A.xml"
"OK",1989,"hb1179","HB",1179,0,NA,4,0.25,0,"newsbank","OK/1989/02/01/0C9C321FD6D3C880_19890201_0EB42418A83DC101.xml"
"CO",1989,"hb89-1181","HB",1181,0,NA,3,0.333333333333333,0.333333333333333,"newsbank","CO/1989/07/28/0C9C3248A1B06480_19890728_0EB1D99834C21E6C.xml"
"WA",1989,"hb1189","HB",1189,0,NA,1,0,0,"newsbank","WA/1989/04/19/0C9C3607CCF6AF80_19890419_0EB53359A93D3A62.xml"
"WA",1989,"hb1190","HB",1190,0,NA,6,0.166666666666667,0.833333333333333,"newsbank","WA/1989/03/10/0C9C3607CCF6AF80_19890310_0EB5334AD4AEE6C4.xml"
"TX",1989,"hb1191","HB",1191,0,NA,1,0,1,"newsbank","TX/1989/04/04/0C9C30CEEF1DD980_19890404_0EAD895E813167A0.xml"
"OK",1989,"hb1194","HB",1194,0,NA,2,0,0,"newsbank","OK/1989/03/09/0C9C321FD6D3C880_19890309_0EB42424906216BE.xml"
"WA",1989,"hb1195","HB",1195,0,NA,1,0,0,"newsbank","WA/1989/04/04/0C9C3607CCF6AF80_19890404_0EB533545808C469.xml"
"LA",1989,"hb1198","HB",1198,0,NA,1,0,0,"newsbank","LA/1989/05/08/0C9C307698CA2800_19890508_0EB4754FA1DA96FB.xml"
"LA",1989,"hb1199","HB",1199,0,NA,7,0.142857142857143,0,"newsbank","LA/1989/05/19/0C9C307698CA2800_19890519_0EB4755282D76917.xml"
"OK",1989,"hb1202","HB",1202,0,NA,2,0,0,"newsbank","OK/1989/05/04/0C9C321FD6D3C880_19890504_0EB42436F1A5BD50.xml"
"LA",1989,"hb1204","HB",1204,0,NA,2,0,1,"newsbank","LA/1989/06/14/0C9C307698CA2800_19890614_0EB4755916A637FF.xml"
"NH",1989,"hb1208","HB",1208,0,NA,1,0,0,"newsbank","NH/1989/12/12/0C9C3411E8D2E900_19891212_0F544F99EFEF7547.xml"
"OK",1989,"hb1208","HB",1208,0,NA,3,0,0.333333333333333,"newsbank","OK/1989/02/15/0C9C321FD6D3C880_19890215_0EB4241D016E0BB3.xml"
"OK",1989,"hb1209","HB",1209,0,NA,7,0,0,"newsbank","OK/1989/03/09/0C9C321FD6D3C880_19890309_0EB42424906216BE.xml"
"LA",1989,"hb1212","HB",1212,0,NA,2,0,1,"newsbank","LA/1989/07/08/0C9C307698CA2800_19890708_0EB4755F13747631.xml"
"LA",1989,"hb1224","HB",1224,0,NA,1,0,0,"newsbank","LA/1989/06/06/0C9C307698CA2800_19890606_0EB475573620F332.xml"
"TX",1989,"hb1225","HB",1225,0,NA,2,0,0,"newsbank","TX/1989/06/20/0C9C30CEEF1DD980_19890620_0EAD8979B8E0B2FA.xml"
"OK",1989,"hb1231","HB",1231,0,NA,3,0,0,"newsbank","OK/1989/02/19/0C9C321FD6D3C880_19890219_0EB4241EA9A25FF7.xml"
"LA",1989,"hb1236","HB",1236,0,NA,1,0,0,"newsbank","LA/1989/06/06/0C9C307698CA2800_19890606_0EB475573620F332.xml"
"NH",1989,"hb1246","HB",1246,1,NA,1,0,0,"newsbank","NH/1989/12/10/0C9C348B80510D00_19891210_0F544F999B2BB9BF.xml"
"OK",1989,"hb1249","HB",1249,0,NA,6,0,0,"newsbank","OK/1989/03/01/0C9C321FD6D3C880_19890301_0EB42421F28ED67E.xml"
"WA",1989,"hb1251","HB",1251,1,NA,1,0,0,"newsbank","WA/1989/10/08/0C9C3607CCF6AF80_19891008_0EB5339D2507F8C5.xml"
"OK",1989,"hb1252","HB",1252,0,NA,1,0,0,"newsbank","OK/1989/05/09/0C9C321FD6D3C880_19890509_0EB42438B06E2ED5.xml"
"WA",1989,"hb1254","HB",1254,0,NA,1,0,0,"newsbank","WA/1989/03/03/0C9C3607CCF6AF80_19890303_0EB5334847BD36D3.xml"
"OK",1989,"hb1255","HB",1255,0,NA,1,0,0,"newsbank","OK/1989/04/11/0C9C321FD6D3C880_19890411_0EB4242F2375DFA9.xml"
"LA",1989,"hb1257","HB",1257,0,NA,1,0,0,"newsbank","LA/1989/06/28/0C9C307698CA2800_19890628_0EB4755CD2DDE21E.xml"
"LA",1989,"hb1269","HB",1269,0,NA,1,0,0,"newsbank","LA/1989/05/15/0C9C307698CA2800_19890515_0EB475515CF9B919.xml"
"WA",1989,"hb1270","HB",1270,0,NA,1,0,0,"newsbank","WA/1989/02/04/0C9C3607CCF6AF80_19890204_0EB5333EF0DFE7F5.xml"
"OK",1989,"hb1276","HB",1276,0,NA,2,0,0,"newsbank","OK/1989/02/07/0C9C321FD6D3C880_19890207_0EB4241A4F6160DC.xml"
"TX",1989,"hb1280","HB",1280,0,NA,1,0,0,"newsbank","TX/1989/05/24/0C9C30CEEF1DD980_19890524_0EAD89709925A773.xml"
"OK",1989,"hb1285","HB",1285,0,NA,1,0,0,"newsbank","OK/1989/02/07/0C9C321FD6D3C880_19890207_0EB4241A8A825BF0.xml"
"LA",1989,"hb1288","HB",1288,0,NA,2,0,1,"newsbank","LA/1989/05/25/0C9C307698CA2800_19890525_0EB47553F509D108.xml"
"LA",1989,"hb1288","HB",1288,1,NA,1,0,0,"newsbank","LA/1989/05/05/0C9C307698CA2800_19890505_0EB4754F022C8F68.xml"
"TX",1989,"hb1290","HB",1290,0,NA,1,0,0,"newsbank","TX/1989/04/03/0C9C30CEEF1DD980_19890403_0EAD895E58BA6427.xml"
"OK",1989,"hb1292","HB",1292,0,NA,1,0,0,"newsbank","OK/1989/05/30/0C9C321FD6D3C880_19890530_0EB4243F5FFCE4C0.xml"
"NH",1989,"hb1298","HB",1298,0,NA,1,0,0,"newsbank","NH/1989/12/15/0C9C3411E8D2E900_19891215_0F544F9A89796709.xml"
"CO",1989,"hb89-1299","HB",1299,0,NA,1,0,0,"newsbank","CO/1989/06/10/0C9C3248A1B06480_19890610_0EB1D99600AA2F6E.xml"
